8.456278181453589227e-01,1.057086331858086314e+00,8.748801849935745611e-01,6.330296963271705657e+00,5.698986617306575297e+00
4.689544199580513162e-01,2.099137954120824379e+00,3.198473485069848188e+00,4.552875114142015178e+00,6.076310519406217026e+00
9.332360942885602473e-01,1.688108044819059739e+00,3.627028447348117357e+00,4.326163873570361140e+00,4.501720221494440288e+00
9.134356045810964053e-01,2.131331984850499683e+00,1.217883166974816911e+00,3.813310871724094220e+00,6.777356410876881121e+00
5.584276548607374213e-01,3.679707709900401635e+00,1.493636990621035388e+00,6.492385396740110171e-01,4.995653509401567050e+00
5.821722541979583720e-01,4.697403233106609566e-01,5.888985295739874282e+00,1.952612530979719319e+00,1.353508428058945334e+00
7.333027013663649951e-01,2.835137233216074915e+00,1.448312680551042675e+00,4.520468419833357565e+00,5.876642165311453780e+00
8.238300962452655973e-01,2.790937319862851318e+00,2.980975222074427666e+00,2.052989121602209366e+00,5.592252643048749583e+00
1.180791609436803613e+00,3.270843958469016322e+00,1.979110414905431270e+00,6.965113792716532970e-01,4.788550379381320887e+00
1.395649816151757427e+00,9.022597941326064852e-01,3.285332918197038765e+00,4.432088854373423814e+00,4.328173777853431048e+00
1.209036133498744947e+00,2.039188462077249575e+00,4.813727205802713627e+00,3.608395636927398953e-01,2.672189830555372403e+00
1.926584241946971865e+00,2.168338061465084898e+00,1.872916376438794384e+00,1.212261435198219939e+00,8.805040858120936065e-01
1.079741447621549666e+00,1.816476467488035151e+00,1.066409818812527721e+00,3.370172321802336945e+00,7.449654777984688891e+00
6.181448748476042754e-01,6.473246764560622868e-01,1.242581449386593206e+00,8.677634247839534076e-01,9.700691505171388229e+00
1.690298091075748577e+00,2.597701194582257678e+00,5.434051312699620384e-01,2.989700834669001939e+00,1.414505468212278849e+00
4.759010226157992518e-01,9.522208475339273281e-01,5.526948138749192552e+00,1.553225862404350011e+00,3.713458888675585712e+00
1.323347547036811234e+00,3.521025391278575611e+00,7.703816622578889550e-01,6.617581040631795863e-01,1.561958586818147587e+00
3.622871878165949688e-01,7.634725865490935570e-01,9.681844409838687993e-01,3.245116313935822561e+00,9.241625291844488999e+00
6.387869105793693159e-01,1.636929501142035948e+00,2.762516116393831211e+00,3.159244103156521266e+00,7.178369623419508017e+00
1.907712807663354937e+00,2.458092435771492390e+00,1.022845847204671976e+00,1.452755602189064632e+00,4.193703368289043998e-01
1.015914614107711111e+00,8.570916897133490364e-01,2.900638627341717957e+00,5.254822035127104662e-01,8.346819383494906930e+00
1.278056340187176732e+00,3.077461463421416354e+00,1.558245186765651713e+00,3.082884945846494418e+00,2.911987072101679175e+00
5.235231251606662362e-01,5.020917757775880119e-01,4.499319537916515621e+00,5.638186673013822592e+00,1.068828718374673192e+00
1.162926093662802973e+00,2.908569639419805508e+00,2.468030724883527594e+00,2.693982258343934344e+00,2.737486309211494273e+00
7.733362000053434215e-01,1.445368676413421483e+00,9.921518674461587972e-01,2.610812578577428322e+00,8.906903274430630901e+00
1.652150803692003844e+00,1.311303019623653476e+00,6.328597468051355701e-01,5.157901310367495995e+00,2.755812424573564456e+00
3.694973156930084213e-01,1.136862876291371061e+00,5.238522415535344479e+00,4.381351781592174532e+00,1.249350069899447302e+00
1.251258122350823010e+00,8.224700826479678373e-01,3.046950256952699387e+00,3.741596523050970013e+00,6.193601081041585132e+00
2.181904300939164987e+00,5.484225811839746889e-01,8.717189777074875190e-01,2.550016772470836024e+00,5.030592655023518045e-01
6.449487390135959508e-01,5.302347401249623005e-01,1.685855701921833427e+00,3.530554156060222493e+00,8.583781200518378895e+00
1.758874812801718646e+00,1.499945196355057186e+00,1.929175899509586012e+00,3.569934116793559653e+00,3.041793569102632322e+00
1.498680369983600658e+00,2.413624685222131028e+00,3.348776367460956749e+00,2.103807008208274709e+00,1.865367814695007453e+00
4.102307548687804672e-01,4.137454517858508041e+00,5.696062008580944358e-01,2.440977462184440228e+00,7.834334052456728426e-01
1.350849502188312234e+00,3.137421826240224920e+00,2.659115028066155517e+00,9.342498955274085581e-01,1.840184104356100914e+00
1.804585100437250622e+00,7.068031016332847472e-01,2.704068469639341110e+00,4.086126243775726863e+00,2.946175852352913016e-01
6.790479595992823247e-01,3.750770391212299160e+00,1.715614992327036736e+00,2.778141503015805647e+00,1.640731223929593696e+00
