1.096958503201747037e-01,2.735116659418505014e-01,2.296579096496034200e-01,8.868152666367841164e-01,3.366943206467158944e-01,2.541513072543138962e-01,3.265204003077651906e-01,4.243718998298517953e-01,5.349645326446896831e-01,6.437332415285301757e-01,3.838311189775303056e-01,6.957885791908081652e-01,6.849453150449622552e-01,4.740447737578966647e-01
2.484680494882782753e-01,2.562047670611212746e-01,6.640339470015843570e-02,3.120322314836998512e-01,2.178393135609781872e-01,3.193578361037494595e-01,2.273956441481939095e-01,6.577856231663856690e-01,6.765260059752354893e-01,3.408416232499396070e-01,4.656935654601586094e-01,4.627413544476989271e-01,5.909588464343304981e-01,4.288130732834312120e-01
1.096958503201747037e-01,2.735116659418505014e-01,2.466605468061361939e-01,8.868152666367841164e-01,3.372229253463626120e-01,2.543398787858967003e-01,5.957788511187149805e-01,4.243718998298517953e-01,5.349645326446896831e-01,6.745723302355040030e-01,3.838311189775303056e-01,6.957885791908081652e-01,6.849453150449622552e-01,4.709051339102122702e-01
1.438460013331608334e-01,5.725514022704883965e-01,5.957765732013419191e-01,7.975731957549642148e-01,6.044668452060910635e-01,4.981188534364453524e-01,7.205944275862328219e-01,6.239624004911250577e-01,5.210232983910030313e-01,5.522553135200736207e-01,5.736884246767776085e-01,3.490964380186794003e-01,5.753645062934126253e-01,4.786450328404419086e-01
4.324518166749542480e-01,5.458003001022582179e-01,6.837068312974862172e-01,7.345590835972612975e-01,4.604900657553725463e-01,2.599263444967505055e-01,5.721196377196995364e-01,4.262784258704660489e-01,5.349636144811239502e-01,1.320791471310948373e-01,3.834634413782643803e-01,8.530215459752720220e-01,5.553856300934384427e-01,4.758144828545285421e-01
5.065845742926660122e-01,2.735099654782662260e-01,8.391454138595767498e-01,2.360587541547454205e-02,5.045888175483015381e-01,3.938540530714597088e-01,7.562471569245371450e-02,4.312419609911906093e-01,5.270998350119742160e-01,4.872172525566471069e-01,6.936574301959896882e-01,6.064634568718096919e-01,6.237220185003060635e-01,3.650001511801910237e-01
4.247813489926707264e-01,2.185536641978828021e-01,7.671460223677368795e-01,5.161731842840115991e-01,4.570892388620082514e-01,5.691498941375814358e-01,2.173418730610932048e-01,5.816190067615734094e-01,5.256998774037900946e-01,5.170533253763234249e-01,3.410524153163805305e-01,3.947503813115281757e-01,4.292665723940650713e-01,5.700519107587098677e-01
1.186284279608594283e-01,2.734173200124599412e-01,1.380782102415644141e-01,8.624929039702768918e-01,3.549265438397790628e-01,3.912450720327919629e-01,5.958466556060657560e-01,5.447234123649447035e-01,5.571732980622067233e-01,6.745723302355040030e-01,4.949530722328951970e-01,6.957885791908081652e-01,6.848807633719770083e-01,4.709051339102122702e-01
5.630172777172540860e-02,2.283543105044777977e-01,5.972650608812960504e-01,7.409272506573948425e-01,3.985517514900498437e-01,2.669077541518311558e-01,5.356380200395118862e-01,2.093052739046400990e-01,3.235799504154098782e-01,6.987964834187475605e-01,3.841094115565759637e-01,3.044573081976226780e-01,6.000690357110377571e-01,5.116368899330651088e-01
2.692630457219167828e-01,2.735845946399443340e-01,2.098977589749053407e-01,2.925622127826503216e-01,3.388913531683310776e-01,2.364629048247762488e-01,3.215170808564126737e-01,3.190578648430233422e-01,5.255932661033345665e-01,4.638090849824739736e-01,2.726768893196742649e-01,6.894750877985778015e-01,6.615774378706107406e-01,4.808718366314451709e-01
