4.738199576724916318e-03,1.524390173026303670e-11,5.971595016873070516e-12,6.697545052401922313e-12,7.718567491380587850e-12,2.091945108859741998e-13,2.851445735012869741e-12,1.678134165072366329e-12,2.611444523401896563e-12,7.156782313076684077e-13
8.145779691170164372e-02,1.574271573564369983e-11,3.930074164509577959e-12,4.939145747953068047e-12,1.664336136624749154e-13,2.777608318085853086e-13,3.807836484304747960e-12,2.512739035431946994e-12,2.466011414368354140e-12,1.395360864510890687e-11
4.656436274731333425e-02,1.462535022544459565e-11,9.492328744177623787e-12,2.991326913457461168e-11,2.706069060757063265e-12,4.659155801799451158e-13,1.235524298244127587e-11,1.678134165072366329e-12,9.039294949215379181e-12,1.475323284278405859e-11
1.156069507391719875e-01,2.574283834334132698e-11,6.186614188291043992e-12,1.176038719071573019e-11,2.831669466635803181e-12,6.631555143771900789e-13,2.816216542750058712e-12,1.667044015504798226e-12,3.428465516758389272e-12,6.349192829381214162e-12
7.179445539980931767e-02,1.463573444070344515e-11,1.902493962243489040e-11,1.334616382820289739e-11,2.706069060757063265e-12,4.659155801799451158e-13,1.235524298244127587e-11,1.678134165072366329e-12,9.039294949215379181e-12,5.024877119030020877e-13
9.256557473078758091e-02,8.449074494196700587e-12,2.190095221918871568e-12,1.162988724543937914e-11,7.070343245586164857e-13,3.251371616650914725e-13,3.509103421399871291e-12,1.890941406219638294e-13,9.068742206368911101e-12,1.349453553770974665e-11
2.832246645253468920e-01,4.427846760004100550e-13,5.756004816586280366e-12,8.285296821929729761e-12,7.694318488734352403e-12,1.246382312727344521e-12,1.144922455485937890e-11,1.507198044515563655e-11,3.022085383732336686e-11,5.930220900933304355e-12
6.598039282521037108e-02,2.354803386630656642e-11,3.917596020401027978e-12,1.163641268886840920e-11,9.439906438897398734e-13,4.300585424517170617e-13,3.413666034659761941e-12,1.660610150838944324e-12,9.070182112904640396e-12,1.266005693969218284e-11
6.098795114283263319e-02,2.685851252915345952e-11,5.969700418645170950e-12,8.015833420495550556e-12,2.329323744862451249e-12,1.093625792863892312e-12,2.838385115996369252e-12,7.627612167001939537e-11,4.626542331076922279e-13,1.374401062744821881e-11
7.607311127252688876e-02,1.484021554224308211e-11,9.582585332875505421e-12,1.298933859223023239e-11,6.683273805636039763e-12,4.698450130474863420e-13,1.237966050013572675e-11,8.342762591927238019e-12,3.680488676036555216e-11,1.467312339305033175e-11
9.917426264113332612e-02,1.603839975612832817e-11,2.014355333132533022e-11,6.762930741087495407e-12,1.581274664096621405e-12,8.993120905370057615e-13,2.374680203448618815e-11,3.967670395847657636e-11,4.118576273274878034e-11,3.044908667585948504e-12
6.024515488475226666e-02,1.662426193095810480e-11,1.024644295079841043e-11,1.619775251513612360e-12,1.883738291768046327e-11,2.747127417882319599e-12,4.793833999058209907e-12,6.597329201859648696e-13,2.771261362207755662e-12,1.119704797179191841e-12
2.708369817120221956e-01,1.461760020267062162e-11,8.897899238920016117e-13,1.350860921992186359e-11,7.718567491380587850e-12,1.309678129004137248e-13,1.927392477291075166e-13,1.678134165072366329e-12,2.790722487072399190e-13,2.330562305822407032e-12
3.570740279152934127e-02,1.463114691015323342e-11,7.175002958284269278e-12,3.048659837263066517e-11,1.171851227864754461e-12,5.810635892151411650e-11,2.244653228227914070e-11,4.168012019403188222e-13,1.063378834684582535e-12,1.332431605507077958e-11
2.819691532600189232e-01,6.920236472789213188e-14,5.786314337369746406e-12,1.862218673393412331e-10,7.475818911420617476e-12,1.783855471466099688e-12,2.166750343891157713e-12,8.715385272893545174e-13,1.386427465368527594e-12,7.611027296976120293e-12
5.415810896562787274e-02,6.328774082231946222e-12,2.820494795714452548e-12,7.247724319321469528e-12,1.875826865675791841e-12,3.215990226973954289e-12,3.178082708649821676e-12,5.284098099678867105e-12,8.204789526555813185e-12,6.817785866208267051e-13
6.485568043359718482e-02,5.906720324680218643e-11,2.016406461575981524e-11,1.576807068030092502e-12,5.369148320590620606e-11,5.701339543349116729e-11,2.376252477307956282e-11,1.111434687333444640e-11,5.506889381324620355e-12,1.191376478053526349e-11
6.346908996707437134e-02,1.950123764359038995e-11,5.789050503388783417e-12,8.134469283918841662e-12,7.693902436262591881e-12,4.596013428076754551e-11,1.681080931113039686e-11,1.737041978593284664e-12,5.315416483081476600e-12,6.317065491102218169e-12
4.805107365248642570e-02,1.550592311829351163e-11,6.364483556607222665e-12,1.377978379896802862e-11,3.405236753393336686e-12,5.552412715993125199e-11,9.930643554351900409e-13,1.946670451470203761e-12,4.111822263819908471e-14,1.792276067948305340e-12
9.656094837480998228e-02,5.336334448801485456e-12,1.113401080606475879e-11,5.569649571060506651e-12,3.308456452884841370e-11,6.120819905949588510e-11,9.001184358278069665e-12,1.225064156929285695e-11,9.922701735909849387e-13,2.705219000280920600e-12
6.469024470422403417e-02,1.950123764359038995e-11,8.720436198731140257e-13,1.317933798936333047e-11,7.712423484487751079e-12,4.856740136649066058e-11,1.692577861973452225e-11,1.737041978593284664e-12,5.315416483081476600e-12,1.057643736665888985e-12
2.909589370932374464e-01,3.525716681701148212e-13,4.898914894091462794e-12,1.397630079055742654e-11,8.252983768781067128e-13,1.165805600428269270e-12,3.853112577232074544e-11,1.540421255904525404e-12,3.030033852303093742e-11,1.424613827253030075e-11
1.132888377428761806e-01,5.207722513344180410e-12,3.782104551323387613e-12,4.939145747953068047e-12,7.148806940676770137e-14,5.667685984524556618e-11,3.701649785505656600e-12,2.512739035431946994e-12,2.466011414368354140e-12,4.132423931598320104e-13
1.118902893871034782e-01,2.504895972146749588e-12,4.269569087473648794e-12,2.934714295942519416e-11,7.562198226784483050e-12,1.119497655096147756e-13,5.928140320447138947e-12,7.395927147693021889e-13,1.379115747174632801e-12,7.127156798404021920e-13
1.198922514312242421e-01,1.399411624334632516e-11,6.569408739641346497e-12,3.139055246114761097e-11,3.440738957893000963e-11,1.512850052857607497e-13,6.859451214596116579e-12,4.655645139863972612e-12,9.971022512192979368e-12,2.947373305974836311e-13
2.806450066431007140e-01,4.615474451165752005e-13,7.384942508349831374e-13,1.327319447568180975e-11,3.434897335991005663e-11,7.223100799513446473e-11,1.191108343498018787e-11,1.458715771594748857e-11,3.107984950809324296e-11,2.343734094422282047e-12
1.138313464176915341e-01,2.210943271577325242e-11,4.423491881745226168e-12,1.124745201105429069e-11,8.638010843768763578e-12,7.219182608993471357e-11,3.608676210828840468e-12,1.330683821165384477e-11,1.036441309350306339e-11,7.145958859433228814e-13
2.844456306418971514e-01,4.615474451165752005e-13,8.388712133340544635e-13,1.333016552737421049e-11,7.712839536959513217e-12,3.415713965197513585e-12,1.156419386346350429e-11,1.507198044515563655e-11,3.022085383732336686e-11,6.701347657356001847e-13
2.756743050686463192e-01,5.904026823008802612e-11,1.678530862864995678e-12,3.139055246114761097e-11,3.430471573519325744e-11,3.298971060022640347e-13,6.859451214596116579e-12,8.066234192296591409e-13,4.520635711613592731e-11,1.209969027879542481e-11
5.272281872768674882e-02,1.462765519483793006e-11,3.330511591429672376e-12,3.673807616047526978e-11,3.211677168044132295e-12,6.026274164201176001e-12,1.740145978328025193e-12,5.225915416708240440e-11,2.398140509446417543e-13,2.543925308640431571e-12
9.016578496238251972e-02,6.328774082231946222e-12,2.814611293838576583e-12,2.630289975491412249e-11,3.895668830556399637e-11,3.215990226973954289e-12,3.178082708649821676e-12,5.261440372721208753e-12,7.080244624912992125e-12,1.275834741772995461e-11
