8.463089684525212375e-01,9.857837088570077511e-02
0.000000000000000000e+00,1.039206445518402688e+00
8.285970186752258382e-01,1.135812803604448334e-01
7.650490992930281120e-01,1.500192466103295319e-01
3.259558124724407646e-01,4.535297139074146444e-01
3.369876616448169715e-01,4.438720130111408757e-01
3.593678392415465550e-02,8.468468598887985976e-01
1.199068056645685720e-01,6.921942561349906375e-01
5.917481614355823982e-01,2.573547454747139862e-01
4.548443210382729918e-02,8.254621351374903382e-01
2.798275650516396373e-02,8.724036216725992166e-01
2.200648229910733833e-01,5.579676628707809227e-01
2.819870178841079045e-01,4.960734452022453889e-01
3.620560946897860011e-01,4.253841299358480099e-01
7.291982757351517241e-01,1.709199571862335398e-01
6.168904676777099416e-01,2.384743104967980698e-01
1.361868307026221636e-01,6.662930440922893993e-01
4.422042778072279856e-01,3.638531780386935477e-01
5.314557136794831327e-02,8.048939667596873848e-01
3.993523352534416038e-01,3.974169259090994388e-01
7.310046141776009587e-02,7.640987608818713417e-01
3.848023738930249071e-01,4.063808684540330396e-01
1.763654554924597995e-01,6.134029568261238907e-01
4.631249280045288685e-01,3.426394370998131489e-01
2.692257518032709074e-01,5.079467808576247911e-01
4.548697149513520332e-01,3.532239002839279163e-01
7.502976711096497331e-01,1.586014227413291011e-01
6.209207920375356959e-01,2.360830903267809311e-01
4.950388625203477333e-01,3.243516430037666765e-01
7.077082449421168153e-01,1.847832371236264593e-01
6.945433694154813375e-01,1.923830237006749488e-01
2.124893860796278344e-01,5.735567554676976876e-01
6.447202420771525055e-02,7.804662203636982820e-01
1.552232209074612124e-01,6.410317307069326453e-01
5.045932822348594415e-01,3.177542526103644960e-01
8.120530537229558865e-02,7.513625561509423845e-01
2.352829692832996145e-01,5.413780933575613741e-01
5.824788434763695788e-01,2.634993387926497510e-01
1.884949529140283742e-01,6.008088244099184516e-01
8.824139584835305472e-02,7.404852871977690709e-01
1.682708731343872666e-01,6.244380036070513729e-01
1.425716117119954496e-01,6.580361331088894206e-01
6.093533157090708086e-02,7.914847944414906689e-01
2.602457845521037316e-01,5.165376844338849249e-01
9.390057053153044730e-03,9.440425083477428370e-01
5.680588589187355320e-01,2.708144691415994565e-01
7.395556938267964231e-01,1.652334688507441640e-01
6.608950778932412007e-01,2.134686069345524129e-01
9.973817074412250072e-02,7.214050841613902643e-01
8.428270110708425689e-01,1.004662779793483035e-01
2.945957854228577477e-01,4.791196928653541631e-01
1.304098607285705813e-02,9.269924188731073489e-01
6.760958070158726851e-01,2.020259419595889505e-01
6.433986646548909283e-01,2.244459016860872180e-01
4.114059272582639704e-01,3.878145847767954235e-01
2.312139547324940092e-03,9.944969929854815538e-01
1.907924582647628486e-01,5.909114766011009934e-01
2.665431303354448556e-03,9.799533924096838211e-01
9.372971863292060835e-02,7.270531011615696260e-01
5.218687985158754206e-01,3.058878396120658927e-01
2.977691611147803563e-01,4.790796267094569183e-01
5.180720423066530467e-01,3.094169150128330270e-01
6.567412424240907098e-01,2.153695317874168569e-01
5.347668607057118884e-01,2.961642745114558273e-01
6.792624926396554352e-01,1.996825020350992130e-01
2.158285754229999354e-02,8.942385164196887670e-01
5.470210117828655516e-01,2.852811799402112936e-01
2.977691611147803563e-01,4.790796267094569183e-01
1.584513000016879447e-02,9.142278443608030658e-01
4.285431151837840735e-01,3.756035831392008362e-01
4.771097091903021559e-01,3.322607028842086696e-01
2.508763941921684504e-01,5.327089756524941988e-01
4.781487935465080219e-01,3.314261324794895436e-01
5.874107652782262212e-03,9.664842033268880028e-01
4.140315029761553189e-01,3.805517604713538615e-01
1.111392553126009652e-01,7.035022440333281724e-01
2.516020346277191844e-01,5.252435158953187022e-01
6.274009995098361880e-05,1.033969534780904365e+00
6.433986646548909283e-01,2.244459016860872180e-01
7.289757894515844217e-03,9.573633912189454254e-01
