1.258225746251853128e-01,9.045877697090329850e-01,6.025450251334869556e-01,7.909309547424440145e-01,6.057196931350868896e-01,5.718909026950117491e-01,7.949658727905895006e-01,6.231499844112808884e-01,5.103146007855149380e-01,5.565428896545641102e-01,5.689172345246186202e-01,3.420260911898648226e-01,6.677589371927475925e-01,4.068656059165199901e-01
1.096958503201747037e-01,2.735116659418505014e-01,2.296579096496034200e-01,8.868152666367841164e-01,3.366943206467158944e-01,2.541513072543138962e-01,3.265204003077651906e-01,4.243718998298517953e-01,5.349645326446896831e-01,6.437332415285301757e-01,3.838311189775303056e-01,6.957885791908081652e-01,6.849453150449622552e-01,4.740447737578966647e-01
8.787464260408037742e-01,2.098807812709820864e-01,8.565503574701246459e-01,6.836298277823418257e-01,3.953506638709781695e-01,7.385058187032832455e-01,3.699136324156638844e-01,3.180836762427244890e-01,6.413769726426844509e-01,4.870947227216090303e-01,2.039523375789221715e-01,3.616742667741680295e-01,4.645039249725732011e-01,2.678982596891310575e-01
1.976192249522146227e-02,3.732407780582387424e-01,9.665412622910054541e-01,5.633820742619105593e-01,8.270075574381984262e-01,8.031065365092365793e-01,6.816916512389136207e-01,1.865026194643586432e-01,2.295929785734853734e-01,7.825395898109414050e-01,8.820928737988055213e-01,9.909212944263131595e-01,3.821465412796021255e-01,8.578819246240743102e-02
2.484680494882782753e-01,2.562047670611212746e-01,6.640339470015843570e-02,3.120322314836998512e-01,2.178393135609781872e-01,3.193578361037494595e-01,2.273956441481939095e-01,6.577856231663856690e-01,6.765260059752354893e-01,3.408416232499396070e-01,4.656935654601586094e-01,4.627413544476989271e-01,5.909588464343304981e-01,4.288130732834312120e-01
5.974707245954791190e-01,3.809286487332096405e-01,7.523267507811373100e-01,8.532227602153273915e-01,6.920733144076540722e-01,4.839381821785780913e-01,2.674102479856897974e-01,1.654069360656047483e-01,7.027111108433381492e-01,3.602182717828862346e-01,3.920966740559040931e-01,8.603130480784045853e-01,3.901916400151871356e-01,4.990878392232843686e-01
2.010445363477207925e-01,3.117468894467633200e-01,1.913125356863720761e-02,2.488092455150446858e-01,7.661823162697738443e-01,3.933440240180152703e-01,6.956914560826843452e-02,3.194699708099647539e-01,5.997606163946254121e-01,8.154689460632730258e-01,4.871753845652173620e-01,3.785542544079413263e-01,6.994868556337563437e-01,7.445732379979945748e-01
9.928477982869919893e-01,2.396025295072404804e-01,9.095772146107200529e-02,2.997884629591764938e-01,3.727515418312494777e-01,7.366387669841479857e-01,6.820705497934833605e-01,4.802658831082552426e-01,3.458969450960603931e-01,5.178628816893278142e-01,6.206920493963461460e-01,4.784095571750683340e-01,8.739514064773514779e-01,3.638552999509165886e-01
1.096958503201747037e-01,2.735116659418505014e-01,2.466605468061361939e-01,8.868152666367841164e-01,3.372229253463626120e-01,2.543398787858967003e-01,5.957788511187149805e-01,4.243718998298517953e-01,5.349645326446896831e-01,6.745723302355040030e-01,3.838311189775303056e-01,6.957885791908081652e-01,6.849453150449622552e-01,4.709051339102122702e-01
3.437691287412580898e-01,9.322319879734847214e-02,8.315310522015489925e-01,9.349058277048084564e-01,6.867604168594673153e-01,8.118430485174177313e-01,2.285083520176302008e-01,3.085494677039846145e-01,1.274097811944910896e-01,4.039642197108919142e-01,8.249251016453694740e-01,4.088143757804511003e-01,7.339831600019059987e-01,8.743100334553726150e-01
3.115337102174045025e-01,6.364053754762120929e-02,7.666612880974670308e-01,7.960785882429977089e-01,1.501951620315145064e-02,5.252530808180986277e-01,2.173418730610932048e-01,5.845013835850744188e-01,5.590325744130147934e-01,2.342974788255507701e-01,3.410524153163805305e-01,2.488157509144670876e-01,6.967397455804685835e-01,5.688543406043989892e-01
1.976192249522146227e-02,3.732407780582387424e-01,9.665412622910054541e-01,9.533022763526606269e-01,8.270075574381984262e-01,8.019126264496185819e-01,6.816916512389136207e-01,1.799079555831598065e-01,2.295929785734853734e-01,7.795092555502435294e-01,8.890790208595901190e-01,9.909212944263131595e-01,3.821465412796021255e-01,8.577800057386936183e-02
1.258225746251853128e-01,9.045877697090329850e-01,5.957765732013419191e-01,7.975731957549642148e-01,6.057196931350868896e-01,5.762052971234087329e-01,7.205944275862328219e-01,6.231499844112808884e-01,5.210232983910030313e-01,5.568511536143117002e-01,5.689172345246186202e-01,3.420260911898648226e-01,2.873423228012990105e-01,4.122567342911059307e-01
9.951784097803105800e-01,7.372294038980368169e-01,7.752776664243432592e-01,3.094656085872660167e-02,4.464557303272587152e-01,3.846651207417249863e-01,1.430137639071753231e-01,6.589795748126676678e-01,6.606553801935883818e-01,4.475284060565656308e-01,1.081654296267566817e-01,7.055256289073176257e-01,2.661662777335162544e-01,8.405165265493391713e-01
4.296081392671879384e-01,1.552059984993446329e-01,8.724008557666560471e-01,5.648426876067882407e-01,6.219976251091644537e-01,7.579823412641221170e-01,3.030785324105734757e-01,4.742162634046800385e-01,7.690524491390192674e-01,4.600924430320540992e-02,3.121086913417836506e-02,2.971809044570387637e-01,3.955959898279878817e-01,1.271548061000461471e-01
2.185220277262152067e-01,1.363287570730640774e-01,5.295185729932319063e-01,8.105226236917842941e-01,4.450241298651828603e-01,8.138469725180569325e-01,5.443462093540867297e-01,6.525752098736461448e-01,6.555995931267546428e-01,4.835692776274654880e-01,9.119495810005465719e-01,4.817056000696768869e-01,3.895852109436815924e-01,1.604457866638245855e-01
5.180591202867523837e-02,4.654768095865934319e-01,2.626912096267984276e-01,8.892087587388728398e-01,5.221359768827702474e-01,6.748402341128370008e-01,8.477324025953358877e-01,5.074558783818624574e-01,6.244289678073388083e-01,4.458875696537918376e-01,8.371942437050874375e-01,7.630598469467997358e-01,4.482405145264420909e-01,8.296136177646332710e-01
