8.103429676347195798e-01,1.730593851571222697e-01,4.314121991255207789e+00,3.344572014096883539e+00,2.139970187032854465e+00,1.127476689927092224e+01,1.254651957999464251e+01,3.302684286336109665e+00,7.662569470944854189e+00,1.226137343606947461e+01,9.863304159889249689e+00,7.988807354171367336e+00,1.796747662408536073e+01,1.330343485291381889e+01,2.142866206979236310e+01,1.491415531107852388e+01,2.341877725540049582e+01,2.291024400949790163e+01,2.740238219806916931e+01,2.987451998537304121e+01,3.229169534083813886e+01,2.024227173145814263e+01,3.662270471341852840e+01,4.035770314561403893e+01,4.999865941838672256e+01,4.160708915006334507e+01,4.386396391462279354e+01,5.599806934340635678e+01
1.830253972948681529e+00,1.730593851571222697e-01,4.315225586634515054e+00,3.344572014096883539e+00,2.139970187032854465e+00,1.127476689927092224e+01,1.254651957999464251e+01,5.589216445808105505e+00,7.149647112995809906e+00,1.226137343606947461e+01,9.464755984319253912e+00,1.102350459232844848e+01,1.796521909505506898e+01,1.330343485291381889e+01,2.143191570978281391e+01,1.490710599125556257e+01,2.329173178526426824e+01,2.291024400949790163e+01,2.479440823045126763e+01,2.984247623538019312e+01,6.831162234570673064e+00,2.024227173145814263e+01,3.662282496368877105e+01,4.035770314561403893e+01,4.999865941838672256e+01,4.426707549267544550e+01,4.386396391462279354e+01,5.599806934340635678e+01
7.859659930214742962e-01,1.905496428249281449e+00,4.343029258382953728e+00,3.591677045331930884e+00,2.268622029405109153e+00,8.699443616274649571e+00,1.066631895600021451e+01,4.017046940171992375e+00,9.257852741900201465e+00,1.222979657831772116e+01,9.024690288413333761e+00,8.028104864484244985e+00,1.784155408549628063e+01,1.885066758237655549e+01,2.116133093090895301e+01,1.491033142131756151e+01,2.414938630116956020e+01,2.293240528185454963e+01,2.746105225285840490e+01,2.987668126657921164e+01,3.073768562970257889e+01,2.564888402244847754e+01,3.530529036990245118e+01,3.791546061521955835e+01,4.999963348479909797e+01,4.159713212674368776e+01,4.393325660315130676e+01,5.599915980262644410e+01
7.859659930214742962e-01,1.905210790622715367e+00,4.341931772513663468e+00,3.317746423181836768e+00,2.268711661603477037e+00,8.756953449121050781e+00,1.364782753988870923e+01,4.010916943164174242e+00,9.296505635071424578e+00,1.226088098309892338e+01,9.024736792460906543e+00,8.010746416566611572e+00,1.784854659642565977e+01,1.883267159732044860e+01,2.114031647880458564e+01,1.491033142131756151e+01,2.255257499324335413e+01,2.293275097069523127e+01,2.740086464332309646e+01,2.987109348279944854e+01,3.075126884476440026e+01,2.564888402244847754e+01,3.531863605350613966e+01,3.791454254461044826e+01,4.999963348479909797e+01,4.159645125593532811e+01,4.395803449243525307e+01,5.599284832967158820e+01
7.476520935378735411e-01,1.489944173810661132e-01,5.435190839564082665e+00,3.750284288343436856e+00,2.139970187032854465e+00,1.093686843537481401e+01,1.122823796865357515e+01,2.974473026887685556e+00,7.666131149591659977e+00,1.226101768585597007e+01,1.032334849247601305e+01,8.018815251297651159e+00,1.796747662408536073e+01,2.075018799827284610e+01,2.263802441134150456e+01,1.482698893642196580e+01,2.961178138071064936e+01,2.293694192333692072e+01,2.740238219806916931e+01,3.094578885785382383e+01,3.693787744214660762e+01,2.024227173145814263e+01,3.666069501751288584e+01,3.941095459207877383e+01,4.997952764449265572e+01,4.069674336347679144e+01,4.386970723286866303e+01,5.534859173945856980e+01
1.825422793016876710e+00,2.088745503991035424e+00,5.435188701607664541e+00,3.737299174438180938e+00,3.406596938709915978e+00,1.090633693412717520e+01,5.012268238407521004e+00,2.950922977572116856e+00,1.225643844662094217e+01,1.222766623089511029e+01,8.844712262766300626e+00,8.005460022993531766e+00,1.796930488201135034e+01,1.845280674154402334e+01,2.253990267490052801e+01,1.490852556700427556e+01,2.951797452939428013e+01,2.299349491129883560e+01,2.729906448207006520e+01,3.096266429117220298e+01,4.353165583318243215e+00,2.538300516835798604e+01,3.666046050383700816e+01,2.923361307846181134e+01,4.934555665751952347e+01,4.196330207654104782e+01,4.405548725284878486e+01,2.206744584303198664e+01
8.062547965272361949e-01,2.492151168970784259e-01,5.449511883223635778e+00,2.441427000551437576e+00,3.280654926064698440e+00,8.837059146484806504e+00,1.068408280446559289e+01,3.976020232448124858e+00,7.123649566651048204e+00,9.864172656722022481e+00,1.035989110430570292e+01,8.016551703667888162e+00,1.794339113911095396e+01,1.874928999140291097e+01,1.109975012717154108e+01,1.465710623431512971e+01,2.336474152031959761e+01,2.165189470713172426e+01,1.196808159643780201e+01,2.929070802089984227e+01,3.209493140587491666e+01,2.521631210978400617e+01,3.495570718970411406e+01,3.781306843364177439e+01,4.999865941838672256e+01,4.186791365483873051e+01,4.053495326584615555e+01,5.588896040076895133e+01
1.822482302826088141e+00,2.245880385806348745e+00,5.408141029088990415e+00,3.641350147481021704e+00,1.263822095247491673e+00,1.090772403945104863e+01,1.259644751774457561e+01,2.969014510315991284e+00,1.130149024164160387e+01,1.218790161663429927e+01,1.006932401899640617e+01,7.981288020752602463e+00,1.758704475897209818e+01,1.349231285651936751e+01,2.153513907572353858e+01,1.490839980367220541e+01,2.401210989482475355e+01,2.291312714737809486e+01,2.730072940901490597e+01,3.094023573395772431e+01,4.687982217243462202e+00,2.029541777589617269e+01,3.571806201108513079e+01,2.905404846173688682e+01,4.993724015656407289e+01,4.196040711463379580e+01,4.388681727873053973e+01,2.257227252324810607e+01
1.825422793016876710e+00,3.303145671868775723e-01,5.449201846745824973e+00,4.287268517938356283e+00,3.280776256719081463e+00,8.715827960267816366e+00,5.011360127945891918e+00,2.960546255279238093e+00,1.225643844662094217e+01,9.677911096859705964e+00,8.912434923887845528e+00,8.064357203182749956e+00,1.924796752875830208e+01,1.845280674154402334e+01,1.045108080051330113e+01,1.465217462015331407e+01,2.303330412653944492e+01,2.399728878228809847e+01,2.512146729249814570e+01,2.959575743872157005e+01,3.301029657704854259e+01,2.118755889666407910e+01,3.669037378164513541e+01,2.494010122930241735e+01,4.934555665751952347e+01,4.196321280284334421e+01,4.405548725284878486e+01,5.431697257963355696e+01
1.830262793506410413e+00,2.589927228367421286e-01,4.357182287494179462e+00,3.709151408687003215e+00,3.325276609942436679e+00,8.756195615934666776e+00,1.067486961097528564e+01,5.545341933248747246e+00,7.149647112995809906e+00,1.225587475562695872e+01,9.449484319227446250e+00,1.111049410978444918e+01,1.746152056597658841e+01,1.838426099714278195e+01,1.785988520632912468e+01,1.490710599125556257e+01,2.482115854036923253e+01,2.315126727115422511e+01,2.464273851239389757e+01,3.401709803367685936e+01,6.175451681165380791e+00,2.553415377453663382e+01,3.680201034650490755e+01,4.032600525598734009e+01,4.432612895786034102e+01,4.199897142595685295e+01,4.426743172109561897e+01,5.545481875119071447e+01
1.880219252994231205e+00,8.047911618017700164e-02,5.420713918439596490e+00,3.738968370803757768e+00,2.139385852284425571e+00,1.065871669626047868e+01,1.261603425847142645e+01,2.950581792765517797e+00,1.223895009987004556e+01,1.202777518054686823e+01,1.035940185258514390e+01,1.133420688507830576e+01,2.140486667689920708e+01,1.903407863150317780e+01,2.107234895738864111e+01,1.475762039659034919e+01,2.931810163331284258e+01,1.932158836634607013e+01,2.722993368799080116e+01,2.996564348691469704e+01,4.350463427262736715e+00,2.132914133473606810e+01,3.664584227392674620e+01,2.932492790529560622e+01,4.940548189040504923e+01,4.129165424953388452e+01,4.405548725284878486e+01,5.465781988811068004e+01
1.757899736701264759e+00,1.042609780351206050e-01,5.436593640378972303e+00,4.284219656157008949e+00,3.375418629978558460e+00,1.090013258399222096e+01,1.075211216051306806e+01,5.601173768667109698e+00,6.543092616751444268e+00,9.997817678711605538e+00,8.886340206066103420e+00,7.394247185054289240e+00,1.829201943379566231e+01,1.894616216093920613e+01,2.129468281832399512e+01,1.217194124043642134e+01,2.357542086838525464e+01,2.291361779488242689e+01,1.265927104967227379e+01,2.986464678024029951e+01,3.506642699461730217e+01,2.521291981246773872e+01,3.674609600990284264e+01,2.903217720508823874e+01,4.982008919954387949e+01,4.199596810079783182e+01,4.098658411669963186e+01,2.081781823197501069e+01
1.853020379686600272e+00,1.153586126898256681e-01,5.444853272226949592e+00,3.324994986884520998e+00,3.295557769761114919e+00,1.167334645840635154e+01,1.122624784209467386e+01,2.974848557655806580e+00,7.313730075051564583e+00,9.057290256332441558e+00,9.332144518291302759e+00,8.013051680650031372e+00,1.862929245960686231e+01,1.874090774963636719e+01,2.147284943063202078e+01,1.272076226088105599e+01,2.943763896843558925e+01,2.518206637413968707e+01,1.233731813361435137e+01,2.947225380715575227e+01,3.936458532414116718e+01,2.481516184371339762e+01,3.467828242436831232e+01,3.868054585284607327e+01,4.998949921611067992e+01,4.054920904821990035e+01,4.030990380093683711e+01,5.579082896726913532e+01
