7.928451042050495001e-01,5.498885598225371485e-01,8.691609681543699395e-05,1.359817638000082596e-03,2.494912315806327163e-01,6.840308929508814861e-02,5.903964992920143207e-01,2.612619100022993690e-01,1.143669824841411498e-01,7.568160827564529569e-02,5.464172727058311807e-01,4.428521138267111357e-01,1.760966961425964039e-01,2.891924590971201581e-01,7.452607659042063126e-01,4.416210371037906923e-02,2.067316365237825693e-01,4.642258620820985393e-02,6.471272052477345937e-01,7.184984374699454612e-02,1.437498954831747389e-01,2.763202631292226985e-01,4.796808646750744809e-01,1.036773515550090119e-01
1.300929209765992051e-02,3.410197273932272927e-03,6.107881021029964996e-03,1.445832838905479478e-02,9.724288703356986918e-01,8.661074955636809403e-01,2.059356809807796895e-02,9.504788396796406413e-01,1.477145286204750441e-01,2.140493773948271006e-02,7.195358550890381677e-01,5.648488384196747036e-01,6.809465995002181860e-01,7.593784395696969725e-01,5.349297659498331026e-01,3.784320965548359506e-01,6.840600576045057224e-01,2.770521580746279633e-02,1.015741891879504977e-01,8.048508406679431015e-01,4.941744548227319234e-01,3.044665491662246204e-02,4.212917472211917813e-01,9.447543023614707325e-01
1.300929209765992051e-02,3.410197273932272927e-03,1.196456969028659653e-03,2.465329657928594653e-01,9.731133320226754702e-01,8.813092373534194834e-01,2.060086924397255478e-02,4.274321761697755240e-01,1.576772665470823620e-01,4.684716079920322462e-01,5.622755392780963701e-01,3.174667060119656936e-01,4.298090759145861695e-02,7.598700477197261050e-01,5.106593452907124409e-01,3.784320965548359506e-01,7.032080929879025444e-01,9.222739735045559772e-02,1.015741891879504977e-01,7.886158979391093560e-01,4.941744548227319234e-01,6.085497204990059084e-02,3.575552018957138811e-01,9.447543023614707325e-01
1.039849588576452488e-02,3.484889107656007068e-03,3.654713513876500786e-03,2.465329657928594653e-01,6.228889540090820631e-02,8.813092373534194834e-01,2.060086924397255478e-02,4.254673027820857767e-01,1.938093286473474564e-01,4.684716079920322462e-01,5.857475445763435928e-01,3.173187589329996006e-01,4.298090759145861695e-02,8.448353524645316748e-01,5.177562899948895403e-01,1.950270720412003167e-01,7.032080929879025444e-01,9.222739735045559772e-02,1.011814322506309066e-01,7.886158979391093560e-01,4.941744548227319234e-01,5.493804956896636282e-03,2.494615961731155851e-01,9.447543023614707325e-01
6.764200113089809951e-01,1.577266917834269089e-02,1.577875793927485670e-02,6.749042082284106847e-04,3.269623247904999280e-02,3.641144649646466114e-02,1.547263305875742900e-02,9.220987464257515698e-02,1.088277161241718305e-01,7.486435766399815450e-02,6.965975297008894507e-02,5.462988975951530435e-01,8.167642718845846694e-03,2.296313340706183093e-01,1.456376046677282932e-01,8.314612288994162048e-01,2.050038997893760262e-01,7.564843560735265426e-03,1.178266138186260248e-01,1.886302097836282665e-01,1.765944662163927981e-01,1.689508749778680097e-01,1.848891926232160143e-02,6.560912399690228547e-01
8.889483217594143505e-02,3.762030544573885527e-04,4.190377310746151718e-02,1.662888142714451971e-04,9.468772491560534244e-02,3.248960717888811356e-01,8.943415938610999039e-02,9.077369512044042299e-02,1.563518276691364117e-01,4.148480043645665916e-01,8.987533855150074691e-02,5.671157251280693756e-02,3.241935071101562649e-01,8.982806934551204048e-01,7.995936611626718316e-01,5.036948449188899390e-02,1.468900572590417508e-01,1.032892213665444481e-01,1.266001858297990390e-01,3.251686024816673182e-02,1.745632359876078676e-02,4.928075028261375001e-01,4.621962111758604053e-02,1.157376177056591016e-01
9.323406870714867622e-04,9.488832811480993890e-01,3.158064229638370968e-01,1.872882334719161435e-06,2.341768299339463955e-03,7.001516337515537036e-02,3.738359859622771286e-01,9.242642879267810863e-02,1.912276324183241338e-01,2.313935931966219425e-02,6.468988900333694225e-02,7.661501018146907871e-01,2.529233589187558362e-01,8.522898693366276479e-02,8.306147839824888635e-02,2.087838781973988533e-01,2.010111924372230408e-01,6.517721415440443089e-03,1.497599678195650208e-01,1.035525567162051686e-01,3.327823798229592733e-02,8.057960106869022088e-02,2.502455158155442172e-01,5.445077539510854991e-02
4.459150070714387737e-03,6.060967210190126853e-01,9.576995471697047346e-03,1.708376816744405780e-03,7.990600619891343737e-01,4.252194903306732304e-02,3.153843839338249522e-01,6.420522139802564698e-02,1.063470405058416224e-01,1.156409318454471313e-01,1.775970652367788727e-01,1.763005050786164984e-02,1.427060931920850206e-01,8.591765100064421290e-01,9.242561419222654340e-02,5.136166307627448857e-03,7.921494317773891680e-01,8.080861209221091787e-03,1.330175403357017339e-01,1.154099013763997400e-01,1.942146168173524423e-01,2.728910792399211194e-02,4.773987335064339491e-03,7.220905758847985870e-03
2.364235206227932855e-04,9.501292181548903759e-02,4.524988873437357784e-04,5.525710856022936213e-03,9.382967625667208988e-01,4.464983354966763768e-02,3.608007862268888810e-02,1.149211820142909957e-01,3.488427262859643552e-01,2.033205696714353583e-01,2.870919715554477031e-02,2.355187964560277181e-01,3.028639298036750471e-01,8.975275318041141259e-02,1.215281960320717114e-01,1.491859600073968672e-01,8.061176863513013213e-01,9.628490728607060900e-01,8.268472587201880497e-01,6.485945604302675305e-01,2.091739292372048753e-01,1.363047153898141184e-01,4.987679334214202842e-01,2.480294608490970498e-01
5.242655322895306558e-03,1.472844235273548102e-04,8.311833754238379113e-01,5.931212590889411995e-03,9.430009734180935244e-01,4.464983354966763768e-02,6.871641235247624713e-02,1.149211820142909957e-01,3.591846065501467788e-01,2.033205696714353583e-01,1.207355074025293941e-02,7.410196907812219846e-01,2.973913608997243996e-01,6.539412065412009145e-02,1.213765206674666530e-01,1.529455110894303305e-01,3.833716602757469838e-02,9.600466860625250787e-01,7.893118522212901889e-01,6.721345622551254673e-01,2.011871494195619503e-01,7.133255451907835609e-02,2.684583615881863672e-03,2.603694250330845783e-01
