8.282794612413391100e-01,1.221230800253439962e-02,1.247275924053536759e-03,1.631026680861269972e-03,7.677157662785215157e-04,5.297265522607748529e-03,2.846610613996488053e-03,1.313440143807323782e-02,7.589436739397705141e-04,1.331915437996647120e-03,4.217965798204197786e-03,2.204277689337946679e-03,1.185608254251582783e-02,9.589327388721258227e-04,2.578754480328520823e-03,1.659560028173034029e-03,1.024045963975580469e-03,1.406817118826670862e-02,2.785091450606022069e-03,7.174192848570463271e-04,4.410055530603175511e-03,1.280709311816465110e-03,4.898945139542859942e-03,1.053420161763933636e-04,1.824072720791733524e-03,6.265364303536467491e-03,6.843886615737031220e-04,8.895692731062908309e-04,4.308757335886254439e-03,1.297857623896488122e-02
2.340533935580088598e-01,2.040331749604152884e-03,3.875772998629467732e-03,2.543400012491029392e-03,1.057234504466749402e-03,9.207873128076442129e-04,5.740159671334169565e-04,1.207050693851074302e-02,1.136706162637203532e-04,5.859068407202147263e-03,4.023478997559317739e-03,2.100847668574405344e-03,2.033914165818232790e-03,2.973419119799334772e-04,1.737532345652868923e-03,4.803049038553390722e-03,4.497489942562617714e-03,1.749453972153513712e-02,1.035131302244904176e-02,9.259246077969723182e-05,6.217697027868705067e-03,1.971340932567072421e-03,3.881850080766427458e-04,2.025449714731741803e-04,2.593208546135851011e-03,3.331210049752109797e-03,3.740984661909810532e-03,4.414647556912774419e-03,7.338650072822336216e-05,1.320727373561430065e-02
2.338728845719030836e-01,2.040331749604152884e-03,3.879540335594911134e-03,2.543617635720386242e-03,1.057234504466749402e-03,9.165707859545120994e-04,5.740159671334169565e-04,1.210224325173272011e-02,1.136706162637203532e-04,5.859806525982474111e-03,4.023478997559317739e-03,2.100847668574405344e-03,1.957485268412896204e-03,2.973419119799334772e-04,1.469882174815092786e-03,4.803049038553390722e-03,4.497489942562617714e-03,1.763747712092779765e-02,9.764778926679731214e-03,9.259246077969723182e-05,6.217697027868705067e-03,1.971340932567072421e-03,3.881850080766427458e-04,1.002586250366879544e-03,2.597591582101264548e-03,3.331210049752109797e-03,3.740984661909810532e-03,4.414647556912774419e-03,7.338650072822336216e-05,1.272330818845010883e-02
1.880858887853566197e-01,5.849983078927425365e-04,4.620129788990583533e-03,3.262362558424818093e-03,6.779711364946635309e-04,2.032245830573467440e-03,2.372701999215328164e-04,1.484952935409489423e-02,1.080377837499613483e-03,1.613870977836462384e-02,1.282159484604284815e-03,6.110159402683605851e-04,3.653570517331712056e-04,6.806091278324585825e-04,1.217711146420558804e-02,4.734258193699900606e-03,1.463133435763446302e-03,1.353491053403169976e-02,2.775333735287004080e-03,4.930117334155892329e-04,8.868838464224690354e-03,6.606113285112385353e-03,9.444869621322679772e-04,9.201971926691817553e-05,8.005526095387375737e-04,6.388723756991020880e-03,1.938695752533457035e-03,8.026704294260632148e-05,5.564283491509709398e-03,1.298024670052477791e-02
6.250442727365421725e-01,1.215118704142480188e-02,5.180753935841217852e-04,1.372857102217228936e-03,2.932536632024677903e-02,4.935012430426925778e-03,2.854149974007089662e-03,1.311972587630022384e-02,2.367466296177385063e-03,4.271380053079035927e-03,4.210089793673611400e-03,2.204277689337946679e-03,5.188093136413151132e-03,2.935953829568262868e-03,2.578754480328520823e-03,1.685813083442540185e-03,1.024045963975580469e-03,1.406817118826670862e-02,2.785091450606022069e-03,7.174192848570463271e-04,4.410055530603175511e-03,1.282857608199138933e-03,9.490941074245529130e-04,1.720390499057755001e-04,1.824072720791733524e-03,6.265364303536467491e-03,6.832718315160165755e-04,5.708212316680846745e-04,4.308757335886254439e-03,1.311678331145338904e-02
1.884025824038790264e-01,5.849983078927425365e-04,4.620129788990583533e-03,3.262362558424818093e-03,1.404442168654557546e-04,2.032245830573467440e-03,2.372701999215328164e-04,1.489296920569647964e-02,1.080377837499613483e-03,1.613870977836462384e-02,1.313227942598649885e-03,6.110159402683605851e-04,3.653570517331712056e-04,6.806091278324585825e-04,4.596335697126677569e-03,3.142153901492483921e-03,1.463133435763446302e-03,1.277438576635795547e-02,2.742287599001321137e-03,4.930117334155892329e-04,8.868838464224690354e-03,1.429969293876349155e-03,9.444869621322679772e-04,9.201971926691817553e-05,7.780279831402386360e-04,1.718969698005508740e-03,1.938695752533457035e-03,8.026704294260632148e-05,5.511939661996734761e-03,1.298024670052477791e-02
2.431958431753228900e-01,1.335609949771173789e-03,3.936352731989980515e-03,2.576315245804681759e-03,5.327379912001778059e-03,8.284218465904669756e-04,9.271432369937278751e-04,1.210173518570043828e-02,3.581274184050579207e-03,5.004008103503926677e-03,4.025387098298433691e-03,2.278794251026216092e-03,5.485646024061801435e-03,2.973391384305096026e-04,1.472953037509085183e-03,4.788801121733258538e-03,1.206854341498475808e-03,1.773117508790426552e-02,9.787514270432876376e-03,9.319456481166257117e-05,3.002024814777682661e-03,7.239288221015325805e-03,8.136679048829590505e-03,1.106865732129517447e-03,2.503557936992682233e-03,5.814683084051251380e-03,3.797119072137206640e-03,4.452351627198365518e-03,6.843889714426634469e-05,1.272541427909612034e-02
6.208529087042564676e-01,2.701796091948194516e-03,2.624805145427057569e-03,2.575084555353938237e-03,1.271196055503218125e-02,1.925649849916165205e-03,2.347214984375596905e-05,4.281996278903767855e-03,2.316135755750087927e-02,5.640352465744387020e-03,4.020832202530692095e-03,2.140877166529333089e-03,9.029935158370333559e-03,1.272787220769787918e-02,1.979357493477898466e-03,1.248908963523604095e-02,4.652602634417893693e-03,1.061667469826952162e-02,4.739174804107515460e-03,7.998449942236826246e-04,8.080388848625016593e-03,3.598474033463475857e-04,1.018030469118362709e-03,2.516208946401095325e-04,8.753343121232120064e-04,1.241963578615813040e-03,3.440270313128678849e-03,8.805451887725556856e-05,7.197713390548968876e-05,1.351991193967318032e-02
8.386263349835906267e-01,9.221074831377277028e-03,3.657461442690397233e-03,9.395225140213517984e-03,6.221262254740305862e-04,1.820749485171144558e-03,6.595332564864825678e-03,1.209550018708839721e-02,1.788888143839715769e-02,1.647149605817712845e-02,3.941389768262886471e-03,1.216352188907423313e-03,1.235352366538366607e-03,1.801948429690427601e-03,2.242002383973937946e-02,1.386468928682663398e-03,9.943032457899231204e-04,1.421628249622462065e-02,2.245483798484685430e-03,3.711562664182715943e-05,9.765861371918947709e-03,2.482879914034537196e-04,4.723060758077038054e-03,8.893251100754295661e-05,1.514153345579818954e-03,1.579327579491913384e-03,3.377157120398333219e-03,8.024499554881684045e-04,4.225006604048812606e-03,9.474256263997473532e-03
6.203373943028176463e-01,2.701796091948194516e-03,2.624805145427057569e-03,2.575084555353938237e-03,7.390187360541975933e-03,6.673476811236695025e-04,2.347214984375596905e-05,9.897137483343813186e-03,1.939089366449042728e-03,5.640352465744387020e-03,1.188703036562187678e-03,4.487645402906718581e-03,9.029935158370333559e-03,1.273636602451177872e-02,1.979357493477898466e-03,1.964163331165837481e-03,4.636423906632512748e-03,1.066163242060583563e-02,3.616668620343658352e-04,6.209066770238395047e-04,8.080388848625016593e-03,3.622110815099504060e-04,7.646496555574366916e-03,2.516208946401095325e-04,1.399233815722755346e-03,1.241963578615813040e-03,8.666936534974210848e-04,3.889170437858039276e-03,8.625094159066823765e-05,1.317033645552112206e-02
