1.942440384595384706e-01,3.539352096589733598e+00,3.166388539708946848e+00
5.181452214562045633e-01,3.305748245733208357e+00,3.462354656874575998e+00
1.622821772171529453e+00,1.474314948667862835e+00,3.373072098634740446e+00
1.277135181592899293e+00,2.757873495880633019e+00,2.883691974339807729e+00
8.963916217583087764e-01,3.342179270372539257e+00,2.664306248624118467e+00
1.924611675343872452e-01,3.498363384629470385e+00,3.265339704347780980e+00
6.293293475614588628e-01,2.380163410512167399e+00,4.760131415801452270e+00
5.362542917896689909e-01,3.373356723223031484e+00,3.272674983753982580e+00
1.358192212800026555e+00,2.172106335391872367e+00,3.558996270786526583e+00
1.480439775652221179e+00,2.772582520547814067e+00,1.772178882672816647e+00
9.001432837112862684e-01,2.417237290660591231e+00,4.347338154151128009e+00
1.149241115797919655e+00,2.593356028333162033e+00,3.563888879096490214e+00
6.357284712945969751e-01,3.029289450804432793e+00,3.881113206415795158e+00
1.468643662440513586e-01,1.979016491855902782e+00,5.389310446926071307e+00
8.485395021074262356e-01,1.842347612467942763e+00,5.032168544574020963e+00
1.462862390171718818e+00,1.859207694273503630e+00,3.595516298662059018e+00
5.407943000315099669e-01,9.408059824889387635e-01,5.816597682106955602e+00
1.883097392398469516e-01,3.499750569316685933e+00,3.240979626106419431e+00
1.593122360177942065e-01,2.462602861294751921e+00,4.931815485025160761e+00
1.993173014877320237e-01,3.530064048836818014e+00,3.208582919791053367e+00
1.372567599174810082e+00,1.972119484171853010e+00,3.762876643706150048e+00
1.007730640404212785e+00,1.216060841372262669e+00,5.170924739091868005e+00
1.262246259058786402e+00,2.312490097662769806e+00,3.679427612246656931e+00
7.894696005563436314e-01,1.348488490193656464e+00,5.406144264998014037e+00
1.590650987807445071e+00,2.127469484633060848e+00,2.683380685978867586e+00
3.866161288256502737e-01,3.492501780731853245e+00,3.166342489929020232e+00
8.910353260858629998e-01,1.643000988349584857e+00,5.093347815888247254e+00
1.928249251815478127e-01,3.489102205289056347e+00,3.289149025620110134e+00
1.499084556372316079e+00,2.949110630604257377e+00,4.816536140565529367e-01
1.605987348142216442e+00,1.590133109889141805e+00,3.332571534338974573e+00
1.022619854530590011e+00,2.308084516675533049e+00,4.305845578357267556e+00
5.820437557110241800e-01,3.725910940578989194e+00,2.170232265440027675e+00
8.701956431345836407e-01,2.574945689959417638e+00,4.194708731784334788e+00
6.244810165122088863e-01,2.969948386293175702e+00,3.975095681894785127e+00
8.862867414884273431e-01,1.886853214897063369e+00,4.961209023723508693e+00
1.635652208919836870e+00,2.174793711113593986e+00,2.489717106415905601e+00
5.132317621901585358e-01,3.313902614934948421e+00,3.457572072650107131e+00
9.439441374201087420e-01,1.232766382560996021e+00,5.260469485375335097e+00
1.429577935604702033e+00,1.922827595346086493e+00,3.651281129343094900e+00
9.880875288746151508e-01,2.412975101154064994e+00,4.270150220155237264e+00
1.527586328355478695e+00,1.131009635393123158e+00,4.007252745749712020e+00
2.171749393286915852e-01,3.564581766335896074e+00,3.064054019009094354e+00
8.221809172572785984e-01,1.082435277768301951e+00,5.489080941992594553e+00
1.310369736329846657e-01,1.451570379187545834e+00,5.739079273822442318e+00
8.998364683256303564e-01,2.603118098464336061e+00,4.106959414426842869e+00
1.213168895898675270e+00,1.409292673773429261e+00,4.673953901706063618e+00
9.665696414111558665e-01,2.362139510639397422e+00,4.338765395533696889e+00
1.408020115924391913e+00,1.708385912736665735e-01,4.624453983488716169e+00
4.846187681269568670e-01,1.551656010038311662e+00,5.566609836883256612e+00
1.471988540227366027e+00,2.746876870853609098e+00,1.924164228099388252e+00
2.589886759524696602e-01,3.494410399478951934e+00,3.283273622532898006e+00
9.490208200446462738e-01,3.713150578515573841e+00,4.627746963791262713e-01
6.065298511757236666e-01,8.989388570029563930e-01,5.784012136322825626e+00
6.393951435057012578e-01,3.583142400196786426e+00,2.573394830478769268e+00
5.085367109298069010e-01,1.588760363219338556e+00,5.528614564911496387e+00
1.118643375230354620e+00,2.546482203916462961e+00,3.739686072264577721e+00
1.393613012131502682e+00,1.650462525967378302e-01,4.663054100231971866e+00
1.624441195059632470e+00,2.477225298299831735e+00,1.692416178575714580e+00
8.469315604167738654e-01,3.623228859772773536e+00,1.835480730390729232e+00
1.892707454644360965e+00,2.012047015085947632e-01,2.731361922832773015e+00
2.497621907720538048e-01,3.087885946717284558e+00,4.057024922456721860e+00
1.270727088688109019e+00,3.356070590888681204e-01,4.942765654697922173e+00
1.295665819882824144e+00,3.296049469699708911e+00,2.537734775441953805e-01
1.245015428783656564e+00,2.810687737558667632e+00,2.850669199690803790e+00
