0.000000000000000000e+00,6.756902879152419938e-01,5.274498888486602866e+00
8.620610582968265545e-01,0.000000000000000000e+00,4.320042712565075327e+00
7.708992627854553970e-01,7.452758859697533600e-01,3.353507383967010202e+00
7.012893110317424128e-01,8.174372581610802602e-01,3.483269922896669257e+00
6.776438972913897407e-01,6.747586306314768967e-01,4.537986069515720366e+00
2.569751674233918814e-01,1.936225438169567048e-01,5.197275603650792775e+00
1.079569334131792596e-01,6.985598328808592106e-01,4.910757091759812454e+00
7.075030871648697595e-01,1.141739679157920129e-01,4.818123374130319547e+00
8.097095603081521098e-01,6.756902879152419938e-01,3.681181184829305231e+00
6.909057469247246175e-01,6.568443749586410085e-01,4.666487199137089092e+00
8.229586666677342066e-01,8.000112048064198511e-01,2.825445099576380237e+00
8.486459537288280064e-01,8.254176929465388834e-01,2.670880159676601640e+00
2.957546452154530270e-02,1.281041847014726121e-01,5.753295339758295768e+00
8.376955887673395162e-01,8.065464905111676686e-01,2.745546135994210601e+00
2.137497736373786261e-01,7.899383308554814853e-01,4.082526536921321281e+00
8.254708816636897595e-01,6.795995702591636212e-01,3.613223217495971529e+00
8.177977069982220737e-01,1.009130814512518848e-01,4.231582078194281671e+00
1.888488018337170782e-01,2.106600147515330368e-01,5.245474189136031917e+00
8.234982589732536828e-01,6.879990931825608058e-01,3.545517127357242781e+00
6.633816266441729947e-01,2.576093070691437559e-01,4.954745266158274930e+00
7.380848444568067768e-01,8.043450375195925206e-01,3.252774571544277737e+00
7.280371965063826556e-01,8.924525713704867247e-02,4.743140909221509993e+00
8.622003485160598668e-01,7.976092402378778257e-01,2.760385312986945561e+00
1.538592277582362389e-02,1.723338019159010304e-01,5.645965844387918153e+00
1.415770462447248357e-01,8.416690511369278038e-01,4.048555533993101641e+00
8.254708816636897595e-01,7.573896480733902647e-01,3.044203809695571916e+00
5.185227503253669878e-02,1.083981794879423921e-02,5.924586863159977845e+00
2.453640886573353330e-01,1.597126142246832470e-01,5.262749473843874704e+00
1.842351016143222719e-01,2.498119128735086236e-01,5.212577076944921117e+00
8.548917008152452368e-01,8.502641988215833280e-01,2.623636491652660663e+00
1.538592277582362389e-02,4.847767721170498367e-02,5.916905729812944159e+00
2.933728703658711190e-01,7.386035017535290681e-01,4.400301675152666014e+00
7.844045802699627368e-01,8.229521877711015732e-02,4.442233502873480511e+00
4.240886228168389005e-02,6.942858620246979973e-01,5.077579578553595319e+00
8.615008713289042941e-01,7.376992108503279688e-01,3.115397264841662572e+00
6.684857615318265944e-01,9.756933804064628346e-02,5.167530389154901371e+00
2.436297551106147985e-01,6.535794876715409485e-01,5.005049665963302807e+00
8.161462150879705835e-03,6.526751967683399602e-01,5.430238888885207338e+00
7.530040451372120858e-01,7.596638626018982210e-01,3.395559375526013390e+00
7.621843486590251793e-02,3.070847305697460561e-02,5.837474259914576358e+00
8.798387638268123645e-02,6.935801423122939235e-01,5.046620451286607967e+00
7.927903691327333746e-01,7.914350351799965821e-01,2.956295363674818599e+00
6.354110124075319499e-01,6.883330944398639017e-01,4.749285521931644105e+00
7.446020433935733873e-01,2.715135420740457661e-01,4.339484926753093497e+00
6.767446624617318163e-02,6.747586306314768967e-01,5.176905069659085257e+00
6.853208314126402190e-02,2.444791632269804893e-02,5.873293650165586577e+00
1.526708349507142071e-01,7.557448115279866707e-01,4.452722534443616986e+00
8.309860089874248068e-01,1.743971403486088700e-03,4.340800908379994105e+00
0.000000000000000000e+00,8.353578955366776082e-01,4.353801492067392864e+00
6.459981480400986964e-01,8.742206075227774154e-01,3.798106104715212705e+00
8.136618153330826830e-01,7.547428786442182957e-01,3.093495526306734078e+00
4.075025161696399500e-02,2.410641573633307833e-01,5.520871614625191270e+00
7.743139343307662292e-01,5.361385919666145083e-02,4.496305398142679266e+00
2.642483322176404359e-01,7.102732542459213594e-01,4.587610944453093254e+00
2.247704298445531435e-01,1.740842024238383190e-01,5.254669521646208707e+00
8.688915488335396953e-01,6.958496766028893221e-01,3.437333356253800876e+00
6.101651912608657691e-02,6.367884346417368446e-01,5.462557521079324907e+00
1.755562666403224781e-01,8.294657952245018118e-01,4.029697314129392360e+00
8.287410267729163893e-01,7.113351292449273666e-01,3.380258912344724642e+00
2.489336837342492337e-01,6.532359274245831682e-02,5.474821147078358763e+00
2.878245183564387411e-01,6.752574803756234978e-01,4.867366210892812184e+00
8.519908012729278113e-01,7.660109753769072105e-01,2.937002330400067418e+00
7.968867906605736628e-01,1.055582642009334493e-01,4.273901826420559047e+00
4.677256610156416139e-02,8.361298220252234570e-01,4.298762397251420175e+00
