1.317816920953704674e-01,6.882572456072753602e-11,2.592684206414410245e-13,4.801880509240428906e-11,1.996426334712247322e-11,4.179817785640494379e-11,2.401795818074425210e-12,1.141738304215810835e-10,4.954748685449844197e-11,5.878317554079338507e-11
7.263314224233857752e-02,5.648989212214776992e-11,2.393587998641466026e-11,3.241837089317980804e-12,2.564096498456191089e-11,1.342102571625610535e-11,7.227566318837329517e-14,1.321769765528092739e-13,4.381686218216482763e-12,6.912621125474961944e-12
1.047394242392293423e-01,5.395721907950676922e-11,1.605689030487807029e-12,7.370307467163407281e-12,2.391110711668379092e-11,4.440138032526227216e-11,7.990071950734265790e-12,1.000677019104118562e-10,5.979019545283428512e-12,5.040986442450498932e-11
1.051809770307130243e-01,6.754325116890002167e-11,1.103632202715227905e-12,7.370307467163407281e-12,1.912763547126075799e-11,4.440138032526227216e-11,8.094071148662065167e-12,7.999153895611515044e-11,3.861491170415867443e-12,1.357502792757476584e-12
5.678781818767680845e-02,2.415637415680835516e-11,7.214595971348525563e-13,7.024033188317219844e-12,2.427068370100878013e-11,1.722042885780486924e-11,2.467404215110190815e-12,4.575412438927411686e-11,3.251922729231034588e-11,4.939680123360928573e-12
9.279716751819326592e-02,3.957429974640816304e-11,6.198648090350935086e-12,4.777109540176999773e-12,2.257242471165268387e-11,1.542556314631203600e-11,6.403521894708405955e-11,4.750187305005580518e-12,8.376057054620793742e-12,5.537352877686790704e-11
2.198565964638741765e-01,3.957429974640816304e-11,3.544989961562790837e-13,7.728170552323745111e-12,2.252177497945882471e-11,1.542556314631203600e-11,2.001628067600452522e-12,1.953497704364590221e-12,8.606324706043389141e-12,5.495564599638825531e-11
2.176742950450176184e-01,5.106137020041563106e-11,1.129699676380275996e-12,6.271937469826964503e-12,2.262649753102044057e-11,1.722633006480039151e-11,1.842544927835004149e-11,6.487736398891205104e-12,7.892258908926750517e-12,3.413093550773195748e-12
2.263083027295050564e-01,5.658624562993121322e-11,5.355792335838876612e-13,2.550702058317624175e-12,1.547472567227962366e-11,1.850360034597628314e-11,6.520933116589756182e-12,2.571242372631692661e-11,3.656859704227406746e-14,4.803471002581900112e-11
1.008726721819301619e-01,1.203540299871296544e-11,2.224846391516304390e-11,1.091772077425769880e-11,2.498382256250331188e-11,2.575851152918745598e-12,3.725297412614846849e-12,3.131344882757620490e-11,3.745080819057132222e-11,5.083690058879476903e-11
2.270648458140595571e-01,1.069858580615430166e-11,2.327794963645726975e-11,5.632148120140022405e-12,7.404023598208828683e-12,5.015369654883474715e-11,7.885277222153635883e-13,7.705685447210141992e-13,3.401221603972941410e-11,8.967480374593766561e-12
7.462524670481399114e-02,2.342954384621925161e-12,4.334634458840957503e-12,5.734434526581881967e-12,2.594401313768861660e-11,6.517826788256303260e-12,2.868792311567525979e-14,8.689504708825922996e-13,8.282180893609162067e-12,1.999470768889021516e-11
4.008292017501894483e-02,4.047528138409233007e-12,3.252712104469809967e-12,1.801712395731401673e-12,2.296634920500282563e-11,5.829128909946720440e-12,8.973758245084361800e-13,5.157856470937564935e-12,3.315108069030349497e-11,3.433577319065002599e-13
1.026088730836884899e-01,2.395177312856990515e-11,1.662543869955173793e-12,5.372446415436088634e-12,2.470267476346121469e-11,1.074995610758006557e-12,1.741538475124960209e-12,6.286257849093808983e-12,4.081181202527793987e-11,1.784924080739913991e-11
1.005150998185474071e-01,6.847092592027369779e-11,2.224846391516304390e-11,3.261488270713761994e-12,2.255075634258533499e-11,2.109303826730537871e-12,3.725297412614846849e-12,3.543398897378731482e-13,9.699739186191226960e-12,9.965077362936811096e-11
8.741200955481576162e-02,1.827798920700615162e-11,3.281503111483560102e-12,4.474811641428951329e-12,2.982557973544369531e-12,1.569670535720921287e-11,7.170972020588497609e-13,2.568256698842847749e-12,4.156142766748260280e-11,7.449013609124090378e-13
1.030160390290539019e-01,1.497533195762676487e-11,1.552145586254731572e-12,7.484866393633807308e-12,2.472867762571241561e-11,4.831760708002070528e-12,1.595350927011353830e-11,1.554861504130147289e-14,7.766193747185935791e-12,3.613112071349621388e-12
8.145779705527238235e-02,3.942354107177369437e-12,6.165306094825181797e-13,1.804228993225837600e-12,1.321948379851537226e-11,5.828380163166740636e-12,8.735946772045679919e-13,2.363513545745310411e-12,3.385404863754397259e-11,3.434297363091782711e-13
5.904732918259951446e-02,1.745255380627590590e-11,2.297162245004119466e-12,6.306430585989220198e-12,1.305443997840159715e-11,1.741145440948017867e-11,7.520339950552882406e-13,4.998173589369686626e-12,4.497083388641547207e-11,7.234303552681417443e-13
7.194218095364002252e-02,1.529867259952772608e-11,3.184866534700714945e-12,4.474811641428951329e-12,8.565919036896572719e-13,1.569670535720921287e-11,7.170972020588497609e-13,2.621961276253925632e-12,3.860785130415889617e-11,7.449013609124090378e-13
9.334448159683574053e-02,5.357355861075720091e-11,2.081379498826916403e-11,2.374208876185556204e-12,2.274754919130782404e-11,6.409134582438441844e-12,1.152760942091709230e-12,1.917981424965198927e-11,9.483047511670861543e-12,5.065858591096191116e-13
4.178685687430130913e-02,1.527358674091311430e-11,2.297232298440407109e-12,3.532770996402371668e-12,2.279412945431202833e-11,2.259326827061405588e-13,7.146882889667363442e-12,1.992165956384147562e-11,1.034251528273303724e-11,2.363504033530233906e-12
2.558745753445659799e-01,1.676792633058892812e-11,2.281596860644715572e-12,6.306430585989220198e-12,2.279725631133583904e-11,7.734075014041055301e-12,8.020460132536718834e-12,5.013841530363682280e-12,4.504550321886401310e-11,7.234303552681417443e-13
6.142883965185305661e-02,1.544164161364818742e-13,4.273994930772919408e-12,1.881914839445620860e-12,1.595918977699325390e-11,5.943368471122638818e-12,8.032814650663694340e-12,1.029306110449294822e-12,6.950160566436728093e-12,6.499834747100047447e-13
2.537975259134615524e-01,1.005604014496718972e-11,3.407881165750944692e-12,6.306430585989220198e-12,1.161230990114689699e-11,5.640661885691730470e-12,8.019965506361869954e-12,4.974971267925448635e-12,4.400755408463935798e-11,2.090969514352403093e-11
8.596318460766746994e-02,4.614674510015698523e-11,3.281091941485078729e-12,7.783100218286388845e-12,1.328553676545713687e-11,6.388088917273445930e-12,7.170972020588497609e-13,1.286282172308179492e-12,4.156142766748260280e-11,1.173380871456901189e-12
9.411486526212488324e-02,1.792797807021444654e-11,4.374894987355849846e-12,4.282014308421201796e-12,2.577439702256103819e-11,5.897461623037566023e-12,6.546161840315287948e-11,3.605416815778423706e-14,7.752145783458665970e-12,1.225195205648810673e-12
2.715901410876983002e-01,4.007216617746584914e-11,9.086993613087698398e-13,6.251837077147005515e-12,1.312543591877442417e-11,5.969778456853093175e-12,6.497957472220488629e-12,4.677976392501935880e-12,1.113508804584311980e-12,6.574783099418901130e-13
1.113899652253604738e-01,2.273764271729549679e-11,3.289085485557555248e-12,2.411014296858062588e-12,2.422337203755281675e-11,5.745762134675448382e-12,1.050998545856785997e-11,2.138343832251786509e-11,4.048141295575989302e-11,4.111136748411875759e-12
4.049026999818071404e-02,4.028606495429593881e-11,1.279663662874368208e-12,3.072519878125133194e-11,1.159865032326629996e-11,6.005404329589074759e-12,1.186338586877885826e-13,1.011881894024864371e-10,4.184560375907032610e-11,5.128171016512155598e-11
1.034402361379557489e-01,1.478508015097140724e-11,8.893288819274015575e-12,6.193415389033600369e-12,1.507575667706075416e-11,4.170304344128237539e-11,1.140492439342504176e-11,3.755572949080644898e-13,7.925728967055420758e-12,5.659419175612565998e-11
2.234839118840725725e-01,2.465488574170143464e-11,1.779284421493376605e-12,2.478050433093767384e-12,1.811557003022332461e-12,5.189247455250287074e-13,9.152184542308035857e-13,5.021469247720572132e-12,1.249978145406211305e-12,2.420167208224276537e-13
2.347255990314338625e-01,3.599171954543702192e-11,3.089060642556175958e-12,5.371350596940889873e-12,2.587304943106169784e-11,2.893862425666473451e-13,1.062629294634767977e-11,6.218518888150088641e-12,1.121392080344559580e-11,1.043805822596977920e-10
9.688785950556681736e-02,5.383760036482284164e-11,2.100255215372509806e-11,1.792789937919582965e-12,1.344611218363582536e-11,6.413043473527126858e-12,7.185493195501534284e-12,1.917981424965198927e-11,6.273177726741272980e-12,5.065858591096191116e-13
2.321695172820646413e-01,5.357355861075720091e-11,2.081379498826916403e-11,5.035762658386643126e-12,2.274754919130782404e-11,6.411486795155217640e-12,7.157876702849045808e-12,1.924566753129922968e-11,1.119239765582111403e-11,5.065858591096191116e-13
1.172301222533887466e-01,1.530837606044087845e-11,1.553872558069621030e-12,4.351730587118724519e-11,8.565919036896572719e-13,1.574118176231221585e-11,1.749947585006578398e-13,4.688641587924032058e-12,3.858241824421927020e-11,7.812771684627383693e-13
5.722299834311555394e-02,3.425504573734022802e-12,3.183748224803716084e-12,1.731365788933570154e-12,2.271075912893904655e-11,1.513453094912258137e-11,7.160680677087465122e-13,2.363513545745310411e-12,1.533936325465757740e-12,1.173380871456901189e-12
2.738971644557530727e-01,4.621899732407051246e-11,1.132475182071672553e-12,4.084933095616150170e-12,1.593529684809253076e-11,1.563390025768169313e-11,1.039128401285100733e-12,4.814471984287594935e-12,9.581241868559328956e-12,1.221813590818637462e-11
9.182383735812042758e-02,1.888555649798984706e-11,3.289085485557555248e-12,2.119135264057194046e-12,2.551116374655608427e-11,5.745762134675448382e-12,1.050998545856785997e-11,2.100978590930932279e-11,4.885323709422363208e-12,1.211626243719976545e-12
9.926907842907001234e-02,1.274897877923247051e-11,1.888847754483555490e-12,4.440625286688869375e-12,2.210480317957420326e-11,1.419147030488268447e-11,3.161718580576646881e-12,2.178334062700801316e-12,1.317609960834340626e-12,2.568474949689255436e-12
1.992909294919429919e-01,1.527338180870750728e-11,2.889111155364709118e-11,3.155520818361727293e-12,1.354670221219559682e-12,1.571055857252317249e-11,6.772719255834732329e-13,1.874806349258640344e-11,8.656790223005699896e-12,2.346354022913667424e-12
2.252538753348858336e-01,3.914944846653447295e-11,2.951232551447169440e-12,2.706679804979564905e-12,2.034492022153483726e-11,4.161350482465843449e-11,6.012075024699069756e-13,5.284452438393764167e-12,3.736360479004993568e-12,3.815754244870064345e-11
6.557561056772097385e-02,2.480005878628550636e-11,7.739848643069760075e-12,3.888940434994434419e-12,7.415024502303733201e-11,1.757121609265725472e-11,1.438178281164046175e-14,4.675055211597957257e-12,3.495746882561756445e-11,6.066012909071825868e-13
2.207634987322566467e-01,1.521482999974327160e-11,1.552145586254731572e-12,6.378637459552782660e-12,2.472867762571241561e-11,4.831760708002070528e-12,4.744142501985645291e-12,1.554861504130147289e-14,7.666295190380506443e-12,6.540268080188149159e-12
2.240633405086608909e-01,6.369985422529718993e-12,2.480801371646681768e-12,5.352638125917210648e-12,2.352450425100634015e-11,6.299683962617816628e-12,1.704825055414213771e-11,3.516833090008737981e-11,7.780995987089020251e-12,1.596358590644834573e-11
9.978743332456110893e-02,1.355892122436346154e-11,1.361496484655042132e-12,6.193415389033600369e-12,7.473053775208543731e-12,6.174038867584103636e-12,1.060873032388094495e-11,6.525544716382138323e-13,8.036713395103492991e-12,5.659419175612565998e-11
1.971276738098375336e-01,3.837126255748840719e-12,6.165306094825181797e-13,1.804228993225837600e-12,1.321948379851537226e-11,5.501611207616501272e-13,6.755095693888171577e-13,2.238323909125028718e-12,2.512769566399024218e-11,2.950830205207528848e-13
9.811852920941038780e-02,4.004111602979948797e-11,3.092214452397375758e-12,3.047456959718479463e-14,2.399959559819924752e-11,1.182099958808518341e-11,1.327259459501631872e-12,3.389566813551441558e-11,1.168578159713915226e-11,1.696127626393218736e-13
3.128085658391881185e-02,1.902290342453100557e-11,4.374894987355849846e-12,1.343619105681081465e-12,2.783994493319164618e-12,1.937534325575335819e-12,7.381116899924419385e-13,1.239077147262299530e-12,7.916213931225084717e-12,1.195048075580633273e-12
3.942034097726196396e-02,4.046554028903292705e-12,3.653298709547311613e-12,4.837535318458417549e-12,1.189451431831915264e-11,3.639257835424078725e-12,1.256035495126204772e-12,2.481725174946893036e-12,3.336188230849721862e-11,5.118416507053186031e-11
5.935523450043846128e-02,2.380112183536364422e-11,1.333292400347617037e-12,1.442703976113935792e-12,1.952504243213061955e-11,2.372358088374615207e-11,2.016341649339938560e-11,4.831577323659466139e-12,3.318110396862975641e-11,2.447175361247189148e-13
1.260251624963186490e-01,4.985983385946180460e-12,3.217385607368917656e-12,4.599969616099699403e-13,1.165394906977588339e-11,1.569670535720921287e-11,7.171216239799968485e-13,3.658772690555963546e-12,3.868960531625636013e-11,5.221974854998526613e-11
9.468101410892229564e-02,1.438708978065978231e-11,7.003033244404353939e-15,4.175122890506318200e-12,1.157553271392074208e-11,3.180974171838867001e-12,1.181001746083370195e-12,4.865136464531025657e-12,3.618315725240702117e-12,4.976962161495838952e-13
2.066190512397227119e-01,1.529867259952772608e-11,3.175377991665627640e-12,4.604855077372229005e-12,2.571966226230923913e-11,5.641449001296872775e-12,4.644845831104581164e-13,2.621961276253925632e-12,7.638648121485848879e-12,7.530973543432724329e-13
1.109050938779942291e-01,5.906495705280954752e-13,3.206182425688443847e-12,1.926129780703968776e-12,1.353250601127022576e-11,1.445854998366129673e-12,8.032814650663694340e-12,1.030427903466156047e-12,8.307698018151288550e-12,6.499834747100047447e-13
6.185571969028766381e-02,4.745422620844486627e-12,6.400281251047382899e-13,3.546898533580791728e-12,2.257068507997228102e-11,6.470826045451778044e-12,4.330731566231554479e-12,1.112094092156932233e-12,9.372228402601963892e-12,6.938795351213973196e-13
9.528575186431975652e-02,1.573947186237616893e-11,9.915511134643903950e-13,3.952422625332629818e-11,2.388980834832483508e-11,1.642276256616752946e-11,1.694284885843749750e-11,5.906829286874686371e-12,2.000561528159759441e-12,3.334011725872222812e-12
2.081819297451474315e-01,2.469661137206438983e-11,2.149877575932940922e-12,2.478050433093767384e-12,1.811557003022332461e-12,1.750384048343809420e-11,9.152184542308035857e-13,5.039224405278660475e-12,1.249978145406211305e-12,3.358658696035915240e-13
2.183468678200353175e-01,6.754886206494716274e-11,1.896195009491028626e-12,3.792801240424150575e-12,1.917512524701519690e-11,1.932776442359418127e-11,2.815068010425353984e-12,3.120411442431512569e-11,3.380764531824642670e-11,4.867624425300808938e-13
