3.166621187671030957e-01,3.033238705796247325e-01,2.364095594533685563e-01,5.955717690800347297e-01,7.216792925968201766e-01,4.906500728916302623e-01,7.378019745535040474e-01,7.576281739986656660e-01,4.875064330706251892e-01,2.795155442149110381e-01,3.751438197600039937e-01,5.593212140875971627e-01,6.764498918814425554e-01,2.267149386827038982e-01
1.033376317657527799e-05,7.484527000735036184e-02,4.916854197244183711e-01,1.119584006573637325e-04,6.478320884493735665e-01,8.743308138885775849e-01,6.043545387427903259e-01,6.757526845812006355e-01,5.002835688813386250e-01,6.946461382001823948e-01,1.253933810526836612e-01,5.686528678951521254e-01,9.394727650288332566e-01,7.019005137516902693e-01
5.626570746303648229e-03,2.820746952110833594e-03,9.312545556416191861e-01,5.943915097258549440e-04,5.887314001149773074e-02,4.745199683576026839e-01,9.562096012666611022e-01,6.621332822972579857e-01,4.331383034690552969e-01,1.882886158311622982e-01,5.535417620082168089e-01,3.927050911058250771e-01,5.913527794152702022e-01,7.038796469955852508e-01
1.354221950541388553e-02,7.663664181482177096e-02,1.083328837153954495e-04,9.853663691410073922e-01,1.300399398573102716e-01,8.609648235935680738e-01,3.757999873531199797e-01,6.918649045671023678e-01,1.177560714627866878e-01,2.473088543455110866e-01,9.268132956071162276e-01,5.062520258763517633e-01,9.742931846388838135e-01,8.382600729123070860e-01
6.256798226282389574e-03,2.079777526955619016e-01,9.992149250830110185e-01,9.995692135234076625e-01,2.121753356312122696e-02,7.348907736783709677e-01,6.050982022336084398e-01,7.348952863063443752e-01,8.299258264850487010e-02,2.701110132061929070e-01,8.242393104531280379e-01,9.052913972510525653e-01,9.619866252116487937e-01,2.831285480917405950e-03
8.680101552576799384e-03,1.431592696916755836e-02,9.389481877240541952e-01,9.997287495549056491e-01,5.978265424757106539e-02,5.462018149413467860e-01,5.661096123858317952e-01,6.042968515360207515e-01,1.176078955413792093e-01,7.208257828116416688e-01,4.153253415642313984e-01,9.434091095450263253e-01,4.815712439419249646e-01,7.880044348111233665e-01
1.765012351498870119e-02,4.498905730278586756e-01,2.553541997494740770e-04,3.655161958364883668e-01,6.259206574357041308e-01,9.560390760009265243e-01,5.232137871559621178e-01,8.331403559480006493e-02,5.270004279908343525e-01,5.657976053335681543e-01,2.489478600634128513e-01,5.209036713898024251e-01,3.484835319454178681e-01,7.786459831590272218e-01
5.288229392598919887e-02,4.127999056531694855e-01,9.997042543771532674e-01,4.575316736281668725e-04,1.550723950508430538e-01,5.588768513349936518e-01,6.040649811440216288e-01,8.479764011495968257e-01,4.774228835059389775e-01,2.725877496471060257e-01,6.522841803677099648e-01,4.378773567957482404e-01,9.674995952487568385e-01,1.761712479007472923e-02
3.850712741530804006e-01,4.349480804229067799e-01,4.016326003807618172e-01,5.373810527798454917e-01,6.922307021465766708e-01,4.778829354285871189e-01,5.666985151885994831e-01,5.462779485688583625e-01,2.666262954152942011e-01,5.777284505437243478e-01,5.988207821420937771e-01,5.397429357015937068e-01,4.799102135587206552e-01,7.120017495099330018e-01
1.817061319552117776e-02,7.580007582001849209e-04,6.150461090247283380e-02,4.773407157366398035e-04,2.245757817716281801e-02,5.658032176193078522e-01,9.270602542693623382e-01,5.123102065653152293e-01,8.179587886808017960e-02,7.234544629504766622e-01,7.980233775631235815e-01,6.308116141195863058e-01,9.579709494743471332e-01,7.718627371463111508e-01
4.039871815370590924e-01,4.349480804229067799e-01,3.871700684376981894e-01,7.482738892856111157e-04,6.551074181189981971e-01,5.002628024847627364e-01,9.602512379728572744e-01,5.462779485688583625e-01,2.710639604816898474e-01,5.810996635364331642e-01,5.988207821420937771e-01,5.424117271638265736e-01,4.799102135587206552e-01,8.373836691105281949e-01
9.999999948038017505e-01,1.759569128744701422e-05,9.874303201476390957e-01,9.998336544181112284e-01,5.855837241823091954e-02,9.144756817300194740e-01,7.501534750504945670e-01,5.546809311024858413e-01,5.302746464466667753e-01,2.645463415624632053e-01,6.656523124669549984e-02,2.424294434574976176e-01,3.859311660152528467e-01,7.600895851371085588e-01
2.435531086176490750e-03,6.944864970109420124e-03,9.987926110856764073e-01,9.932451915062636694e-01,3.755755545513234095e-02,9.646836251479345981e-01,9.100977736379335381e-01,6.365294473812334042e-01,1.349542437685671281e-01,2.276251141222809526e-01,2.518797812157658189e-02,9.320718330801909257e-01,9.661632110702492726e-01,3.609311017025990109e-01
3.294526349269031318e-01,1.998954808908645908e-01,5.825722163873814363e-01,2.678895476146302412e-01,5.149211754000110330e-02,7.056668977456466152e-01,5.654498548065386432e-01,5.610234943510497008e-01,4.585726982536161844e-01,5.457496167678704824e-01,5.877115013706923907e-01,7.786775755413534172e-01,3.548559935810505217e-01,5.976446473974932339e-01
2.124167907259106539e-03,2.183815123173432071e-01,3.635984105983961490e-01,4.357185973550344871e-01,7.114728413521448358e-01,7.467258201158889497e-01,5.850321869595345170e-01,4.252029169630792138e-01,1.773387287496061282e-01,7.232474594714756178e-01,6.248107392135326954e-01,4.863384260878387266e-01,3.480434910428265027e-01,6.044114042707046108e-01
1.064389004466981953e-02,1.166635874080910323e-02,3.711933771489614974e-05,1.537928315449854644e-03,2.926578969535395536e-02,9.139361739367237725e-01,8.575668608884984279e-01,5.554749714415669892e-01,2.223074503991942508e-02,2.482589621880024744e-01,1.340813092597918643e-01,9.191449001068938696e-01,9.804364192653918231e-01,1.431087116809555138e-01
