8.145779394742806712e-02,2.532658554908460478e-12,3.704404435254481695e-12,1.791077834021718491e-11,1.631337642865362088e-11,1.253663643430335502e-13,3.062576078339871191e-12,1.197734438773851048e-13,2.503000901048764701e-12,2.219758194545777832e-13
8.181651772995598981e-02,5.956592597073974249e-12,8.973730226511467088e-13,1.778215235044766532e-11,1.919734152794466437e-12,1.330331903491246772e-13,7.040420053938333753e-14,9.542771861648043151e-14,8.883600963760277500e-12,2.434351562430404056e-13
5.554611625319649804e-02,3.859534478924297067e-12,1.053934766033581540e-13,8.860037764753992247e-12,5.724080778695962554e-12,2.732124744230269007e-13,2.267404165035262080e-11,6.729222570005826117e-13,4.797800069225774914e-12,8.465315346274720483e-13
5.356742103806274441e-02,1.299210991539945022e-11,3.027231583194642773e-12,1.484481458579160370e-11,7.210941386654165376e-12,1.405612228751334131e-13,7.565889716553816314e-12,1.049525115576089493e-13,5.061781769673579745e-12,2.891769155830718004e-12
2.023147041427101334e-01,9.606473940840701596e-13,3.027231583194642773e-12,1.784875994723144097e-11,7.307869028423132154e-12,2.686002802561863646e-13,3.264836783242892414e-11,6.950723563472819057e-13,5.614863838027398688e-12,3.549712298328260250e-12
1.934876624057257355e-01,7.151234703456519088e-12,1.224342119793860557e-13,1.790746399876418490e-11,2.706472621305656468e-12,2.337438749334335560e-13,7.565889716553816314e-12,1.049525115576089493e-13,5.061781769673579745e-12,2.155603423871880722e-13
1.000634882642893742e-01,7.680893715223070824e-13,1.481478918920442268e-13,8.659973259553003642e-12,6.058696968941128492e-12,8.047754905899006141e-13,3.257781212914432524e-11,2.038555736208298214e-11,2.076194214553643599e-11,1.658135687187586621e-12
2.863503833050554670e-01,1.604295919310447789e-12,6.720510798897787957e-12,1.415307959538115743e-11,1.760750494753220386e-11,2.350148131996812392e-12,1.852418533164135173e-12,7.849141759825210538e-13,5.064381640325451478e-12,2.796359888837841237e-11
6.001978586789467884e-02,6.007937638662319012e-12,8.973730226511467088e-13,9.683523395536666563e-13,2.210977884547127507e-12,1.436993420552744092e-12,7.040420053938333753e-14,9.542771861648043151e-14,8.883600963760277500e-12,2.434351562430404056e-13
5.451287881390831647e-02,8.662216156956623302e-12,1.453630544311792371e-10,1.498059587513079657e-11,2.334074703132828810e-11,2.065042960214504761e-12,7.853185089684102123e-13,2.908540739992147426e-11,4.438440314515299624e-11,5.908514296990539916e-14
2.732168881325386933e-01,7.412748585184904720e-12,2.860539576528642701e-12,2.644040976164584139e-12,4.199119444564858394e-12,7.267575752346978765e-12,2.849249767760469308e-12,8.997892015630384747e-12,3.683303641854911031e-11,1.201114519094360683e-12
4.960047098215394912e-02,7.135150485514668609e-12,1.743710270373576215e-12,1.727902376134063424e-11,2.293188975040302659e-11,1.080531417267470858e-12,2.643561021661072515e-13,3.899824039543780475e-12,2.739078206276830108e-12,2.750496137511298846e-11
4.176737717979875364e-02,5.816061088075445864e-12,1.195718945396073580e-11,3.059242100694956719e-12,1.694197198005298169e-13,2.408972491348579782e-13,1.080713791542489726e-12,2.023139184247425398e-13,5.000372920545079164e-12,5.701049764912697319e-13
8.817041309774595326e-02,4.170168361360354390e-12,3.704404435254481695e-12,1.482441910533592750e-11,1.721016858662173811e-11,2.441654996631423944e-15,7.707135319477003849e-12,6.317509786065145051e-13,1.210146188872769910e-12,2.442659820091983525e-13
2.927022348271456353e-01,1.066352341377962714e-11,3.027231583194642773e-12,1.784875994723144097e-11,7.307869028423132154e-12,2.716159376640648276e-13,3.295933805858429872e-11,6.950723563472819057e-13,5.616135725779279559e-12,1.020651773321656427e-11
5.045769995101047345e-02,5.845372406985236880e-12,6.551705982441960863e-12,1.752194684317288327e-11,3.750976517120649727e-12,1.308952041410443189e-12,2.643561021661072515e-13,4.006668531595532175e-12,2.411526530569053188e-12,2.672065054199611796e-11
1.517502809338023562e-01,7.144309988561010467e-12,3.081597533649465270e-13,1.821954457980081324e-11,2.718928972401233807e-12,4.517111130266209593e-12,4.465664918554099346e-13,1.793450237655714663e-12,2.642986893341092326e-12,9.956913886843701303e-13
2.223279709923705050e-01,2.532148229490418673e-12,3.479350754855759557e-12,1.791077834021718491e-11,1.631337642865362088e-11,6.092150795433962316e-12,3.188695599486754441e-12,3.095359445396826260e-13,2.503000901048764701e-12,2.219758194545777832e-13
5.721574143114033228e-02,9.783479104855147224e-12,7.300073350652984906e-13,1.701429390773230183e-11,2.868632900801019131e-12,1.304779994728082324e-12,1.432659346918106493e-11,8.881131603995844440e-12,2.277103044114765002e-11,2.963079382560446929e-13
2.661384600573877268e-01,1.774833953393697931e-11,2.860840924179437523e-12,1.666379044819145954e-11,4.207992939545243853e-12,7.267575752346978765e-12,2.238181792707463649e-11,8.995916298039738041e-12,3.587043553592335925e-11,1.201114519094360683e-12
9.230352385029250151e-02,3.032091059167502878e-11,7.907906236715884706e-12,4.895106062158814855e-11,7.870185576926631966e-12,2.909779973000675311e-13,3.871358926983038251e-12,2.169184993944381332e-11,1.091403200060349817e-11,6.492614367906643277e-11
2.206832107864770964e-01,2.803455451260504155e-12,9.911647884143114949e-12,1.788947082636503196e-11,1.905707879247434666e-11,6.180071158649902585e-12,3.354429629865955345e-13,2.150162540954643784e-11,1.408477331137870687e-11,8.997877694845975646e-12
6.188513472084332390e-02,7.122319640011821658e-12,2.041349988114936461e-13,8.028279479942152025e-14,2.139552258428335064e-11,2.016141189481901735e-13,1.088603846765196949e-12,9.015439009243743781e-14,8.693748547169615902e-12,1.010138892091551686e-12
2.308190167757346867e-01,3.144408365958211871e-11,5.574528615644121267e-12,5.183623913572497660e-11,1.913079590277591482e-11,6.214846485814949395e-12,2.243979083843429538e-11,8.936401554051940045e-12,8.511261003190702999e-12,1.750554323818240704e-11
4.859182230470675268e-02,7.035528039724466876e-12,1.032022939154568382e-11,5.170757181340724285e-11,4.166512296618340152e-12,2.410220905491935135e-12,6.777926394542690369e-12,6.417339627358574233e-12,6.229565107367536237e-12,2.733605916270193271e-12
