0.000000000000000000e+00,1.006726273431787444e+00
9.999999999999934497e-01,6.726273431793956120e-03
5.267389755737751367e-01,4.799872978580123073e-01
8.570327846296355023e-03,9.981559455855181229e-01
5.978269241632763187e-01,4.088993492685111808e-01
1.264201666335333929e-01,8.803061067982541621e-01
7.156857066909581011e-01,2.910405667408293429e-01
9.513643652081865687e-01,5.536190822360084751e-02
2.442748971469148600e-01,7.624513762848725840e-01
3.621306019367188656e-01,6.445956714950685784e-01
9.981615182214474968e-01,8.564755210339934990e-03
4.088974926153354783e-01,5.978287808164519657e-01
8.335249363779868581e-01,1.732013370538005304e-01
8.335249363779868581e-01,1.732013370538005304e-01
4.088974926153354783e-01,5.978287808164519657e-01
8.011723208933955176e-01,2.055539528171160535e-01
7.866708889898936796e-01,2.200554740745776783e-01
8.906572785480475485e-01,1.160690891633961719e-01
4.412720942419263159e-01,5.676931706096693953e-01
4.488718626579847881e-01,5.578609392008184731e-01
9.036382276920179590e-01,1.064637089846522389e-01
6.515812843372437158e-01,3.551449890945814203e-01
2.064939133524143489e-01,8.002323600803172843e-01
1.139436458005341213e-01,8.927826281186554969e-01
6.629859521509798848e-01,3.438425021587700470e-01
4.181752481638939534e-01,5.887348609558847867e-01
9.235470686020953446e-01,8.317920482969205775e-02
9.361480727674051927e-01,7.057820073760726065e-02
3.366544462540025373e-01,6.702215806720416280e-01
1.058217591251590650e-01,9.009061796047606041e-01
2.218142111972631336e-01,7.849251350103512159e-01
6.827385924802389372e-01,3.239876809555751191e-01
3.246953107163246810e-01,6.820309627175604739e-01
8.143920869735790102e-01,1.928731383803352906e-01
9.726691360018477339e-02,9.094683367155217413e-01
4.283522781809877555e-01,5.783739952507997995e-01
6.952621963167705532e-01,3.117219579302718535e-01
4.606311469006901804e-01,5.460951265323693571e-01
8.088419317483983573e-01,1.985511004884947250e-01
8.475517528349921226e-02,9.225503219899022778e-01
7.794830888000723323e-01,2.272439596267555317e-01
5.780721134043819154e-01,4.288038923022647331e-01
5.371581213057263771e-01,4.695681860362423965e-01
1.816891710284974648e-01,8.250371039465178580e-01
1.886660329786030710e-01,8.181045775479981463e-01
8.225107225511156805e-01,1.848739710404445347e-01
1.239778471256871573e-01,8.828519833822010554e-01
6.880043442314828228e-01,3.187389970317475174e-01
5.502298303033474891e-01,4.565333516947807091e-01
5.898878615840554840e-01,4.168384252880665830e-01
3.026834256910543863e-01,7.040428477418443354e-01
7.058173994171720311e-01,3.011025142487464001e-01
3.456687938545612293e-01,6.610574795772262702e-01
5.827273699414978747e-01,4.240459186876996411e-01
3.293458534837798157e-01,6.773804199480087940e-01
2.956506709758483509e-01,7.110756024559400368e-01
2.289907779528095877e-01,7.777355843100575150e-01
1.958323166260066972e-01,8.108958044109805252e-01
3.077483567003654885e-01,6.989779167314241759e-01
8.268784942499389778e-01,1.802871710778308489e-01
6.571908294113976146e-02,9.410071965273789640e-01
6.739042954440943589e-01,3.333000765610665272e-01
3.156232755783156541e-01,6.911275665312700545e-01
7.014282019921944666e-01,3.055333133128328438e-01
5.701094792647797282e-01,4.366409993732087158e-01
4.695409267125033592e-01,5.372237794937941846e-01
5.330001842745916152e-01,4.738827714571868799e-01
5.674858201188089923e-01,4.392911475507667585e-01
2.334031805935048443e-01,7.733230930865753194e-01
4.269332327855444587e-01,5.805287654211874759e-01
7.516240527453277309e-02,9.315638681572568913e-01
7.148507543076357829e-01,2.947997332797723802e-01
2.393539899200070320e-01,7.674111491326737200e-01
5.580611276637034157e-01,4.486805697577776475e-01
7.436042670297014767e-02,9.323658470495393980e-01
5.597256958714520447e-01,4.470005775619900756e-01
8.475517528349921226e-02,9.225503219899022778e-01
9.496986131533811104e-01,5.702766027840631274e-02
7.707739026550513017e-01,2.362673111636985346e-01
4.618310916939562527e-01,5.448951817380770501e-01
9.105602931407955625e-01,9.706037385888674485e-02
7.739822768688681132e-01,2.327439965629411467e-01
3.566755210686374800e-01,6.550111923794710300e-01
5.455474552375570996e-01,4.612244142594187357e-01
6.698226885585226720e-01,3.373831625437141435e-01
2.973917926317071192e-03,1.004228551727331942e+00
9.814562808413199169e-02,9.086120583955861196e-01
1.760577227865741390e-01,8.306685506798234808e-01
7.649667778881968916e-01,2.417594955461422612e-01
9.171431755833391319e-01,9.239479092832300622e-02
3.140463758443833853e-01,6.927044512413936816e-01
9.999999999999014122e-01,6.726273431886054324e-03
9.999999999999014122e-01,6.726273431886054324e-03
5.978296468200650082e-01,4.088966266117224357e-01
8.582397880553602545e-03,9.981438755512338501e-01
8.803381531248980485e-01,1.263881203068894510e-01
3.621301858771142079e-01,6.445960875546733471e-01
5.267410531473248891e-01,4.799852202844625548e-01
9.981474893112678437e-01,8.578784120519582918e-03
1.264102003147738740e-01,8.803160731170135422e-01
1.264102003147738740e-01,8.803160731170135422e-01
7.156788255197468196e-01,2.910474479120405689e-01
7.156788255197468196e-01,2.910474479120405689e-01
9.071326931117281722e-01,9.959443151707836339e-02
2.910485618414372366e-01,7.156777115903502073e-01
2.910485618414372366e-01,7.156777115903502073e-01
4.088905247963376399e-01,5.978357486354497485e-01
4.088905247963376399e-01,5.978357486354497485e-01
9.176310409058330286e-01,8.909523426268299573e-02
