0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.430613700531754417e-03,9.999989766716963491e-01
0.000000000000000000e+00,2.865317750626557042e-03,9.999958949686683640e-01
0.000000000000000000e+00,4.304120820211261578e-03,9.999907372290829377e-01
0.000000000000000000e+00,5.747031526884787203e-03,9.999834856779530323e-01
0.000000000000000000e+00,7.194058434725139270e-03,9.999741224267943984e-01
0.000000000000000000e+00,8.645210053083206628e-03,9.999626294732908427e-01
0.000000000000000000e+00,1.010049483536327314e-02,9.999489887009640476e-01
0.000000000000000000e+00,1.155992117779018613e-02,9.999331818788510517e-01
0.000000000000000000e+00,1.302349741816308075e-02,9.999151906611876139e-01
0.000000000000000000e+00,1.449123183459564632e-02,9.998949965870996826e-01
0.000000000000000000e+00,1.596313264424282716e-02,9.998725810803006375e-01
0.000000000000000000e+00,1.743920800201389718e-02,9.998479254487967482e-01
0.000000000000000000e+00,1.891946599927189776e-02,9.998210108845995148e-01
0.000000000000000000e+00,2.040391466251931241e-02,9.997918184634463357e-01
0.000000000000000000e+00,2.189256195206995548e-02,9.997603291445278373e-01
0.000000000000000000e+00,2.338541576070702482e-02,9.997265237702253060e-01
0.000000000000000000e+00,2.488248391232724191e-02,9.996903830658533385e-01
0.000000000000000000e+00,2.638377416057104824e-02,9.996518876394142605e-01
0.000000000000000000e+00,2.788929418743876093e-02,9.996110179813577634e-01
0.000000000000000000e+00,2.939905160189273600e-02,9.995677544643530865e-01
0.000000000000000000e+00,3.091305393844535204e-02,9.995220773430664174e-01
0.000000000000000000e+00,3.243130865573290444e-02,9.994739667539502825e-01
0.000000000000000000e+00,3.395382313507526451e-02,9.994234027150414867e-01
0.000000000000000000e+00,3.548060467902135195e-02,9.993703651257680454e-01
0.000000000000000000e+00,3.701166050988025785e-02,9.993148337667671077e-01
0.000000000000000000e+00,3.854699776823815316e-02,9.992567882997120954e-01
0.000000000000000000e+00,4.008662351146070890e-02,9.991962082671503875e-01
0.000000000000000000e+00,4.163054471218133323e-02,9.991330730923518866e-01
0.000000000000000000e+00,4.317876825677478131e-02,9.990673620791682419e-01
0.000000000000000000e+00,4.473130094381649186e-02,9.989990544119017324e-01
0.000000000000000000e+00,4.628814948252737288e-02,9.989281291551875830e-01
0.000000000000000000e+00,4.784932049120412673e-02,9.988545652538861619e-01
0.000000000000000000e+00,4.941482049563505202e-02,9.987783415329871683e-01
0.000000000000000000e+00,5.098465592750128783e-02,9.986994366975251447e-01
0.000000000000000000e+00,5.255883312276367347e-02,9.986178293325097544e-01
0.000000000000000000e+00,5.413735832003477300e-02,9.985334979028636093e-01
0.000000000000000000e+00,5.572023765893663327e-02,9.984464207533779723e-01
0.000000000000000000e+00,5.730747717844373451e-02,9.983565761086777846e-01
0.000000000000000000e+00,5.889908281521154948e-02,9.982639420732007940e-01
0.000000000000000000e+00,6.049506040189035067e-02,9.981684966311907825e-01
0.000000000000000000e+00,6.209541566542465391e-02,9.980702176467035613e-01
0.000000000000000000e+00,6.370015422533786831e-02,9.979690828636266220e-01
0.000000000000000000e+00,6.530928159200262428e-02,9.978650699057145523e-01
0.000000000000000000e+00,6.692280316489633563e-02,9.977581562766362211e-01
0.000000000000000000e+00,6.854072423084241195e-02,9.976483193600396149e-01
0.000000000000000000e+00,7.016304996223687862e-02,9.975355364196287766e-01
0.000000000000000000e+00,7.178978541526055690e-02,9.974197845992582856e-01
0.000000000000000000e+00,7.342093552807667234e-02,9.973010409230413931e-01
0.000000000000000000e+00,7.505650511901428013e-02,9.971792822954753666e-01
0.000000000000000000e+00,7.669649888473703547e-02,9.970544855015815999e-01
0.000000000000000000e+00,7.834092139839783642e-02,9.969266272070627100e-01
0.000000000000000000e+00,7.998977710777901984e-02,9.967956839584769524e-01
0.000000000000000000e+00,8.164307033341829112e-02,9.966616321834268488e-01
0.000000000000000000e+00,8.330080526672058172e-02,9.965244481907685747e-01
0.000000000000000000e+00,8.496298596805577918e-02,9.963841081708358915e-01
0.000000000000000000e+00,8.662961636484199646e-02,9.962405881956830633e-01
0.000000000000000000e+00,8.830070024961537978e-02,9.960938642193454262e-01
0.000000000000000000e+00,8.997624127808549754e-02,9.959439120781189425e-01
0.000000000000000000e+00,9.165624296717717057e-02,9.957907074908570744e-01
0.000000000000000000e+00,9.334070869305827189e-02,9.956342260592880855e-01
0.000000000000000000e+00,9.502964168915391252e-02,9.954744432683498845e-01
0.000000000000000000e+00,9.672304504414702686e-02,9.953113344865454071e-01
0.000000000000000000e+00,9.842092169996553841e-02,9.951448749663183158e-01
0.000000000000000000e+00,1.001232744497556754e-01,9.949750398444470179e-01
0.000000000000000000e+00,1.018301059358424632e-01,9.948018041424608882e-01
0.000000000000000000e+00,1.035414186476767001e-01,9.946251427670760314e-01
0.000000000000000000e+00,1.052572149197689572e-01,9.944450305106529164e-01
0.000000000000000000e+00,1.069774969296105466e-01,9.942614420516745488e-01
0.000000000000000000e+00,1.087022666955815842e-01,9.940743519552460716e-01
0.000000000000000000e+00,1.104315260748465477e-01,9.938837346736189016e-01
0.000000000000000000e+00,1.121652767612369012e-01,9.936895645467326288e-01
0.000000000000000000e+00,1.139035202831217009e-01,9.934918158027837842e-01
0.000000000000000000e+00,1.156462580012655450e-01,9.932904625588150349e-01
0.000000000000000000e+00,1.173934911066746162e-01,9.930854788213283602e-01
0.000000000000000000e+00,1.191452206184306362e-01,9.928768384869220975e-01
0.000000000000000000e+00,1.209014473815132329e-01,9.926645153429507484e-01
0.000000000000000000e+00,1.226621720646102753e-01,9.924484830682104297e-01
0.000000000000000000e+00,1.244273951579172727e-01,9.922287152336478622e-01
0.000000000000000000e+00,1.261971169709250606e-01,9.920051853030944500e-01
0.000000000000000000e+00,1.279713376301968020e-01,9.917778666340251181e-01
0.000000000000000000e+00,1.297500570771338568e-01,9.915467324783439063e-01
0.000000000000000000e+00,1.315332750657311756e-01,9.913117559831935433e-01
0.000000000000000000e+00,1.333209911603222275e-01,9.910729101917927775e-01
0.000000000000000000e+00,1.351132047333135078e-01,9.908301680442990200e-01
0.000000000000000000e+00,1.369099149629095513e-01,9.905835023786985216e-01
0.000000000000000000e+00,1.387111208308277055e-01,9.903328859317233057e-01
0.000000000000000000e+00,1.405168211200036044e-01,9.900782913397954133e-01
0.000000000000000000e+00,1.423270144122875669e-01,9.898196911399997910e-01
0.000000000000000000e+00,1.441416990861316139e-01,9.895570577710833815e-01
0.000000000000000000e+00,1.459608733142682135e-01,9.892903635744847435e-01
0.000000000000000000e+00,1.477845350613803121e-01,9.890195807953913176e-01
0.000000000000000000e+00,1.496126820817631209e-01,9.887446815838258907e-01
0.000000000000000000e+00,1.514453119169784090e-01,9.884656379957622585e-01
0.000000000000000000e+00,1.532824218935007199e-01,9.881824219942706433e-01
0.000000000000000000e+00,1.551240091203569260e-01,9.878950054506943079e-01
0.000000000000000000e+00,1.569700704867583174e-01,9.876033601458543698e-01
0.000000000000000000e+00,1.588206026597260845e-01,9.873074577712869226e-01
0.000000000000000000e+00,1.606756020817110275e-01,9.870072699305105779e-01
0.000000000000000000e+00,1.625350649682067161e-01,9.867027681403255368e-01
0.000000000000000000e+00,1.643989873053572914e-01,9.863939238321437486e-01
0.000000000000000000e+00,1.662673648475601895e-01,9.860807083533520423e-01
0.000000000000000000e+00,1.681401931150635076e-01,9.857630929687056787e-01
0.000000000000000000e+00,1.700174673915594292e-01,9.854410488617570962e-01
0.000000000000000000e+00,1.718991827217730695e-01,9.851145471363147443e-01
0.000000000000000000e+00,1.737853339090476845e-01,9.847835588179367772e-01
0.000000000000000000e+00,1.756759155129268835e-01,9.844480548554580546e-01
0.000000000000000000e+00,1.775709218467333150e-01,9.841080061225502273e-01
0.000000000000000000e+00,1.794703469751455227e-01,9.837633834193163507e-01
0.000000000000000000e+00,1.813741847117720518e-01,9.834141574739200253e-01
0.000000000000000000e+00,1.832824286167243077e-01,9.830602989442486228e-01
0.000000000000000000e+00,1.851950719941882484e-01,9.827017784196115935e-01
0.000000000000000000e+00,1.871121078899952161e-01,9.823385664224748570e-01
0.000000000000000000e+00,1.890335290891922149e-01,9.819706334102286105e-01
0.000000000000000000e+00,1.909593281136131027e-01,9.815979497769936613e-01
0.000000000000000000e+00,1.928894972194496737e-01,9.812204858554613995e-01
0.000000000000000000e+00,1.948240283948244334e-01,9.808382119187714077e-01
0.000000000000000000e+00,1.967629133573647882e-01,9.804510981824244853e-01
0.000000000000000000e+00,1.987061435517794850e-01,9.800591148062344216e-01
0.000000000000000000e+00,2.006537101474378804e-01,9.796622318963142950e-01
0.000000000000000000e+00,2.026056040359522636e-01,9.792604195071027418e-01
0.000000000000000000e+00,2.045618158287641208e-01,9.788536476434250844e-01
0.000000000000000000e+00,2.065223358547345345e-01,9.784418862625947622e-01
0.000000000000000000e+00,2.084871541577394682e-01,9.780251052765501774e-01
0.000000000000000000e+00,2.104562604942709358e-01,9.776032745540328417e-01
0.000000000000000000e+00,2.124296443310436933e-01,9.771763639228009390e-01
0.000000000000000000e+00,2.144072948426086478e-01,9.767443431718837443e-01
0.000000000000000000e+00,2.163892009089737611e-01,9.763071820538737899e-01
0.000000000000000000e+00,2.183753511132325575e-01,9.758648502872580011e-01
0.000000000000000000e+00,2.203657337392010140e-01,9.754173175587890210e-01
0.000000000000000000e+00,2.223603367690638877e-01,9.749645535258953943e-01
0.000000000000000000e+00,2.243591478810300632e-01,9.745065278191306080e-01
0.000000000000000000e+00,2.263621544469993085e-01,9.740432100446636543e-01
0.000000000000000000e+00,2.283693435302388275e-01,9.735745697868076753e-01
0.000000000000000000e+00,2.303807018830725251e-01,9.731005766105900179e-01
0.000000000000000000e+00,2.323962159445820130e-01,9.726212000643617017e-01
0.000000000000000000e+00,2.344158718383207718e-01,9.721364096824478551e-01
0.000000000000000000e+00,2.364396553700421899e-01,9.716461749878376741e-01
0.000000000000000000e+00,2.384675520254421477e-01,9.711504654949164594e-01
0.000000000000000000e+00,2.404995469679161169e-01,9.706492507122369551e-01
0.000000000000000000e+00,2.425356250363329413e-01,9.701425001453317654e-01
0.000000000000000000e+00,2.445757707428247718e-01,9.696301832995677383e-01
0.000000000000000000e+00,2.466199682705941532e-01,9.691122696830389849e-01
0.000000000000000000e+00,2.486682014717397082e-01,9.685887288095036407e-01
0.000000000000000000e+00,2.507204538651004455e-01,9.680595302013600412e-01
0.000000000000000000e+00,2.527767086341194402e-01,9.675246433926639744e-01
0.000000000000000000e+00,2.548369486247279991e-01,9.669840379321872348e-01
0.000000000000000000e+00,2.569011563432516687e-01,9.664376833865182537e-01
0.000000000000000000e+00,2.589693139543369216e-01,9.658855493432024764e-01
0.000000000000000000e+00,2.610414032789016292e-01,9.653276054139248163e-01
0.000000000000000000e+00,2.631174057921087384e-01,9.647638212377321887e-01
0.000000000000000000e+00,2.651973026213646500e-01,9.641941664842991200e-01
0.000000000000000000e+00,2.672810745443418012e-01,9.636186108572322162e-01
0.000000000000000000e+00,2.693687019870288357e-01,9.630371240974168190e-01
0.000000000000000000e+00,2.714601650218061990e-01,9.624496759864037410e-01
0.000000000000000000e+00,2.735554433655504880e-01,9.618562363498388557e-01
0.000000000000000000e+00,2.756545163777667229e-01,9.612567750609299910e-01
0.000000000000000000e+00,2.777573630587503173e-01,9.606512620439581207e-01
0.000000000000000000e+00,2.798639620477795797e-01,9.600396672778260809e-01
0.000000000000000000e+00,2.819742916213387462e-01,9.594219607996494759e-01
