9.999999998695817682e-01,9.999971015640094496e-01,9.999972033047025421e-01,9.964059552048469826e-01,4.467414792805527446e-01,9.599585040464642116e-01,5.894766051847872834e-01,1.300520137283999733e-01,5.791543182956353508e-01,7.639399223136837946e-01,4.577424810153764012e-01,8.997335140868185643e-01,5.763497965484553065e-01,7.581129841282792103e-01
2.731522328574513200e-03,1.221044330158357893e-02,9.910139383625409248e-01,8.588409523221369746e-01,6.937140412153584013e-01,9.988060489152312815e-01,6.137702834143431430e-01,8.200545807950035404e-02,6.199525840212698480e-01,7.353391971004473726e-01,9.445749472163347260e-01,8.246235830620064489e-01,9.980139909449774471e-01,2.582860366495071114e-02
9.999999999978083087e-01,5.752424267879002739e-07,9.993893583384001467e-01,3.675156507110878545e-02,7.051571850209508163e-01,3.526373919170269211e-01,5.876073980536413721e-01,4.885887128196844675e-01,7.498467073539512029e-01,6.708172490649668696e-01,4.778728664065987064e-01,7.344979054253684136e-01,5.523618728860405502e-01,5.420396280020776114e-01
3.431404305321531729e-13,9.676370030687857504e-01,9.497264869013882782e-01,4.431066954129694313e-01,4.292228728175472297e-01,3.901543407586792189e-01,5.499239570194686122e-01,3.867642337157566335e-01,5.687076406900501979e-01,5.129846765038357237e-01,5.659945545256489519e-01,6.003163027361663184e-01,5.971264353365288713e-01,5.372890112883903502e-01
9.999999984747121040e-01,9.999988239286445868e-01,1.065625517919499554e-05,4.426077106397925953e-01,5.850690681818713212e-01,8.892396547544522134e-01,5.018969467383300742e-01,4.882372987956629662e-01,5.650753060096894709e-01,5.462357120285257217e-01,4.771801925959392454e-01,6.530875229515366032e-01,9.700626807398022855e-01,4.202349026400663545e-01
9.999999990429655483e-01,9.999925553051407512e-01,9.999971927551484230e-01,2.826814099907704048e-04,6.872475123071591918e-01,9.859599256995800198e-01,3.675830865357431754e-01,2.698932625868301072e-01,5.798680741082751222e-01,5.470756496693082171e-01,4.563728508154172303e-01,7.333842920844572122e-01,6.240340707763927242e-01,7.017099987826856955e-01
1.028619653810528001e-03,9.999927069931895396e-01,9.999956164470986675e-01,6.377415594365754004e-02,6.757857215236053872e-01,9.942599522240094245e-01,3.733177228798931768e-01,2.654211367102040642e-01,5.896475650546846303e-01,4.468311790135862105e-01,9.303773157642364344e-01,9.136563887431446984e-01,9.990274709990568658e-01,7.234432433564629283e-01
3.257693828097901322e-03,1.221044330158357893e-02,2.484502451926423605e-02,9.384776273666326496e-01,6.937140412153584013e-01,9.982001892045702096e-01,4.740085651586207205e-01,8.200545807950035404e-02,6.199525840212698480e-01,7.487735036756728579e-01,5.721142003383329344e-01,8.260579432517012322e-01,9.908936996994506252e-01,2.582860366495071114e-02
4.716708661963342659e-05,6.992952323047738061e-02,2.698320698282119512e-02,1.518304037359685665e-02,3.791049367039194262e-01,9.953573349132970316e-01,4.932440616969461233e-01,4.448570838624515966e-01,7.700701619814019905e-01,5.293202605222973034e-01,9.184135307532093062e-01,7.708574338611133836e-01,9.986860155362162761e-01,2.046403437551413962e-03
1.987012714660185697e-02,8.486779017660924657e-03,9.526153268388839468e-01,5.175869503195762444e-02,6.655536846081193669e-01,9.959296930496447375e-01,5.888252430476857979e-01,4.375425247296485520e-01,7.261796741213402129e-01,5.293202605222973034e-01,6.708241003779561451e-01,7.249649930433222922e-01,9.986860155362162761e-01,8.166621283019395161e-01
1.376807839186325322e-04,5.401956137794133861e-02,2.999376212126603214e-02,7.459480555170044935e-02,4.233720315307624160e-01,3.182613592510676326e-01,3.733177228798931768e-01,2.644347694717671948e-01,6.048476429781639574e-01,4.443341304718205764e-01,9.278861565829993330e-01,7.717764079841177294e-01,9.986876220841562901e-01,7.073978782938381560e-01
1.087475023500858728e-01,9.999925553051407512e-01,9.999971927551484230e-01,2.826814099907704048e-04,6.873947109344742401e-01,4.204094041847140084e-01,3.701702637728191414e-01,5.363674835985716705e-01,4.374053472995229619e-01,7.349238001454103664e-01,4.769774015938044176e-01,7.349536657135734563e-01,7.313474965362258828e-01,6.266752273553648500e-01
