9.998222690518162592e-01,9.862770329285066584e-01,3.114704234175591502e-04,9.059522896573484196e-01,3.215132301162236805e-01,3.091498311504362606e-01,7.743968359988540051e-02,2.863221836558905720e-01,5.800037075922287455e-01
9.970469196900453301e-01,9.997565061051615354e-01,1.928071400765635213e-02,9.252890715833752555e-01,2.163454245955079847e-01,6.451424184702100328e-01,6.445835249307017012e-01,9.148112549826524498e-02,1.020725973008000803e-01
9.998597363969066176e-01,9.343306570774807529e-01,9.997572211370721051e-01,6.767848653267427572e-02,1.214873143234261876e-01,6.943222625217437827e-01,9.696313914221866836e-01,5.105502307466304179e-01,1.351964575379318578e-01
9.999163946870720521e-01,9.395792549754067302e-01,9.818879355703258316e-01,1.215816246609241480e-03,2.893383999723414535e-01,3.415103767719640526e-04,7.658716779765686322e-01,9.953185902161845178e-01,1.872556647304076116e-01
9.999702256129545663e-01,9.998178735284930507e-01,9.878054700083797046e-01,3.544326555870785378e-01,1.348242663625973670e-01,2.266583637409282093e-01,1.929689412950369443e-02,9.363669136780896629e-01,5.820987358115863319e-01
9.999548767020161044e-01,9.998870854359640514e-01,4.849027972314609025e-01,9.937688793965248069e-01,1.782530316374184298e-01,7.095549030195662521e-01,3.758533654645013211e-01,9.624804714146760753e-01,1.442273242134118894e-01
9.999753575213077283e-01,9.999986156691741401e-01,9.757912373837667186e-01,5.726068062864677621e-01,1.716565333005733995e-01,6.584080478672845738e-01,4.943054637051129685e-01,9.357323517035407434e-01,3.414320217515260936e-01
9.999833198645593502e-01,9.998870854359640514e-01,4.875482376471483303e-01,9.937688793965248069e-01,9.568476496495351702e-01,7.095549030195662521e-01,3.758533654645013211e-01,9.624804714146760753e-01,1.444993850079146769e-01
9.999667287194721199e-01,9.510774040611432723e-01,9.971048345279301950e-01,1.937381222138878645e-02,3.679278546629358160e-01,6.867005095063396514e-01,3.737195660974057532e-01,8.721355325911841483e-01,1.929736107348175578e-01
9.810859287626150227e-01,9.935217317630784528e-01,9.998712298125563835e-01,9.993557565272116472e-01,1.368070275107000633e-01,7.476010423375175629e-01,4.981830714286132888e-01,9.242380922628132267e-02,1.887673692119033464e-01
9.999753575213077283e-01,9.999102166092768140e-01,9.980528638339308811e-01,1.200643274806162397e-02,9.140529220728519366e-01,1.642533366828186070e-02,4.980992321579392756e-01,9.357323517035407434e-01,5.389038768629571541e-01
9.998137766241201874e-01,9.999986156691741401e-01,6.030186040902795197e-01,2.463205968586668071e-02,1.716565333005733995e-01,4.852500623030961968e-01,3.576996290866453210e-01,9.357323517035407434e-01,4.120272549679049323e-02
9.986084754517441375e-01,9.999949180251689329e-01,9.686889221822635454e-01,1.305525870734305927e-03,4.195271593350974326e-01,7.188015743079952946e-01,6.442670996474614276e-01,9.011079435747185729e-01,3.477926542231010165e-01
9.999753575213077283e-01,9.999097053926022660e-01,4.528665637526785304e-02,8.962316632162010688e-01,1.716565333005733995e-01,6.726167344508802159e-01,4.893073126108133941e-01,9.362639568046310368e-01,3.788196284132404612e-01
9.982031014203401886e-01,9.999986156691741401e-01,6.582860433372128561e-02,1.002472550770967807e-02,1.782707750606863928e-01,6.194902419140050354e-01,3.544250648481304666e-01,9.357323517035407434e-01,1.976687529557096257e-01
9.999753575213077283e-01,9.999986290833663416e-01,1.140863241059343891e-01,8.537054913302399850e-01,1.672044661075963723e-01,6.562475306628199334e-01,4.724502335382277929e-01,1.399193405312070815e-01,3.424824751511161280e-01
9.999832054943186277e-01,9.999986289075161183e-01,5.637190179859620232e-01,7.562290960859120448e-01,1.716565333005733995e-01,6.379138825135798330e-01,4.724502335382277929e-01,1.499687357987031233e-01,3.388795921057031757e-01
9.999753575213077283e-01,9.999986156691741401e-01,9.782156969491293541e-01,8.327694070881679345e-01,1.716565333005733995e-01,6.754554026806695033e-01,5.480194614167623879e-01,6.824288426537454821e-01,5.946791726833502434e-01
9.999753575213077283e-01,9.999949362117962481e-01,9.950047632798095787e-01,5.623737422035088862e-01,1.640474637614803832e-01,6.590828009662791365e-01,5.762640949238793109e-01,9.357323517035407434e-01,3.412550707012591555e-01
9.999993656113350671e-01,9.999724922534358740e-01,1.518135629036534984e-01,9.096510265260783212e-01,1.351947054737216714e-01,1.485473777837234000e-01,6.505784168909428677e-01,9.635660902378443415e-01,1.902403041343666557e-01
9.999772099461282648e-01,9.999996885793671630e-01,9.555006994369805717e-01,9.096557084726272224e-01,1.330442762213467633e-01,4.153271029323885727e-02,4.906290002395176653e-01,1.143735017432935819e-01,1.584258253124191385e-01
9.999993656113350671e-01,9.999724922534358740e-01,1.518135629036534984e-01,9.771407458824639125e-01,1.430959839555211444e-01,6.528069051111111687e-01,6.505784168909428677e-01,9.635660902378443415e-01,1.920459300804537028e-01
9.999880808728955905e-01,9.999986156399623960e-01,9.216928292172147374e-01,9.992203461939158649e-01,9.646510074022933701e-01,6.563449738875498651e-01,4.708720842675729323e-01,9.411266101760025204e-01,2.600272399150672653e-01
9.999753977730536647e-01,9.999986289367278625e-01,9.783107616424789876e-01,3.156919174478467482e-04,1.810900515987109438e-01,6.580349390719214542e-01,3.517145973739638221e-01,9.177136649665000867e-01,3.425374088401705874e-01
9.987639275422415253e-01,9.999646695739631275e-01,9.762452300157671292e-01,5.569615339046626312e-01,6.422294177088339051e-04,6.248712919202057403e-01,6.495114514841617837e-01,8.925989062626872306e-01,3.592398446926118871e-01
8.977671937200839558e-01,9.999986020198722292e-01,9.977997834522833731e-01,4.619182918325121130e-04,2.685631419087634031e-01,5.863049881342617953e-01,7.446710803126622702e-01,9.212426820177705977e-01,5.429778075265874193e-01
9.999753575213077283e-01,9.999989994037822294e-01,9.758000269593817277e-01,6.391923450716912453e-03,1.716565333005733995e-01,6.337089786313648831e-01,3.611097961809323076e-01,8.863409544090031789e-01,3.424807544776313772e-01
