problem,metric,higher_is_better,lhs_algorithm,lhs_label,rhs_algorithm,rhs_label,n_common_seeds,lhs_mean,lhs_median,rhs_mean,rhs_median,delta_mean,delta_median,lhs_seed_wins,seed_ties,rhs_seed_wins,lhs_both_metric_seed_wins,both_metric_seed_ties_or_mixed,rhs_both_metric_seed_wins,wilcoxon_p_value_raw,wilcoxon_p_value_holm,wilcoxon_significant_alpha
zcat1,hypervolume,True,nsga2_farthest,nsga2-farthest,nsgaii,nsgaii,1,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,0,1.0,1.0,False
zcat1,igd_plus,False,nsga2_farthest,nsga2-farthest,nsgaii,nsgaii,1,3.091931297259015,3.091931297259015,3.0160722674465017,3.0160722674465017,0.07585902981251325,0.07585902981251325,0,0,1,0,1,0,1.0,1.0,False
zcat1,hypervolume,True,gces_nogeo,gces-noGeo,nsgaii,nsgaii,1,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,0,1.0,1.0,False
zcat1,igd_plus,False,gces_nogeo,gces-noGeo,nsgaii,nsgaii,1,3.125528749100076,3.125528749100076,3.0160722674465017,3.0160722674465017,0.10945648165357413,0.10945648165357413,0,0,1,0,1,0,1.0,1.0,False
zcat1,hypervolume,True,gces,gces,nsgaii,nsgaii,1,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,0,1.0,1.0,False
zcat1,igd_plus,False,gces,gces,nsgaii,nsgaii,1,3.334074737732038,3.334074737732038,3.0160722674465017,3.0160722674465017,0.3180024702855362,0.3180024702855362,0,0,1,0,1,0,1.0,1.0,False
zcat1,hypervolume,True,nsga2_farthest,nsga2-farthest,gces_nogeo,gces-noGeo,1,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,0,1.0,1.0,False
zcat1,igd_plus,False,nsga2_farthest,nsga2-farthest,gces_nogeo,gces-noGeo,1,3.091931297259015,3.091931297259015,3.125528749100076,3.125528749100076,-0.03359745184106089,-0.03359745184106089,1,0,0,0,1,0,1.0,1.0,False
zcat1,hypervolume,True,nsga2_farthest,nsga2-farthest,gces,gces,1,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,0,1.0,1.0,False
zcat1,igd_plus,False,nsga2_farthest,nsga2-farthest,gces,gces,1,3.091931297259015,3.091931297259015,3.334074737732038,3.334074737732038,-0.24214344047302294,-0.24214344047302294,1,0,0,0,1,0,1.0,1.0,False
zcat1,hypervolume,True,nsga2_hvfarthest,nsga2-hvfarthest,nsgaii,nsgaii,1,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,0,1.0,1.0,False
zcat1,igd_plus,False,nsga2_hvfarthest,nsga2-hvfarthest,nsgaii,nsgaii,1,4.291180127258138,4.291180127258138,3.0160722674465017,3.0160722674465017,1.2751078598116363,1.2751078598116363,0,0,1,0,1,0,1.0,1.0,False
zcat1,hypervolume,True,nsga2_hvfarthest,nsga2-hvfarthest,nsga2_farthest,nsga2-farthest,1,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,0,1.0,1.0,False
zcat1,igd_plus,False,nsga2_hvfarthest,nsga2-hvfarthest,nsga2_farthest,nsga2-farthest,1,4.291180127258138,4.291180127258138,3.091931297259015,3.091931297259015,1.199248829999123,1.199248829999123,0,0,1,0,1,0,1.0,1.0,False
zcat1,hypervolume,True,nsga2_hvfarthest,nsga2-hvfarthest,gces_nogeo,gces-noGeo,1,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,0,1.0,1.0,False
zcat1,igd_plus,False,nsga2_hvfarthest,nsga2-hvfarthest,gces_nogeo,gces-noGeo,1,4.291180127258138,4.291180127258138,3.125528749100076,3.125528749100076,1.1656513781580622,1.1656513781580622,0,0,1,0,1,0,1.0,1.0,False
zcat1,hypervolume,True,nsga2_hvfarthest,nsga2-hvfarthest,gces,gces,1,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,0,1.0,1.0,False
zcat1,igd_plus,False,nsga2_hvfarthest,nsga2-hvfarthest,gces,gces,1,4.291180127258138,4.291180127258138,3.334074737732038,3.334074737732038,0.9571053895261001,0.9571053895261001,0,0,1,0,1,0,1.0,1.0,False
zcat1,hypervolume,True,nsga2_hvref_farthest,nsga2-hvref-farthest,nsgaii,nsgaii,1,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,0,1.0,1.0,False
zcat1,igd_plus,False,nsga2_hvref_farthest,nsga2-hvref-farthest,nsgaii,nsgaii,1,3.4573002605995673,3.4573002605995673,3.0160722674465017,3.0160722674465017,0.4412279931530656,0.4412279931530656,0,0,1,0,1,0,1.0,1.0,False
zcat1,hypervolume,True,nsga2_hvref_farthest,nsga2-hvref-farthest,nsga2_farthest,nsga2-farthest,1,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,0,1.0,1.0,False
zcat1,igd_plus,False,nsga2_hvref_farthest,nsga2-hvref-farthest,nsga2_farthest,nsga2-farthest,1,3.4573002605995673,3.4573002605995673,3.091931297259015,3.091931297259015,0.36536896334055236,0.36536896334055236,0,0,1,0,1,0,1.0,1.0,False
zcat1,hypervolume,True,nsga2_hvref_farthest,nsga2-hvref-farthest,gces_nogeo,gces-noGeo,1,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,0,1.0,1.0,False
zcat1,igd_plus,False,nsga2_hvref_farthest,nsga2-hvref-farthest,gces_nogeo,gces-noGeo,1,3.4573002605995673,3.4573002605995673,3.125528749100076,3.125528749100076,0.33177151149949147,0.33177151149949147,0,0,1,0,1,0,1.0,1.0,False
zcat1,hypervolume,True,nsga2_hvref_farthest,nsga2-hvref-farthest,gces,gces,1,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,0,1.0,1.0,False
zcat1,igd_plus,False,nsga2_hvref_farthest,nsga2-hvref-farthest,gces,gces,1,3.4573002605995673,3.4573002605995673,3.334074737732038,3.334074737732038,0.12322552286752941,0.12322552286752941,0,0,1,0,1,0,1.0,1.0,False
zcat1,hypervolume,True,nsga2_hvref_farthest,nsga2-hvref-farthest,nsga2_hvfarthest,nsga2-hvfarthest,1,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,0,1.0,1.0,False
zcat1,igd_plus,False,nsga2_hvref_farthest,nsga2-hvref-farthest,nsga2_hvfarthest,nsga2-hvfarthest,1,3.4573002605995673,3.4573002605995673,4.291180127258138,4.291180127258138,-0.8338798666585707,-0.8338798666585707,1,0,0,0,1,0,1.0,1.0,False
zcat1,hypervolume,True,nsga2_sector_farthest,nsga2-sector-farthest,nsgaii,nsgaii,1,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,0,1.0,1.0,False
zcat1,igd_plus,False,nsga2_sector_farthest,nsga2-sector-farthest,nsgaii,nsgaii,1,3.429009143101298,3.429009143101298,3.0160722674465017,3.0160722674465017,0.4129368756547964,0.4129368756547964,0,0,1,0,1,0,1.0,1.0,False
zcat1,hypervolume,True,nsga2_sector_farthest,nsga2-sector-farthest,nsga2_farthest,nsga2-farthest,1,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,0,1.0,1.0,False
zcat1,igd_plus,False,nsga2_sector_farthest,nsga2-sector-farthest,nsga2_farthest,nsga2-farthest,1,3.429009143101298,3.429009143101298,3.091931297259015,3.091931297259015,0.3370778458422832,0.3370778458422832,0,0,1,0,1,0,1.0,1.0,False
zcat1,hypervolume,True,nsga2_sector_farthest,nsga2-sector-farthest,gces_nogeo,gces-noGeo,1,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,0,1.0,1.0,False
zcat1,igd_plus,False,nsga2_sector_farthest,nsga2-sector-farthest,gces_nogeo,gces-noGeo,1,3.429009143101298,3.429009143101298,3.125528749100076,3.125528749100076,0.3034803940012223,0.3034803940012223,0,0,1,0,1,0,1.0,1.0,False
