9.975132867619727062e-01,9.999232625957369391e-01,9.999925197535254329e-01,9.282605037860691688e-02,4.339414444772958790e-01,3.720069576359361085e-01,4.705677980197439103e-01,3.484648210628511489e-01,7.004320874270070219e-01
9.990916629305296448e-01,9.999861125826824404e-01,9.986412390815402329e-01,1.403993244520290729e-01,4.052319377308895576e-01,3.592502004115917247e-01,6.864969860197559504e-01,3.511142763626302066e-01,6.015156409240531854e-01
9.957592048422337916e-01,9.999964790632034362e-01,9.956614643896286587e-01,5.453500866629067134e-02,2.266808996326928893e-01,6.012957493194863723e-01,6.883083786740110677e-01,2.263043405536678820e-01,2.667532526290796735e-01
9.954475913156747291e-01,9.999971617306566696e-01,9.995296310841468301e-01,3.025971339117583536e-03,3.345008126878473154e-01,4.152760750499060460e-01,6.553503638520330465e-01,2.563972183386316051e-01,2.929943848494730996e-01
9.999986992655810480e-01,9.999971617306566696e-01,9.991003358545280655e-01,2.579898258584302217e-01,3.446104754575624596e-01,6.331396511409970174e-01,6.365551135480764788e-01,4.839910683085412724e-01,2.929943848494730996e-01
9.704268694637474546e-01,9.999971617306566696e-01,9.995391414711984890e-01,1.986897817523168019e-01,3.446104754575624596e-01,6.977590244687680299e-01,6.556796945675944510e-01,2.897289887195874658e-01,2.929943848494730996e-01
9.999754492529667749e-01,9.997198388596875152e-01,9.997781072256124446e-01,1.800624040699250195e-04,3.293002699435186864e-01,6.512954538876388755e-01,4.530316420803536248e-01,2.120944030619317522e-01,2.439708930257838970e-01
9.998719537207789720e-01,9.999986980961863559e-01,9.989724809810758277e-01,1.967622691047479222e-01,3.446104754575624596e-01,6.343016286265644732e-01,6.556796945675944510e-01,2.929997742206395528e-01,2.932019071976177393e-01
9.745844465409230217e-01,9.999599666352221305e-01,9.662849750508708535e-01,4.649330584433131658e-07,2.484401565388823507e-01,5.089524341739752877e-01,7.308977771616733676e-01,8.924937816302860871e-02,1.441837288111189608e-01
9.918668616778978375e-01,9.999998966137823020e-01,4.310053283132082025e-01,9.997199928852247286e-01,4.050368062751337761e-01,3.501707599564250484e-01,5.405468424179242781e-01,2.534219333460387413e-01,7.976484708191176054e-01
9.936416593878176773e-01,9.999998966137823020e-01,9.736412510968982525e-01,9.998734919791083531e-01,3.399680453375507616e-01,6.448340992379422154e-01,5.478764749353811636e-01,2.551540608778301578e-01,2.087384664553204039e-01
9.999016954445884009e-01,9.389035090446972154e-01,9.999982116516216157e-01,4.521048999287305414e-05,3.346169250093496972e-01,1.497244968908485463e-01,7.152496062717457193e-01,3.497440667783373036e-01,2.702334553515174376e-01
9.981844103603826346e-01,9.999998966137823020e-01,9.740130806470136404e-01,9.994370981782879637e-01,3.399680453375507616e-01,6.195035417682360768e-01,5.324958940447416245e-01,3.436143086331712171e-01,2.087384664553204039e-01
9.999151957596127405e-01,9.999943643851966213e-01,3.231463449166368518e-01,4.902827673904930350e-04,3.029426858447228366e-01,3.675247974935335060e-01,4.554178143706208437e-01,4.886600544264347312e-01,9.610495514272440198e-01
9.998618354963572097e-01,7.117829608393432932e-06,9.998658698665726652e-01,5.894034978298967609e-01,2.473758092781356277e-01,1.426560728872815209e-01,3.213844808712543744e-01,4.497059003125942755e-01,1.883936404594205860e-01
9.999990096635648085e-01,9.999999772120902186e-01,3.113083389073306173e-01,9.819408570831376082e-01,3.481113361283577068e-01,3.332328380296520343e-01,4.432064486076567333e-01,3.456965791644323605e-01,1.743210684306423786e-01
9.746321976256546726e-01,9.999990192322414373e-01,9.992918438431289685e-01,3.471246042556826450e-01,2.466594650471557182e-01,6.892021981520015661e-01,2.897854638142547956e-01,5.978829395277429626e-01,1.110703912610102873e-01
9.999765217532569084e-01,9.999816039203129892e-01,9.999975050950702382e-01,5.139230670499541631e-01,3.480547223632552423e-01,6.469028381756872781e-01,7.194194456646995084e-01,3.493465291247845328e-01,2.645195412998205819e-01
9.999999924036024890e-01,9.999973905902493909e-01,1.084803893283006748e-01,9.260824230230793042e-01,4.017546598923491530e-01,1.538503280814564889e-01,4.432064486076567333e-01,3.618142187650552066e-01,2.740617876101810180e-01
9.985399408503669028e-01,9.999967518639147901e-01,9.999723039629099253e-01,8.232213666992401757e-01,3.985990552606571979e-01,6.352332580912296578e-01,7.194194456646995084e-01,3.461742177563165157e-01,2.933993044409524131e-01
9.987697974367180098e-01,9.999999863144583001e-01,1.399187788419589684e-04,5.167990522937986331e-01,2.232593293457175165e-01,8.588842073873991234e-01,5.508496356650652848e-01,4.290970574721791886e-01,2.773525993495631337e-01
9.999995042122116207e-01,9.999999805087986804e-01,9.881294361183045050e-01,9.999941949330917179e-01,3.502138227723335939e-01,1.405862994476642647e-01,4.356160907552664718e-01,3.366363021449783055e-01,2.701175136984959591e-01
9.723009859236436681e-01,8.152435870175602783e-01,1.076555474916180528e-06,9.996408549400038757e-01,4.256873929525687994e-01,6.648503717609856034e-01,7.105377320354275827e-01,2.040726087788425902e-01,2.773404448813143186e-01
9.999998143352761826e-01,9.999887808569696279e-01,3.282087567438862763e-04,9.999979845806719059e-01,3.501987535272763630e-01,7.485798214021427421e-01,7.680547188961538430e-01,1.582999084142845958e-01,2.701175136984959591e-01
9.999972213239116670e-01,5.190061050164954670e-01,3.785636873238351630e-03,9.999942168701265732e-01,2.625483743153328442e-01,6.031970893059468430e-01,5.152610159631084707e-01,3.998596166372055394e-01,2.707412252893723337e-01
9.978104972178447607e-01,9.999995991415431273e-01,9.998490622473414913e-01,5.297719985840297907e-01,3.499181587123280646e-01,4.173127461165645480e-01,4.674577516416477119e-01,4.799362634143805595e-01,2.290721249326891917e-01
9.999998228309615600e-01,9.999997472357220474e-01,9.952353546019225838e-01,9.987888800044477655e-01,3.501963090272404711e-01,7.497478588762082063e-01,7.680547188961538430e-01,1.582999084142845958e-01,2.701175136984959591e-01
9.999952627640534830e-01,9.999997464119262380e-01,8.844708233398271835e-01,9.999941949330917179e-01,3.496822568155610877e-01,6.678303410886521352e-01,4.275341347638856870e-01,4.169046124598881908e-01,2.877195066830177672e-01
9.999931890682625113e-01,9.999262749060534583e-01,9.999975810365092643e-01,1.143147291182222691e-02,3.531010602830906842e-01,7.429038832642476109e-01,7.167137684881353943e-01,4.762454277632491295e-02,2.300008790473893061e-01
9.999828445723867310e-01,9.999779707668189355e-01,9.999975810365092643e-01,3.416248448520794317e-02,3.531003193650448235e-01,7.429429439675758751e-01,7.162238747757463386e-01,4.762454277632491295e-02,2.467669126587746509e-01
9.999999996816375525e-01,1.715913364741857711e-04,1.652419696638929292e-02,9.928143261214429360e-01,3.621956718893470928e-01,7.498758881243925423e-01,5.321836950618870077e-01,4.305634606974886314e-01,2.606781804668494296e-01
9.999829377044422429e-01,9.999014495163720539e-01,4.601668268856016174e-03,7.788672364594691200e-04,3.180450024394713693e-01,3.354205598424685464e-01,7.558835000561818784e-01,4.762454277632491295e-02,2.668306657105254387e-01
9.999929827425491080e-01,7.421061278680698425e-01,9.999975810365092643e-01,7.007543108384278741e-01,3.292708704609847437e-01,4.075508010980024576e-01,6.204566299719993516e-01,3.150271750450980290e-01,2.296676609494464338e-01
9.999999995999847568e-01,3.982904662119569894e-04,4.614286426528613205e-04,9.929467455417297916e-01,4.749341945675409349e-01,8.060737227832953655e-01,4.227526309331337551e-01,4.608815997451771174e-01,2.532863766095130864e-01
9.999171346310298247e-01,9.999479163497384526e-01,9.999883376225637832e-01,9.110914522797375348e-01,4.825364635626670506e-01,7.399312974297951317e-01,3.773153504832433280e-01,5.827718963274827746e-02,4.326299519658121095e-01
9.999961781202808542e-01,9.999968937118217660e-01,3.141430335031072940e-03,9.903416951303478655e-01,6.645936272699497493e-01,7.743967857477357386e-01,4.507464627602576490e-01,2.382938580189921107e-01,3.757490666593332196e-01
9.999999974587088225e-01,4.716045694242609887e-03,7.600590987090793949e-02,9.999979900364527330e-01,6.483929202823425220e-01,3.569399377165974885e-01,4.825882234873713483e-01,3.402083232565147886e-02,3.601929811163587236e-01
9.840012639181531240e-01,9.999983912390584262e-01,9.976194393066595278e-01,9.996918128926458591e-01,3.504084005575379135e-01,4.213028605645445235e-01,4.497072953720299693e-01,4.438791041185465858e-01,8.054023392927334157e-01
9.999999996131500035e-01,8.048126368218352367e-01,8.180788779643538566e-02,9.999979619680051668e-01,5.296992539389993038e-01,3.638396281110786168e-01,5.029301548655775722e-01,3.402083232565147886e-02,3.602535415847731293e-01
9.999999999998989697e-01,5.416044730456023304e-01,9.447399849920478099e-01,9.979824592228622171e-01,4.309246808753952052e-01,3.702791666708135643e-01,7.650847491463942385e-01,2.935053998932773411e-01,2.892476610036224249e-01
9.999999973321326285e-01,8.302128018143123400e-01,7.600590987090793949e-02,9.999979900364527330e-01,3.366389891045099003e-01,3.569399377165974885e-01,3.975311656362763291e-01,3.683874395276173774e-01,3.631067626945954641e-01
9.999999999999990008e-01,5.759830043039408931e-01,9.996653810646939364e-01,9.988060484764035296e-01,4.729298308258408357e-01,8.241444567820271905e-01,5.284949818276842848e-01,4.469957517801261826e-01,2.118336323229995100e-01
9.999999998272526280e-01,5.661476139650638562e-01,9.996433592735985973e-01,9.999542220256056879e-01,4.977020635415839722e-01,3.347076105006191460e-01,5.607179195435053609e-01,1.675271684786719117e-01,2.487089158786117415e-01
9.999999986439088717e-01,6.091999949758116761e-01,5.406049745199442702e-02,9.999697770544661024e-01,2.466046838447916167e-01,4.604763327123232441e-01,5.054450299146122649e-01,1.921514325011603463e-01,3.907099099583314916e-01
9.869552442826150518e-01,9.990752769799005062e-01,9.999936188006064430e-01,3.690479575501337539e-03,2.853489984702731186e-01,8.289077567304378169e-01,5.619565630986477212e-01,1.846582999029450778e-01,3.740001196056496613e-01
9.999999999997873923e-01,9.997295245504818073e-01,5.079636557913502770e-01,1.454408732372829659e-02,3.519879629371768792e-01,4.559342538255993227e-01,3.641513509107992541e-01,4.125798221238209940e-01,4.102019007635912540e-01
1.000000000000000000e+00,9.641609432968800686e-01,8.093232424936536162e-03,3.050074666344685520e-02,4.879026215777630404e-01,4.074058158922341244e-01,4.887192401700156674e-01,4.145450142857360909e-01,3.980408444858372641e-01
9.770073525369701306e-01,9.999825412974504557e-01,2.852175894365275178e-04,9.288704200935955502e-01,3.726432934948391007e-01,4.124701575653890728e-01,5.786722247908060446e-01,3.942621812844708806e-01,2.520580479078736724e-01
9.999999999745515789e-01,5.618368178058306128e-01,9.775491261151550502e-07,3.076216014738586413e-02,4.645402695915638591e-01,3.281913850713129577e-01,4.566783386708588854e-01,1.425130987371995284e-01,3.323872266455031865e-01
9.999999778626077473e-01,9.555289887325892906e-01,1.493935671863767475e-08,9.390934094633875961e-01,3.687975575966126462e-01,6.621361423291974857e-01,4.551064653347028921e-01,3.057576813413565020e-02,2.512010680816574304e-01
9.274649822268772326e-01,9.999999999962375652e-01,1.087829949423288478e-03,9.806230371410658009e-01,3.662432880323077122e-01,7.895530235605063840e-01,7.010658133573123285e-01,4.112519806600911654e-01,3.970218130304359327e-01
