4.659615516475476218e-07,4.456633509543281302e-02,8.780914318726168455e-01,9.999971149115398639e-01,9.443456519353145007e-01,6.232838988028344823e-02,6.896000133106904295e-01,1.632723226012321865e-02,4.198156214351229654e-01,9.869353883409395234e-01,5.015691850150293396e-01,9.238160703638965687e-01,7.141614235761182261e-01,1.548504774126013284e-01
4.659615516475476218e-07,9.276391308402704983e-01,8.780914318726168455e-01,9.999971149115398639e-01,9.443456519353145007e-01,6.232838988028344823e-02,6.829836347421454068e-01,1.632723226012321865e-02,4.198156214351229654e-01,9.890453411184343402e-01,5.466074327320485926e-01,9.955609241081284644e-01,4.825285530995478966e-01,1.548504774126013284e-01
1.185713346355411063e-10,4.027784960141225779e-01,2.169604547665278660e-01,1.017365461520869374e-02,4.853657776759622289e-01,5.329276785167209596e-01,5.234564534685887116e-01,4.981177432606009869e-01,4.769040722586179171e-01,6.253588054377473560e-01,4.923465417251121079e-01,5.104079175914805200e-01,5.204113589074124135e-01,4.568192197237229690e-01
9.999999999999962252e-01,1.264271342627674630e-05,7.502907353515865241e-01,4.578615453911649702e-02,6.773428206519556127e-01,6.385874943677234683e-02,5.696147891087431914e-01,1.766282838324897964e-02,5.086688108453119028e-01,9.438931258219533937e-01,4.626861225974592262e-01,5.383670925481104375e-01,5.614035340627071546e-01,4.436954610809838995e-01
9.999999999999773515e-01,9.999985932104077380e-01,7.087086851780693975e-05,1.134002516655566173e-02,6.833009399537359752e-01,5.130554966515559201e-01,5.689735875239049223e-01,4.827696144913919407e-01,4.049427385652485389e-01,6.250917208707698070e-01,5.504853957755111438e-01,5.086630569263996815e-01,4.823130265219844892e-01,3.111426959015527460e-01
9.999999999999924505e-01,9.999986702439287445e-01,9.999639457951380317e-01,9.999553330810966312e-01,5.680713794314005138e-01,2.694732767592299960e-01,6.686004915625054501e-01,4.752548225662071024e-01,5.191803382707136372e-01,6.673738228520494919e-01,4.940753843726808925e-01,6.237843587648606025e-01,4.809325532205867004e-01,1.750483164145618387e-01
9.999999999999836797e-01,3.723327612595084268e-03,1.736644734842568427e-02,6.438529840143175642e-02,8.479307230327193246e-01,2.943146251555303627e-01,9.514531780819041051e-01,2.364767121992790433e-02,8.228638657419086178e-01,3.219524678148877328e-01,5.309454405499791640e-01,9.916865261009871757e-01,6.810495386257565675e-01,1.817936244703065030e-01
1.259063940976017852e-05,2.070615675212788935e-03,5.618923537821268917e-05,9.970107751341277247e-01,8.427434474406025888e-01,9.007092138149072613e-02,5.758328576263963550e-01,1.560074334082833802e-02,9.152227494577470646e-01,9.457621238095088589e-01,5.237703142581981997e-01,9.975469817177785581e-01,5.247647039544532932e-01,1.891964398390153790e-01
3.521905288154074257e-04,3.562373583715144551e-05,2.755419397745006993e-02,4.626235919280995146e-02,8.495999696924433353e-01,6.425828003580999481e-02,7.414007346268379761e-01,1.560074334082833802e-02,9.299213012255355126e-01,9.624885030372558603e-01,4.545358150048123269e-01,9.680674211386313122e-01,5.025297478254268091e-01,1.417238210016430189e-01
9.999999999999586997e-01,9.999991717060859875e-01,9.998050771196204112e-01,7.636660375178253024e-06,4.343574779509739026e-01,2.697141383179892937e-01,5.328170553972180201e-01,4.755182578771958157e-01,3.896335505633305440e-01,9.422529978323747057e-01,5.499205836534400982e-01,9.346513333888535335e-01,4.817033400242431429e-01,3.173907267947684296e-01
9.069113997986510967e-02,9.999991717060859875e-01,9.985039317251430679e-01,7.636660375178253024e-06,9.555218545436996447e-01,2.697141383179892937e-01,6.838903068684986097e-01,1.331654420911496106e-02,3.896335505633305440e-01,9.422529978323747057e-01,4.997369231097109621e-01,9.346513333888535335e-01,4.823103587801936820e-01,3.165994017958899676e-01
3.783041509813422909e-01,4.561014589774243719e-03,2.103998695659259621e-01,9.794602523498822100e-01,7.778331437939500770e-01,1.128676171200437561e-01,5.650435038147979538e-01,2.121018750331557512e-02,5.039822670728890674e-01,9.561248975495753033e-01,4.919252388510175211e-01,5.513686948231416585e-01,5.151913478230458754e-01,1.853266995193374456e-01
3.769370782400697784e-01,3.544626802611912098e-01,2.126494118235559005e-01,4.820419534296233599e-01,7.043698793090050758e-01,5.588074803620041164e-01,5.651015876844731611e-01,4.552718048413024743e-01,5.084086185706938599e-01,6.808840737122416886e-01,4.956389664297277675e-01,5.252078356451728158e-01,5.662440341645890163e-01,4.455939962336791238e-01
1.720007369722374446e-01,2.246780121563964061e-04,2.742171692510679271e-01,5.712715754182915440e-01,7.786223637428304478e-01,5.457860542967956086e-01,8.983407760103093720e-01,3.656470342774637006e-02,5.045221701286015659e-01,6.347935558705369852e-01,5.240775893016814679e-01,5.278394138779993749e-01,6.653028203188732226e-01,3.322718318781542335e-01
3.661726076558957654e-01,9.228070576432212402e-03,2.892902912660502146e-01,5.778772585350540059e-01,6.565917944695216502e-01,2.840551093689724360e-01,5.233103398980618604e-01,5.859541141514518214e-02,4.800817040086693965e-01,6.442862222104638326e-01,5.682802164357015906e-01,4.120779546344145450e-01,6.660075240788132511e-01,1.625473240210950077e-01
