1.567051019264039802e+01,4.415589498036035287e+00,1.309131311400312470e+01,9.477113330330057650e+00
3.975879983123277839e+01,3.960409017060659842e+00,1.061067901112243561e+01,0.000000000000000000e+00
1.557621945109406703e+01,4.427248418429432952e+00,1.279652933076324572e+01,9.136516154107793497e+00
2.854576425504085790e+01,3.842375157288048459e+00,1.204617508529532799e+01,1.149980698946813007e+01
4.276672948719317446e+01,3.585265173512885983e+00,1.061095629180457145e+01,0.000000000000000000e+00
4.272930423546720391e+01,3.585773090925097328e+00,1.061479503416999925e+01,0.000000000000000000e+00
4.166231007175393586e+01,3.585250008199924565e+00,1.075491640790644610e+01,0.000000000000000000e+00
2.129054053658651924e+01,4.227002043573714118e+00,1.186482425204083491e+01,7.128866152357013597e+00
3.292699379644316338e+01,3.766029606959101717e+00,1.147186102562945464e+01,3.665382707498892501e+00
1.875836251916713948e+01,4.358810707237133819e+00,1.283602589145206707e+01,3.996287261053849349e+00
1.670206829115773672e+01,4.392587999124369702e+00,1.297799222358166205e+01,7.877783066591600658e+00
2.389489942110498433e+01,4.193348854403814663e+00,1.169345482885464449e+01,2.938538491563725596e+00
1.815451085846442680e+01,4.423919551739807332e+00,1.216864752993054211e+01,8.584429361652027524e+00
2.813796222400133118e+01,4.208025907929693332e+00,1.134753956958892829e+01,2.080259079296933322e-01
3.836409943113329035e+01,3.996355491176554420e+00,1.072936428768512229e+01,0.000000000000000000e+00
3.517787418535564115e+01,3.683109214272812348e+00,1.120615538141636591e+01,0.000000000000000000e+00
2.045752925009416856e+01,4.143179325891649611e+00,1.258651209346107436e+01,3.494859859602656993e+00
1.757167970277219382e+01,4.310294362436215998e+00,1.271196958131942090e+01,6.419818091495577583e+00
3.036760362916531975e+01,3.766561311615594931e+00,1.210029513498706777e+01,2.881952262967843126e+00
3.002026974799882453e+01,4.214202987867919248e+00,1.133113535073320755e+01,2.521688031384838879e+00
3.905739197993388245e+01,3.679457407291951032e+00,1.090239778040831098e+01,0.000000000000000000e+00
2.723796736153096276e+01,3.780742596591705418e+00,1.251112744678100341e+01,4.638927982204751110e+00
2.624240880391194608e+01,3.891928153422537395e+00,1.165405355131691501e+01,2.714043727730462319e+00
2.437944443181069687e+01,3.908585630439085357e+00,1.188176440234544984e+01,7.548896402232776026e+00
2.131658336814209775e+01,3.950283037746442183e+00,1.263690321047925025e+01,6.027394945064275866e+00
1.951700893233299539e+01,3.980201145100709326e+00,1.276245555408057797e+01,8.272105410805748349e+00
2.766548797965135975e+01,3.852382196863564090e+00,1.159676189868595841e+01,1.652928938425603178e+00
2.305844568590834953e+01,4.111724878009576756e+00,1.236552709224905122e+01,8.702962502107371989e-01
3.177046522707120246e+01,3.735999834282389909e+00,1.153407504992504329e+01,1.700150441024867121e+00
2.865119689048890805e+01,3.814487464327337651e+00,1.181962270414857485e+01,5.020584477084684139e+00
2.130297992329224854e+01,3.933818609771317920e+00,1.265683939157017335e+01,5.524871352333446062e+00
2.955169711116393927e+01,3.717857400755678388e+00,1.237896459363336632e+01,2.138018974803337358e+00
3.737748198104213770e+01,4.028206923525587513e+00,1.079883610055523491e+01,2.820692352558751281e-02
2.743400886556730001e+01,3.857451042868246915e+00,1.207408709563089566e+01,1.016707573934497155e+01
