-2.756248458225679769e+03,1.382710992012694805e+04,1.947885150729820907e+03,1.243766941057312003e+01
-2.583146896846612435e+03,1.589062321420857552e+04,2.212401007819132701e+03,4.383668213248110845e+00
-1.732561278057234176e+03,9.085768802239039360e+03,2.374151121677536139e+03,7.014455430592487772e+00
-8.020892691551262033e+02,4.809119671107304384e+03,4.022921991401634386e+03,1.573467843684674961e-01
-2.622068911602601474e+03,1.426469622792558221e+04,2.073399459216964715e+03,7.416131455876881162e+00
-1.497387139799240458e+03,7.586597187801769905e+03,2.463231508865492742e+03,3.665507769002336325e+00
-8.399108664229491978e+02,4.106213446832735826e+03,3.355004592005500854e+03,1.633487228913990341e+00
-1.555839509058073872e+03,8.014255709552689950e+03,2.470435975196093295e+03,3.155900693680349534e+00
-9.912903648559187104e+02,4.669474602623167812e+03,3.036912611319591633e+03,4.030451155536347585e-01
-2.328431408639725305e+03,1.193911971731801532e+04,2.139901781951477460e+03,8.684317143628769387e+00
-1.893897086095234954e+03,1.047543863441810390e+04,2.277280650370864350e+03,1.230800446966447481e+01
-2.148528200751351505e+03,1.145251945822532798e+04,2.264632263328136105e+03,5.158376624883063144e+00
-1.212542406497094589e+03,5.768166717539303136e+03,2.668674613641605447e+03,3.000491386175525577e-01
-1.649929859663188154e+03,8.711472224950646705e+03,2.422958325306403822e+03,4.761062901839009598e+00
-8.229109512383128049e+02,4.856175687050677880e+03,3.945632863357984661e+03,9.042787917545602738e-02
-8.611380132210856573e+02,4.576674096100764473e+03,3.544071614060843785e+03,4.132497846896381333e-01
-1.063001276532519114e+03,4.558702468299494285e+03,2.856881090388123539e+03,3.056241376523939124e+00
-2.596626806684425901e+03,1.318024375289119052e+04,2.019473786970266701e+03,1.098005439455241827e+01
-2.578702324496408437e+03,1.542103495688650401e+04,2.184691780318332349e+03,4.268492392821375603e+00
-1.980076227791183555e+03,1.084897591219693095e+04,2.258749136244006422e+03,1.147831882672030446e+01
-1.831557286338898848e+03,1.013649063390939227e+04,2.302666563189920453e+03,1.169427890598016617e+01
-1.618575900318257254e+03,8.425962493698618346e+03,2.363557650598566397e+03,8.568268443685880698e+00
-1.953891750290152913e+03,1.068680620761188584e+04,2.271376744572844927e+03,1.111561622202012600e+01
-2.467212884509579908e+03,1.305884493428657152e+04,2.106746156734120177e+03,8.241639891798794082e+00
-1.874514369282257348e+03,1.035828393178608349e+04,2.277088357525279662e+03,1.275116153744847125e+01
-8.839340613462960619e+02,4.094003043252036605e+03,3.149382261451657087e+03,1.635591394116542752e+00
-2.675586242832475364e+03,1.454869751326513142e+04,2.051076468818408102e+03,7.959641191968124474e+00
-1.356380826646175592e+03,6.552761623570719166e+03,2.736122338554625458e+03,2.356683241465159284e+00
-2.260514277219181622e+03,1.153169831953657558e+04,2.176856586413405694e+03,7.557405592776699876e+00
-2.756101874392820264e+03,1.382889631840645779e+04,1.948099062650196629e+03,1.242736344210166344e+01
-1.538014161621304993e+03,8.589573396792973654e+03,2.685373823501637617e+03,9.184862440442955744e-01
-2.651634677858970008e+03,1.497163093151890644e+04,2.095557539944134533e+03,6.442735542480903632e+00
-2.092285716678914923e+03,1.073489547869508897e+04,2.274424345619573614e+03,5.538907650136712491e+00
-2.652914364774163005e+03,1.497170618415917488e+04,2.094710648154451519e+03,6.434798282216981136e+00
-9.006140487224332674e+02,4.613316363650556923e+03,3.373499453688701124e+03,3.952576367606717156e-01
-2.539575046666806884e+03,1.338754371835435632e+04,2.068616408036208213e+03,9.637521805206851866e+00
-8.465348396519258358e+02,4.743110385348699310e+03,3.735867351971972766e+03,2.233227830368615940e-01
-1.252661671562485481e+03,5.991154339652371164e+03,2.530147627347871094e+03,1.277171312992163132e+00
-1.680999979999384550e+03,8.922235507506087743e+03,2.336224040558704473e+03,1.028829261026207220e+01
-1.406681612859372080e+03,6.847485558337756629e+03,2.575406353434739231e+03,2.469900303498821614e+00
-1.811472309518977909e+03,9.949866313591286598e+03,2.292314472643596218e+03,1.260097784903952522e+01
-2.076865116658819716e+03,1.063163932919007129e+04,2.277118671330082634e+03,5.630741274229055904e+00
-1.119797233290189752e+03,5.238490359336785332e+03,2.807439381381550447e+03,1.877411426921504756e-01
-8.832900911942135735e+02,4.084054348910221506e+03,3.146558093250805086e+03,1.657923892851739689e+00
-1.448677119697069429e+03,7.256566742584038366e+03,2.753470560133786876e+03,2.073214941499121444e+00
-7.293600516910920533e+02,4.908277607410992459e+03,4.613003267910728027e+03,4.227199298318140563e-02
-2.535701475799992750e+03,1.333535509004068444e+04,2.070925859456689523e+03,9.389169371387723118e+00
-1.864827514355701396e+03,9.838283089590546297e+03,2.437244580706300439e+03,1.772510607680930050e+00
-2.508278298201564212e+03,1.281670319204689440e+04,2.063246909015789697e+03,9.914807498840801259e+00
-2.490134538299508222e+03,1.271388355779508856e+04,2.063495637690361036e+03,1.032948675082149137e+01
-1.245165856363089233e+03,5.902845996088841275e+03,2.514774647320637541e+03,1.497257099213802567e+00
-1.400184681643554768e+03,6.781928954110228915e+03,2.564835850523454610e+03,2.597516009784408553e+00
-1.828265593618318007e+03,1.008957365008858142e+04,2.286479290194292844e+03,1.297069707282722817e+01
-2.756248520847625514e+03,1.382713769400280398e+04,1.947887807363318416e+03,1.243745298844757130e+01
-2.602877090012516419e+03,1.582083968470350010e+04,2.191075517288594710e+03,4.411538158171342872e+00
-1.237474429459334033e+03,6.060795605388804688e+03,2.676042707612785307e+03,0.000000000000000000e+00
-1.010523160547897987e+03,3.962561839431578392e+03,2.611967621207313186e+03,1.845063687188038815e+00
-1.333648502435456066e+03,6.803607949043513145e+03,2.562370905886179116e+03,2.245218528794243440e+00
-1.604981357937793973e+03,8.323309051266798633e+03,2.368964176791276714e+03,8.320489022294532688e+00
-2.292524393290478656e+03,1.176184502662592786e+04,2.163074001548100568e+03,7.819201617439297536e+00
-2.444946184745277606e+03,1.486215719056463604e+04,2.255101403815364847e+03,3.747983015085360137e+00
-2.669012313334241298e+03,1.400148342315627451e+04,2.019619718861935098e+03,9.765021895058264789e+00
-1.458168991817049573e+03,7.257965388760073438e+03,2.521416839031114250e+03,2.641725361380782289e+00
-1.861437666406641711e+03,1.019921428971518253e+04,2.340711775441568079e+03,7.299791128425743736e+00
-2.377571064262102482e+03,1.214478874644648204e+04,2.120674357115673502e+03,8.800371549158807483e+00
-1.410394520706138337e+03,6.788185183164635419e+03,2.465199572889780484e+03,4.399331448513750686e+00
-1.936583566016970508e+03,1.163334047946987812e+04,2.529978801927515633e+03,8.083361535583506452e-01
-1.970160318232394047e+03,1.034132291700626774e+04,2.365187092406756165e+03,3.057456728605535190e+00
-2.690492053920530452e+03,1.441513131564828291e+04,2.030412985399844729e+03,9.014233105186709949e+00
-2.336609330988626425e+03,1.193281372586991529e+04,2.139946463236317868e+03,8.436521266852444967e+00
-8.258403991149079957e+02,4.692934193886361754e+03,3.809052583364957172e+03,2.765927439123032627e-01
-8.901044735626004467e+02,4.256834690451249116e+03,3.196753949152898258e+03,1.464354859325724290e+00
-2.576535973466876385e+03,1.320034750250692741e+04,2.033345173206160780e+03,1.075596914187591757e+01
-2.302724103386114166e+03,1.186432200449080119e+04,2.161695725843124819e+03,7.761004948299309092e+00
-2.181560999435962458e+03,1.124601270932346779e+04,2.230500419684731241e+03,6.784865642623666204e+00
-2.730461848272572297e+03,1.378978871950302164e+04,1.961300871506470230e+03,1.228674092641650439e+01
-1.539169459012684456e+03,8.582264240955904825e+03,2.664053954685384724e+03,1.463993950809994615e+00
-1.105481410106213843e+03,4.717876066323714440e+03,2.771484135850812436e+03,3.455374125939162155e+00
-2.558183928588128765e+03,1.330781436104293607e+04,2.054814361088650003e+03,9.906625423481216330e+00
-1.784590826124354180e+03,9.808105174365347921e+03,2.301642393369316778e+03,1.266305040346096611e+01
-1.749958997826823634e+03,9.539488159314332734e+03,2.315870079242722113e+03,1.168357949529425355e+01
-1.658401802113113035e+03,8.742383871694053596e+03,2.362527214499742968e+03,8.653590585669821422e+00
-1.284219868923777994e+03,6.220291746465529286e+03,2.493670632598206794e+03,2.657899163134637810e+00
-2.171959553176052395e+03,1.147454048070802310e+04,2.259269049159642236e+03,5.271318033296042316e+00
-1.970113950506553465e+03,1.013113385525592457e+04,2.343823864186181254e+03,4.372782556235570439e+00
-2.363468590236669115e+03,1.239241660211406270e+04,2.151738707378483923e+03,7.237915659899325505e+00
-7.266521579473774182e+02,4.943782515561466425e+03,4.648427414314177440e+03,2.117640961841260605e-02
-1.693983388781402482e+03,9.030948100713825625e+03,2.335571305181664229e+03,1.035051898402387849e+01
-1.641156999091920397e+03,8.654256592942814677e+03,2.361695107795847889e+03,9.139619512961450809e+00
-1.427339537545999747e+03,6.912924914609560801e+03,2.445183351689014671e+03,4.837606152607473398e+00
-1.540772174080701689e+03,8.590296742862372412e+03,2.671633410438873398e+03,1.266548932649639525e+00
-2.598091120994476114e+03,1.452616620863991739e+04,2.100704110388509434e+03,6.975221044333771658e+00
-2.195825008628717569e+03,1.140650631134383912e+04,2.225466646984112685e+03,6.070305236920352954e+00
-2.422247895829473691e+03,1.255827384669045750e+04,2.111947676914060594e+03,8.413248714950228191e+00
-7.276355692633541139e+02,4.912871846176573854e+03,4.627377972133312142e+03,2.343550499170810042e-02
-8.654219986047241946e+02,4.586682574661200306e+03,3.534099775703261912e+03,3.897180117424827728e-01
-1.114043228558447481e+03,4.936977762213531605e+03,2.784187323151229521e+03,2.469850795958291378e+00
-2.596774882844860258e+03,1.579174653926528481e+04,2.193794780656712646e+03,4.386179243496027169e+00
-1.010523666045712275e+03,3.962562015608725687e+03,2.611969409727259517e+03,1.845126796493520738e+00
-6.690740448699251601e+02,4.837934655086306520e+03,5.093725284275777994e+03,5.612203054966791171e-02
-2.756250195823019567e+03,1.382712137749351496e+04,1.947885236242371775e+03,1.243763844666895757e+01
-7.606667660482947895e+02,4.805798453078389684e+03,4.301497403025591666e+03,1.346295263907837381e-01
-1.590314608815821430e+03,8.224676058756203929e+03,2.379109715060507369e+03,7.892259618628126638e+00
-1.871479834413742083e+03,1.017302670904458500e+04,2.296847936451536498e+03,1.055755347328824634e+01
-1.372325476429052742e+03,6.516376729670007080e+03,2.470533686215039324e+03,4.218338128609859794e+00
-2.255897317056400425e+03,1.209402330691412499e+04,2.217205087757828096e+03,5.644343363932945223e+00
-6.894414153012851330e+02,4.840326253010948676e+03,4.911269988186465525e+03,4.782677214715747027e-02
-1.508693755010995801e+03,7.829496130240237108e+03,2.459047934880239609e+03,4.408869492219160691e+00
-2.331628515535011957e+03,1.191666171174496230e+04,2.143573012715125060e+03,8.121897914904836924e+00
-7.751056853995862639e+02,4.736236142226171069e+03,4.155762056661532370e+03,2.015567063249967816e-01
-2.749784668811133542e+03,1.380635294727699329e+04,1.950679147642124917e+03,1.241255015675195317e+01
-2.687725573167183029e+03,1.400624913402514539e+04,2.007614772769410592e+03,1.010173965545568464e+01
-8.000275010459156420e+02,4.640551225119017545e+03,3.924895678873734141e+03,3.163096543488173040e-01
-2.366853331286778030e+03,1.438971065445830209e+04,2.290815065113605669e+03,3.404441847368332219e+00
-8.856048861754857171e+02,4.209872043021598074e+03,3.189342734100090183e+03,1.312524226862168408e+00
-1.971641695699284355e+03,1.187222794414567761e+04,2.513325115233950328e+03,3.377450853138910247e-01
-2.560114535055032320e+03,1.477768110047411756e+04,2.156763185423306368e+03,4.902198941323169024e+00
-1.650595038788269449e+03,8.769496317826178711e+03,2.365501755568796398e+03,8.436539907830450602e+00
-1.921866878841318112e+03,1.030180203088650342e+04,2.404475934981664523e+03,2.016116456917950828e+00
-2.542697706849935457e+03,1.507974560415757696e+04,2.191580668997637531e+03,4.069215164194600831e+00
-2.650386764484739160e+03,1.386998861084417149e+04,2.022505980065380527e+03,9.993586975368810243e+00
-8.674498784862585126e+02,4.187481143411390804e+03,3.273709431577377472e+03,1.453820292975220640e+00
-2.142252724961592776e+03,1.115230453936563208e+04,2.255382556932103853e+03,5.451528003480575535e+00
-7.131403186111809873e+02,4.812203194708087722e+03,4.675573629896951388e+03,9.829075626208449989e-02
-2.338302100936404713e+03,1.222376610506028555e+04,2.159048135877436380e+03,7.144138379649874082e+00
-1.766086739022709708e+03,9.536373012196205309e+03,2.342810817311933079e+03,8.720993145184481321e+00
-2.578187446051992993e+03,1.374317950752125762e+04,2.077208015038254871e+03,9.314819993426425526e+00
-2.089000959234337188e+03,1.116749899846719563e+04,2.307828705941220505e+03,3.542020591498019400e+00
-1.747816448172165337e+03,9.254902554383206734e+03,2.381045623767523011e+03,7.299892549024002975e+00
-1.668124152522989107e+03,8.900403061711460396e+03,2.343763036652579103e+03,1.035186666630417562e+01
-2.665268449962119121e+03,1.424117890527231248e+04,2.035111426222325463e+03,9.564323619848410729e+00
-1.507481460040373804e+03,7.818029496485587515e+03,2.459552848007649118e+03,4.375955900334485449e+00
-2.072626345839762962e+03,1.110375450184970759e+04,2.317882060330557579e+03,4.439948726700084336e+00
-7.829268600050529585e+02,4.737621431881046192e+03,4.105237826855169260e+03,2.031640765794104908e-01
-1.691756640956476531e+03,8.953432452591843685e+03,2.396323609556234715e+03,5.974447322311517539e+00
-2.522136553662946426e+03,1.318199002860014298e+04,2.074341231066388900e+03,9.016578521088595366e+00
-1.321978229869464485e+03,7.101612817881785304e+03,2.974128700114626099e+03,1.246756374280958646e+00
-2.507470737342785014e+03,1.466002752766896629e+04,2.196269056595749134e+03,4.673661784006482023e+00
-2.608248673368980235e+03,1.322750112002744027e+04,2.014407595826674196e+03,1.095091771209891895e+01
-1.191398959475945958e+03,5.523243232585069563e+03,2.791267862092957330e+03,2.398826604924387595e+00
-2.199691404717868409e+03,1.178843041878670556e+04,2.246276333858186717e+03,5.016064693069532510e+00
-8.125382098542055473e+02,4.915689427825795065e+03,4.042084812567421523e+03,3.449886491760167928e-02
