6.536678050609479040e-03,1.137718261525544339e-02,8.212395261365532106e-02,1.215318183833099808e-01,2.390546452231649965e+01
1.392516608690783642e-01,1.377155840735944103e-03,8.925729302632608511e-04,4.387121325081470152e-02,2.855871680197460094e+01
1.036273121174539902e-03,1.670952391422872441e-01,5.182943688272767524e-04,8.608113242301641543e-01,2.540662968787540876e+01
4.888752975197488415e-03,1.522086245642909064e-02,2.363052221562460531e-01,5.506254699454787849e-03,2.702952022055212566e+01
1.039817980340901338e-02,6.635479919815695515e-03,1.030637341637294646e-01,1.404258918655990063e-01,2.298083137499869011e+01
5.209941498303234386e-01,2.985570451712349360e-02,2.234551799956852047e-03,1.880514466551241881e-05,2.228493809183486363e+01
1.430353369109120532e-03,3.087896656807373463e-01,1.276407170041668482e-03,4.215838571991391975e-02,3.177256668022839747e+01
2.447697893687950654e-01,5.576980564731146006e-03,4.439917904029144768e-04,4.809382179097636545e-01,1.971398483876814467e+01
5.270950981781934441e-01,2.570156186906845663e-01,7.973666980442620233e-04,1.132962430756719735e-03,2.124833095554604512e+01
2.713185437431496309e-03,3.042619239799164155e-01,7.669778755663159142e-05,1.751066320597441384e-02,3.048833875471905941e+01
3.990425305768270132e-05,3.194704511043418016e-01,3.429671783617707637e-03,2.321870143257080132e-01,1.906858293331461951e+01
1.772912710450436080e-04,1.245138600875994039e-01,7.075744436268404103e-01,6.484860722968141533e-02,2.040374625451660506e+01
7.960723120139937339e-05,4.161009677971392318e-01,1.131851280608738852e-01,9.888552770973377259e-03,1.807148332324537776e+01
6.900600564577279439e-01,4.362394641946849005e-01,2.100143724813403803e-04,7.004454633565138089e-04,1.765396664397341198e+01
1.020010315367375353e-01,1.351266877325037474e-01,4.941493391871845664e-04,1.302956865046389634e-03,1.679660357170754637e+01
2.683727371114480453e-01,4.757770489477564091e-03,1.559720915647984851e-05,4.663955815202203148e-01,1.570176788221065678e+01
1.187947184297108438e-02,9.996580182579681839e-01,1.559720915647984851e-05,3.165068867703557665e-02,1.456600812197844519e+01
4.424273177565836712e-01,3.371365409803981361e-01,1.800084854652578281e-03,6.107221449446659234e-02,1.138067754346281646e+01
1.469608804620634729e-03,1.795313437920553756e-01,2.300531497390522206e-01,7.996725635949383793e-02,1.388253905330495996e+01
5.190356168652521252e-02,5.680631651896862477e-01,2.515033652167264488e-03,3.828287641196270741e-02,1.269301377593455982e+01
4.843817328209484296e-01,6.457300112444119833e-02,1.930098367999506445e-02,9.964747620903584985e-04,1.502675213801948750e+01
8.108133187948735054e-02,2.768014411029001698e-01,1.788345175713135227e-03,3.283421393055143689e-01,1.232733642140312469e+01
9.935113132261143010e-01,7.437695503458795487e-01,8.171018176086750628e-01,7.239445709577880805e-01,5.904248631242759338e+00
4.009932872647951063e-01,5.258052832919430930e-01,2.777659546657401668e-03,7.410004988736840215e-04,1.371197768063944800e+01
1.572022245124579665e-01,2.306956854203761065e-01,1.510226170298512860e-01,2.464054716933527511e-01,9.869717216669613435e+00
4.267173181335306431e-01,2.089342497291707956e-01,1.878400434224269944e-07,5.233714426919432450e-01,1.087941709437602178e+01
8.805803708401338525e-01,3.916187827836192792e-01,1.356604697029337170e-01,1.445065537076424822e-01,8.627653945242936828e+00
9.359181826763331991e-01,8.404717976707343219e-01,8.824436184438596564e-01,3.083415386866159569e-01,5.926617852044593349e+00
8.312266418327047823e-01,7.971411542294215558e-01,5.923453785933863180e-01,5.600992535631135194e-01,7.593300340348569932e+00
7.502208516764267143e-01,7.876009379174195857e-01,4.257114976940803430e-01,2.948309028459086822e-01,8.059434704935124927e+00
7.929019131206826998e-01,9.111027402129607822e-01,9.748220740572259846e-01,2.589928564523568122e-01,6.249137785178336735e+00
8.096290670536063772e-01,8.858770783358547174e-01,9.112653071048004705e-01,4.421922108390958783e-01,6.065123253738830655e+00
7.018185595964019363e-01,1.473319077429913748e-01,3.472167225466152862e-01,5.779600553259028883e-01,9.361013787178615431e+00
5.763788719160201079e-01,9.303903533640490719e-01,7.058807663769317564e-03,8.526576722942409425e-01,7.329253569951950098e+00
3.900277930170298335e-02,1.798518937956325274e-04,6.031503503077699779e-01,9.999642805850597060e-01,9.378346655808089238e+00
8.942676473733197628e-01,7.040303390690820784e-01,5.424156952815815114e-01,9.194977377473388946e-01,6.387212552829120149e+00
8.726494002150801954e-01,8.663571270852423734e-01,9.503718880857456863e-01,7.092510643891327682e-01,4.714162618682952832e+00
7.669021336086336849e-01,5.116000913934553029e-01,2.112632972118645147e-01,3.976581398711899196e-01,8.573360335811479160e+00
5.489409240110292298e-01,7.270253625025846489e-01,2.562135806867246179e-01,2.186729685010946334e-01,8.974216331441878580e+00
4.858222372876622955e-12,6.760216959213966037e-01,7.285416241996083286e-01,8.879359175158222373e-01,7.638095839199129600e+00
1.686365844873552733e-01,5.410241388854907241e-01,7.868351056812072919e-01,9.404391230583872274e-02,8.813546954277818202e+00
1.040260554005404958e-01,2.003106998687175233e-01,5.582792413872029735e-01,1.811388292449057358e-01,9.450248527508545493e+00
5.955875009706879109e-01,7.211841366500397754e-01,1.819932185732034968e-01,4.230491019481891768e-01,8.796611651673623911e+00
2.286048150782773458e-01,1.134856942975742689e-04,7.558630205126353196e-01,9.788394836194217463e-01,7.549668666008020779e+00
3.528154057352212991e-01,2.368122687952080585e-01,7.129545472943857876e-01,9.606333008014446007e-01,7.698568620154373932e+00
3.742404019790419589e-01,4.652167349644540928e-01,7.403257912892088344e-01,7.379934016888498594e-01,8.163115101610330271e+00
1.239809616329145686e-01,1.036683131123825596e-01,6.951148616330108387e-01,7.319403399951390776e-01,8.241853139101195325e+00
9.420042879561262295e-01,9.507744484963049914e-01,7.918567884663436640e-01,8.441024910792311875e-01,4.622245454729828396e+00
8.546084747637773260e-01,8.724767156374317878e-01,8.345911826260654642e-01,4.920641763888519149e-01,5.391815775426080037e+00
4.975737557480229833e-01,7.779052922148064209e-01,5.094424372085282204e-02,8.044656791935842488e-01,7.503410931294360431e+00
6.549481991398206082e-01,5.941193821553489851e-01,7.982055356761146303e-01,3.940229989557377799e-01,7.848628692455575262e+00
2.921432278429408891e-01,6.850797580580767487e-01,6.496127355023580963e-01,7.835683393043995082e-01,7.712870122664022610e+00
7.977859731312555436e-01,6.989892500277248288e-01,9.995246757717156649e-01,1.633877628147573646e-01,7.060504262504108119e+00
3.445363066704498767e-01,8.571268480928214695e-01,2.775525914195589583e-01,1.147576077907410674e-01,7.703318570218928407e+00
8.684175968148154512e-01,6.104631437601494293e-01,8.964339494453730239e-01,7.628869411045664517e-01,5.714538811609580549e+00
1.712222962343089849e-01,4.950451346695302624e-01,7.986972475884851486e-01,6.380743300944624607e-01,8.449415203749351733e+00
6.884292736221461761e-02,2.924826672259716598e-01,1.714276628507840905e-01,5.928791587870506641e-01,9.649320334112241326e+00
6.707021956794826378e-01,4.474280907383692552e-01,6.756087164949227120e-01,8.307435389470627651e-01,7.941194986131819178e+00
3.240552854924398929e-01,6.741763279441959078e-01,3.604281246082072232e-02,4.165267614466710011e-01,9.347560151775839543e+00
3.848537847747848240e-01,4.030027270102945480e-01,1.212691926898877212e-03,2.117962606240577084e-01,1.035326871363070289e+01
8.626346120247102567e-01,6.366002773673384851e-01,3.069971849658420515e-01,3.497962492973074600e-01,7.574456211863709321e+00
