6.613144914537094632e-01,4.930648884841903890e-09,6.801849684325255163e-01,7.549828468774373302e-01,2.211152200801046012e-03,4.942516856614121096e-04,4.512294431003724057e-03,2.103921735654398772e-02,8.524838206828009440e-03,9.126739299603267574e-03,5.317883150261492296e-03,4.950539970124764703e-03,6.680956043555184897e-04,1.392327883560220796e-02,1.479601192739376896e-02,2.133701222004291687e-03,3.450177683584184501e-03,1.499597440727805028e-02,5.530719017024767793e-03,2.553029325805644244e-03,5.918896472912136414e-03,1.627672363338626043e-03,3.242344892002726325e-03,1.859114638311638174e-03
9.919543612093780771e-01,8.916569162465419751e-01,8.534448561616463369e-01,4.118168704055124585e-01,4.718018537273317714e-02,1.106635065951508748e-02,2.459388385742740553e-03,1.770184809977769225e-02,2.902298669105681222e-03,7.571430491827411784e-03,1.095468367695205114e-01,4.963995553228633603e-03,1.300559134905693824e-02,1.916230849882480033e-03,1.512073291112131339e-02,2.071567987423024275e-03,2.280365813404622646e-03,2.573169283065758484e-03,1.322225713488176663e-02,3.362392618209564255e-02,7.178770103532934599e-02,9.888422800136255440e-04,5.054094235118875185e-04,8.091033768295704046e-04
8.639035636515954852e-01,8.613073966689080985e-01,8.775444898947859507e-01,8.601546504042540953e-01,6.828310839425985948e-06,1.222519638237448605e-03,4.642858886458191281e-03,1.860220775035562046e-02,2.019402917680154091e-03,7.587926095657933009e-03,3.097575616228318354e-03,5.258126045333440246e-03,4.356283070216988330e-04,1.221287053757327649e-02,1.510345648257638285e-02,2.029164987954338965e-03,2.320951591315009895e-03,1.625146563205971673e-02,5.826116711842952746e-03,2.307505107692162105e-03,4.694491042654107965e-04,4.334011925575756256e-03,1.079862071689004568e-03,2.439869301782918859e-03
2.591600886104112461e-02,5.277836544075209524e-03,7.560939584675893665e-05,1.628744938870035908e-02,1.418455570529809640e-01,2.726085541820131783e-03,3.618780110476198242e-02,1.723855671135053266e-02,2.540736973650685460e-02,1.818303515850756055e-03,5.627190308607130965e-03,7.509876918920512130e-03,6.456875943693682340e-02,8.115760318852010408e-03,1.043776293593173289e-02,4.621566295492507415e-02,3.435105443338566308e-03,1.382665599458937232e-04,6.299476942831330750e-02,3.574802135881228332e-02,3.314351896880961545e-01,6.018587801068918820e-04,1.237547734161347779e-01,8.965324557471796019e-02
3.599323464315243304e-01,1.738149388551826491e-01,9.939682748392947298e-01,7.061374177926892370e-01,4.745247114648312075e-05,4.651410919056728210e-04,2.523085376341100642e-03,2.151588459974432613e-02,2.825985246742816759e-03,9.513658194312962779e-03,3.830284935557110720e-02,1.436843669210727606e-02,1.097331928264092260e-01,3.542665911041459684e-03,1.557464049866696260e-02,1.496490832970238634e-03,1.258221152642616768e-03,1.807868237374543260e-02,9.344488361226175460e-03,2.244132508017430451e-03,2.697615123434526918e-04,6.877090858624085659e-03,4.009171630882678306e-03,1.199868660233623183e-03
8.092515243280136161e-01,9.976390289533194622e-01,8.727249935967698047e-01,9.021486169504524533e-01,3.184427175038836381e-03,2.955455967587813752e-03,5.462921870408805197e-02,1.711751202223719265e-02,2.458647740390097758e-03,1.534362096936864837e-02,3.381688330520712243e-03,1.347052746633728079e-02,2.144582293330697317e-04,1.494672018531237323e-02,1.506058401915018330e-02,1.552439275010876994e-03,2.189127596725815375e-03,5.732348271482107585e-04,6.726615486362941265e-02,5.041930323381104903e-03,6.331663266574624749e-03,6.529055254047579603e-04,5.775482927343773137e-04,3.607618848934465196e-03
6.473482441835184953e-02,5.319483338828311370e-01,3.923351994859105413e-08,1.507416760324431504e-02,3.711665487582641341e-05,2.707724206341308084e-03,3.810920834940489943e-02,1.715918292530707948e-02,1.449441920380039467e-02,3.423459762205024147e-04,5.619407147776651901e-03,1.217995987560827054e-02,1.686488648687985148e-03,1.598711170328758618e-02,1.043096709857008718e-02,9.973441175859333596e-03,2.051938055976025577e-03,2.382848510903197436e-02,1.227322464695899257e-04,3.246363327376172031e-02,2.787656311946619669e-01,4.171908451308025019e-03,2.583385132948819163e-03,8.976003194640372329e-02
6.747055496647515194e-02,4.627474573971759875e-02,2.393283573172237111e-01,1.287796046592403019e-10,3.225600492492649869e-05,7.331298385745343635e-03,9.639224274240847101e-04,1.756166546488275096e-02,1.202168052586934793e-03,7.655867110886101744e-03,5.620935590202485489e-03,1.023361270047532488e-02,1.699892163383693450e-03,1.211006154743602195e-02,1.428363579691918975e-02,4.122346996535283803e-02,9.058672185573782287e-03,3.955684750715511566e-03,5.363228566020965607e-03,1.878285301078461492e-02,2.625978904652683313e-02,4.174013587915796630e-03,1.732823021698044492e-03,4.495529227332033945e-02
2.639826336662171757e-11,5.346417440565312540e-02,5.275499270668335822e-02,1.513991512717431931e-01,2.863755228542069764e-03,9.963770289400264435e-03,4.477535727285843203e-02,1.982870033142236643e-02,4.253478472035100016e-04,1.585062817105679228e-02,2.968554426305282292e-03,3.801378884827655291e-02,3.037727669179782382e-04,1.388518230693580949e-02,1.422168817648811201e-02,1.474611158085880995e-03,2.119667815494096288e-03,7.042740840557029820e-03,2.472130073664285249e-02,1.856029094722671038e-03,6.690963266778097301e-03,7.484738701762382040e-03,2.861934109436745435e-02,3.461414371844637877e-03
3.145665335349017155e-01,1.329366773998237883e-01,7.571665730722687560e-01,9.998218278277934967e-01,1.380628597836670857e-01,1.664480535710374798e-02,5.125163563102223124e-02,2.045150457539732930e-02,2.861920215176116944e-05,3.495038874183617472e-02,2.350950134717740957e-04,1.031005582091833531e-02,1.284733722326627733e-02,7.548365095966243221e-03,1.463639224558974800e-02,2.956940208719989124e-03,6.963255971214556486e-03,7.050900224627705548e-02,5.567515792807786745e-03,1.827970949055897614e-03,1.902282672909237637e-02,3.574633342375448108e-03,2.587853464024119504e-02,6.650594115346622134e-03
