9.999987038260420569e-01,9.975138032466444038e-01,9.999939042908188025e-01,1.992202814382167120e-02,3.501659446528511410e-02,6.528473397796176192e-01,6.629079718135721944e-01,3.455071993774629924e-01,4.426764537491812979e-01
9.992567230989938265e-01,3.082384317412145691e-04,9.820577087231940894e-01,9.189476653554664587e-01,1.819539986185699787e-01,6.414897209426897451e-01,6.649786214216235614e-01,4.830329284859482403e-02,4.458934347287994981e-01
1.000000000000000000e+00,9.999824625763528152e-01,9.999264538923854362e-01,9.984050938027150268e-01,2.156765566108008181e-01,6.947260383539849427e-01,7.054072056528456480e-01,3.928660463032973005e-01,3.025541597837811403e-01
0.000000000000000000e+00,9.326690277791092054e-01,1.162727412978553643e-02,1.766019437046906226e-03,1.995926846173441405e-01,6.095752170122878955e-01,6.998869504647371453e-01,4.945831075712487368e-01,5.029756217333769541e-01
9.999488192738607006e-01,9.998169779702794635e-01,9.999942454892766230e-01,9.648306813134687188e-01,3.422348070071523640e-02,7.279857267914295882e-01,7.279732043810984710e-01,3.947064466951751005e-02,4.386861314541781742e-01
9.999998717597148312e-01,9.993543700485315595e-01,3.863080773648086552e-02,9.277900736208208876e-01,1.254610415037198112e-01,6.519677200099273096e-01,5.779679853839412296e-01,4.704159830740060888e-02,4.383840105129401810e-01
9.999634183439043422e-01,8.430250692362920573e-01,9.787147178774675549e-01,9.999993981032914148e-01,6.378651320691910986e-02,7.646500673887247634e-01,6.287484094257504985e-01,5.825909291549717650e-02,3.987894134101847565e-01
9.501698660806239261e-01,9.999767789401092788e-01,9.956376261621334711e-01,9.997981417121185599e-01,1.284367324279678813e-01,6.937956120205303057e-01,6.393358909047310856e-01,3.928660463032973005e-01,1.955110705993113318e-01
9.830802705313272938e-01,9.745312517326945034e-01,9.869371361877304905e-01,9.999891154511267866e-01,2.605836131003325673e-01,6.995568478564283543e-01,6.439645674690261945e-01,2.352864222152317719e-02,4.385563163022588862e-01
9.999926614580555428e-01,9.050093625022948007e-01,5.911161940582064789e-01,1.272787732205254985e-02,3.899888264359203244e-02,7.640580958114626675e-01,6.284653091867129504e-01,4.332389952028476571e-02,3.992591735128753760e-01
