1.698840659501523964e+00,1.816957374810036718e+00,5.382089940843463260e+00,1.760045524656546290e+00,8.396365772627953916e+00,3.541847516890500813e+00,8.721590593637947864e-01,9.662378744996939162e+00,8.293340279845509144e+00,3.477291519612711213e+00,1.491550565241454684e+01,1.176105603782868769e+01,1.672048112070572046e+01,2.880334199487195046e-01,7.467671090049712745e+00,3.025472562634730878e+01,3.187385190416095071e+01,3.492468792739543915e+01,1.795219532094085224e+01,3.642134108361870659e+01,3.635611808404110690e+01,3.544202804895292758e+01,3.535620725307396839e+01,1.738404045265446030e+01,1.720578827353435969e+01,4.407566343565169120e+01,3.964135320362844794e+01,1.846416422484367814e+01
1.578186121977686929e+00,7.400712839357342920e-01,4.637581956515302473e+00,1.593857823025633946e+00,7.094718801162412269e+00,2.918233417091435022e+00,1.228596220757469382e-01,1.559199575058068099e+01,2.574317516243467274e-01,1.864413205389812145e+00,1.467328732988503326e+01,9.850176095171526924e+00,1.654586509861431054e+01,5.386977196402131796e-04,2.696915244445130977e+00,2.679469443257554673e+01,3.363090980893318260e+01,3.366631404513966430e+01,2.027599275373124144e+01,3.439899604984265125e+01,3.684025911815972876e+01,3.209218724776963683e+01,2.662491042935135255e+01,1.435946165805439279e+01,2.159950260810534672e+01,4.370073996963076723e+01,3.809524016187678797e+01,1.745551955232830821e+01
1.606027823384912567e+00,1.848892482079388389e+00,4.925770319679026343e+00,1.398526321556781138e+00,8.558746573658462253e+00,4.050167214664621262e+00,4.912517251205287261e-01,1.567684890464176206e+01,1.557019616217598434e+00,4.309018764089541875e+00,1.305740221162866987e+01,1.094217259233542272e+01,1.838875192889325660e+01,1.666059367813701897e+00,7.456352173592843080e+00,3.030449718801624570e+01,3.205647533125119963e+01,3.319352320413712931e+01,1.356784364818676458e+01,3.646844656065350421e+01,3.540962608595690853e+01,3.461776441590580333e+01,2.632855141032442248e+01,5.477758131116848617e+00,2.172611321920342675e+01,4.339110504880817132e+01,4.327285227701564452e+01,1.748663634177031412e+01
1.673803117049569744e+00,8.290029944604039303e-01,4.142589882499896348e+00,1.105459202396968266e+00,8.446673516180750241e+00,3.230104000857684010e+00,1.330418669219748384e-01,1.409183269846728059e+01,2.923887006229527463e-01,5.919192785583012650e+00,1.504790125756861485e+01,1.065819820398785289e+01,1.642674196321098634e+01,2.908467590542687109e-01,7.417683256721939067e+00,3.032155451342098829e+01,3.204466702900543140e+01,3.263923337211701181e+01,2.025377346264100709e+01,3.639367254852124489e+01,3.560661521396683327e+01,3.449261201840752733e+01,3.517237681115696546e+01,5.350670713853998173e+00,2.051740088392437045e+01,4.327158450885774954e+01,3.926635352301569526e+01,5.128854583047973392e+01
1.675816965581363727e+00,7.400712839357342920e-01,1.053068924382735361e+00,1.591306876725316677e+00,7.094718801162412269e+00,2.945095506029740573e+00,1.253241540256994080e-01,1.559199575058068099e+01,2.574317516243467274e-01,1.864413205389812145e+00,1.467045198505785386e+01,9.850176095171526924e+00,1.548530194870649801e+01,2.488475471120488169e-02,2.696915244445130977e+00,2.679469443257554673e+01,3.363271307320125914e+01,3.366631404513966430e+01,2.027599275373124144e+01,3.439899604984265125e+01,3.684025911815972876e+01,3.209218724776963683e+01,2.663440853907106032e+01,1.435946165805439279e+01,2.159950260810534672e+01,4.371181832377789078e+01,4.586886937276816667e+01,2.016841857544065064e+01
1.681800180294698688e+00,1.966487239551407473e+00,5.106505900489512584e+00,1.437419622277909426e+00,5.920532442225745484e+00,1.538287228269930029e+00,1.261579065483928175e-02,1.441003410571581966e+01,8.762282766649086341e+00,2.272158939750731133e+00,1.184206940074519743e+01,9.794477636283025035e+00,1.476091200821620930e+01,7.999642465157524862e-01,5.788778998838527201e+00,2.983611607620536432e+01,3.210913380311831133e+01,3.331980612353098792e+01,1.880793474318002012e+01,3.560794127402975562e+01,3.826318855517997974e+01,3.574297143948259503e+01,2.559038943772621977e+01,5.794529417703992102e+00,2.176388570864484961e+01,4.378236723857839507e+01,4.405845373975463275e+01,5.414471293788454176e+01
1.398674252622130298e+00,7.849636055384505706e-01,5.105429026437383833e+00,1.371715826859613463e+00,7.089443216232051093e+00,3.229182659970563307e+00,2.513404098748082127e-01,1.545977717764135662e+01,5.804511354078348617e+00,5.160344469050482274e+00,1.199922476597595633e+01,9.816855170189285218e+00,1.470234770379441791e+01,7.441974022499771024e-01,7.476562730712512206e+00,3.030562679276589577e+01,3.152648581390123539e+01,3.299895643443860394e+01,1.247435563829283467e+01,3.596078013620825686e+01,3.252892458330587999e+01,3.027333773235971037e+01,2.529285442490659364e+01,4.953032194285169609e+00,2.191338643528900931e+01,4.333334834150372217e+01,3.950494866543932204e+01,2.037290463062201695e+01
1.673803117049569744e+00,8.290029944604039303e-01,4.895069328693741895e+00,1.105459202396968266e+00,8.446673516180750241e+00,3.230104000857684010e+00,1.330418669219748384e-01,1.409183269846728059e+01,2.923887006229527463e-01,5.919192785583012650e+00,1.504790125756861485e+01,1.065819820398785289e+01,1.642674196321098634e+01,3.272810171575385452e-02,6.992827688919090789e+00,3.031369250541988691e+01,3.209699317659470807e+01,3.263923337211701181e+01,2.025456316180794047e+01,3.641324280649536149e+01,3.563943849808816822e+01,3.449261201840752733e+01,3.498727366845093911e+01,5.350670713853998173e+00,2.189734584405712070e+01,4.327158450885774954e+01,3.947185921274928688e+01,2.011247677086153729e+01
1.571397944516988776e+00,1.272010312144209898e+00,5.108490750550084059e+00,2.193225681535813099e+00,6.297010777429886907e+00,3.248315213974617865e+00,2.776825565876287483e-01,1.440443263208328517e+01,5.642462818360055365e+00,1.827434084759880450e+00,1.199922476597595633e+01,9.816410310966935171e+00,1.543608957534227422e+01,6.839217829405905835e-01,4.293540388091096283e+00,3.056679780888061515e+01,3.218906721317468822e+01,3.301944066083457585e+01,1.855581905632518058e+01,3.645628706701089072e+01,3.539385600438965440e+01,3.414669966135988943e+01,2.647217896288564631e+01,1.467679096229551305e+01,2.165188196449600966e+01,4.402246825973564626e+01,2.793019700827835194e+01,2.014900823687347042e+01
1.699381288559822289e+00,1.816957374810036718e+00,5.057347766264094879e+00,1.760045524656546290e+00,8.396365772627953916e+00,3.541847516890500813e+00,9.011184811001372585e-01,9.662378744996939162e+00,8.293340279845509144e+00,3.477291519612711213e+00,1.491550565241454684e+01,1.176828670142252875e+01,1.672146266996223574e+01,3.397737320302365305e-01,7.467671090049712745e+00,3.025306059072660858e+01,3.187383898679473759e+01,3.303016270464565451e+01,1.795219532094085224e+01,3.642142489321043541e+01,3.635611808404110690e+01,3.544202804895292758e+01,3.535620725307396839e+01,1.732413197276935080e+01,2.107275834366402378e+01,4.382434849944556277e+01,2.236085845394568494e+01,1.846447748785381648e+01
1.396542165279641479e+00,7.420720793207303823e-01,4.183497558678034522e+00,1.488569742139656205e+00,5.731686894915605457e+00,3.684346950972163359e+00,8.092252420424270176e-02,1.397214432626689451e+01,5.547387580776416804e+00,1.835980561320136095e+00,1.115843416808545108e+01,8.699627000450728787e+00,1.663361244301985309e+01,6.179085064541474104e-01,3.917067977483430941e+00,2.983107295130219683e+01,3.216572030152408956e+01,3.148643173817397667e+01,1.584234756439547276e+01,3.559901223357942257e+01,3.844192742387212292e+01,3.612640918675556634e+01,3.805404927059739606e+01,5.454304839668827398e+00,2.076964169253477621e+01,4.432257233983966671e+01,4.575545021536437673e+01,1.781518544051498765e+01
1.599204511892167613e+00,7.506770139563387900e-01,4.313250720231945223e+00,1.376367781039212757e+00,8.460773532266097519e+00,2.890026762682788686e+00,3.276037794488773081e-02,1.256095549610408035e+01,1.925312461929939545e+00,2.196239795969294306e+00,1.523234382262621267e+01,1.073559281992997150e+01,1.622369586841443834e+01,2.788187747327356414e-01,7.024105692822462998e+00,3.031478683917152850e+01,3.209662826851869966e+01,3.178545771382013641e+01,1.832530725024758667e+01,3.558455356483788989e+01,3.584877144514091896e+01,3.460838382689225767e+01,2.589389029403595899e+01,5.519246387159904899e+00,2.165284109673923041e+01,4.606138398572431925e+01,4.386842341796386791e+01,1.744671795687038696e+01
1.601343390259690080e+00,1.697349550958234254e-01,4.688649994843982149e+00,1.372350947320816195e+00,8.479349574503219245e+00,3.276721245166658303e+00,2.439171738330986328e-02,1.391886907654618000e+01,1.491611978735997157e+00,9.359906371171553552e-01,1.533258452713965703e+01,8.764910738448641325e+00,1.551245496764260068e+01,1.040655490395668625e+00,7.660848034438865639e+00,3.034165281493232413e+01,3.196577364696779000e+01,3.262865273227707519e+01,1.266447952314174330e+01,3.593517635219406259e+01,3.426843988039034627e+01,3.461411659176581423e+01,2.631023536878801394e+01,1.190151504550830985e+01,2.160050989366921925e+01,3.937441411094929578e+01,4.272408930746350109e+01,1.806391235790857408e+01
1.573787062929842051e+00,1.270894665002365587e+00,5.108490750550084059e+00,1.496794467633323578e+00,6.297010777429886907e+00,4.017650478376665113e+00,2.694280008081461064e-01,1.440443263208328517e+01,5.642462818360055365e+00,1.827434084759880450e+00,1.208419713209268131e+01,1.196095940747739306e+01,1.623425346780590672e+01,7.487683891082439480e-01,4.333203201425835260e+00,2.994100528623890867e+01,3.218906721317468822e+01,3.329348383589059779e+01,1.855355691289800646e+01,3.565886996177550117e+01,3.874001185280972948e+01,3.177400382562341008e+01,2.647217896288564631e+01,5.605418046197915061e+00,2.165188196449600966e+01,4.192427162019148312e+01,4.398711761996433012e+01,1.956562124378900336e+01
